SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
3.403103,0.640274,0.017088456000000002,0.010941294076944
3.394387,0.641981,0.2086,0.13391723660000002
3.411819,0.640274,0.067,0.042898358000000004
3.403103,0.640274,0.014311972000000001,0.009163583560328
3.394387,0.640274,0.0698,0.0446911252
3.394387,0.638567,0.0476,0.030395789200000002
3.394387,0.641981,0.09759999999999999,0.0626573456
3.403103,0.638567,0.0838,0.0535119146
3.411819,0.640274,0.12539999999999998,0.08029035959999999
3.411819,0.63686,0.0476,0.030314536000000003
3.403103,0.640274,0.0616,0.039440878400000004
3.394387,0.638567,0.12819999999999998,0.08186428939999998
3.394387,0.641981,0.008759002,0.005623112862962
3.403103,0.640274,0.0504,0.0322698096
3.403103,0.638567,0.0838,0.0535119146
3.394387,0.638567,0.0588,0.0375477396
3.403103,0.63686,0.092,0.05859112
3.394387,0.638567,0.0948,0.0605361516
3.403103,0.640274,0.1448,0.09271167520000001
3.403103,0.641981,0.0892,0.0572647052
3.411819,0.641981,0.042,0.026963202000000002
3.403103,0.63686,0.00042954639999999997,0.00027356092030399995
3.394387,0.638567,0.005982516,0.0038202372945720002
3.411819,0.638567,0.005982516,0.0038202372945720002
3.394387,0.641981,0.09759999999999999,0.0626573456
3.403103,0.641981,0.067,0.04301272700000001
3.403103,0.638567,0.1364,0.0871005388
3.403103,0.640274,0.12819999999999998,0.08208312679999999
3.403103,0.640274,0.0838,0.053654961200000004
3.403103,0.640274,0.0642,0.041105590799999994
3.403103,0.640274,0.042,0.026891508
3.403103,0.640274,0.0504,0.0322698096
3.403103,0.641981,0.0754,0.048405367399999996
3.403103,0.63686,0.092,0.05859112
3.394387,0.638567,0.0782,0.049935939400000004
3.403103,0.638567,0.0642,0.040996001399999996
3.403103,0.63686,0.0698,0.044452828
3.394387,0.640274,0.0866,0.0554477284
3.403103,0.638567,0.019864942,0.012685096418114
3.403103,0.641981,0.0726,0.0466078206
3.403103,0.640274,0.0338,0.021641261199999998
3.403103,0.640274,0.00042954639999999997,0.0002750273917136
3.403103,0.640274,0.0838,0.053654961200000004
3.403103,0.640274,0.10039999999999999,0.0642835096
3.403103,0.641981,0.12539999999999998,0.08050441739999999
3.394387,0.640274,0.0866,0.0554477284
3.394387,0.638567,0.0892,0.0569601764
3.394387,0.640274,0.0448,0.0286842752
3.394387,0.640274,0.0892,0.057112440800000004
3.394387,0.638567,0.0448,0.0286078016
3.403103,0.641981,0.106,0.068049986
3.394387,0.640274,0.1114,0.0713265236
3.403103,0.641981,0.0616,0.039546029600000004
3.403103,0.640274,0.1392,0.08912614079999999
3.403103,0.640274,0.0504,0.0322698096
3.403103,0.640274,0.0448,0.0286842752
3.403103,0.640274,0.0726,0.0464838924
3.394387,0.638567,0.117,0.074712339
3.403103,0.640274,0.0782,0.050069426800000004
3.411819,0.641981,0.0892,0.0572647052
3.403103,0.640274,0.12539999999999998,0.08029035959999999
3.394387,0.63686,0.0642,0.040886412
3.403103,0.641981,0.053200000000000004,0.0341533892
3.403103,0.638567,0.0616,0.039335727200000004
3.403103,0.638567,0.0448,0.0286078016
3.394387,0.640274,0.017088456000000002,0.010941294076944
3.394387,0.640274,0.10319999999999999,0.06607627679999999
3.403103,0.638567,0.0754,0.0481479518
3.403103,0.63686,0.0726,0.046236035999999994
3.394387,0.640274,0.031,0.019848494
3.403103,0.63686,0.092,0.05859112
3.403103,0.63686,0.08099999999999999,0.05158565999999999
3.394387,0.641981,0.0866,0.0555955546
3.394387,0.640274,0.0448,0.0286842752
3.403103,0.640274,0.053200000000000004,0.0340625768
3.394387,0.640274,0.10039999999999999,0.0642835096
3.403103,0.638567,0.09759999999999999,0.062324139199999996
3.403103,0.638567,0.09759999999999999,0.062324139199999996
