SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.634,0.015,0.009
0.303,0.633,0.016,0.010
0.306,0.633,0.015,0.010
0.309,0.633,0.015,0.010
0.312,0.632,0.015,0.009
0.315,0.632,0.016,0.010
0.318,0.632,0.018,0.012
0.321,0.631,0.021,0.013
0.324,0.631,0.026,0.016
0.327,0.631,0.031,0.020
0.330,0.630,0.033,0.021
0.333,0.630,0.046,0.029
0.336,0.629,0.059,0.037
0.339,0.628,0.087,0.055
0.342,0.626,0.128,0.080
0.345,0.624,0.183,0.114
0.348,0.621,0.251,0.156
0.351,0.619,0.318,0.197
0.354,0.615,0.407,0.251
0.357,0.614,0.446,0.274
0.360,0.608,0.585,0.356
0.363,0.601,0.750,0.451
0.366,0.593,0.957,0.567
0.369,0.577,1.252,0.723
0.372,0.545,1.742,0.949
0.375,0.513,2.030,1.041
0.378,0.429,2.317,0.993
0.381,0.281,2.445,0.687
0.384,0.210,2.447,0.513
0.387,0.171,2.446,0.418
0.390,0.128,2.449,0.314
0.393,0.113,2.448,0.276
0.396,0.102,2.446,0.250
0.399,0.094,2.446,0.229
0.402,0.087,2.443,0.212
0.405,0.084,2.448,0.206
0.408,0.082,2.446,0.200
0.411,0.079,2.445,0.194
0.414,0.079,2.448,0.193
0.417,0.078,2.445,0.190
0.420,0.077,2.450,0.188
0.423,0.075,2.449,0.184
0.426,0.074,2.447,0.182
0.429,0.073,2.453,0.180
0.432,0.073,2.453,0.178
0.435,0.072,2.453,0.177
0.438,0.072,2.453,0.176
0.441,0.071,2.449,0.174
0.444,0.071,2.448,0.174
0.447,0.071,2.448,0.173
0.450,0.070,2.444,0.172
0.450,0.071,2.444,0.174
0.447,0.073,2.444,0.178
0.444,0.076,2.443,0.187
0.441,0.084,2.448,0.206
0.438,0.100,2.441,0.245
0.435,0.154,2.445,0.377
0.432,0.481,2.225,1.069
0.429,0.575,1.166,0.671
0.426,0.598,0.664,0.397
0.423,0.608,0.377,0.229
0.420,0.615,0.200,0.123
0.417,0.617,0.136,0.084
0.414,0.618,0.092,0.057
0.411,0.619,0.060,0.037
0.408,0.619,0.046,0.029
0.405,0.619,0.038,0.024
0.402,0.620,0.031,0.019
0.399,0.619,0.026,0.016
0.396,0.620,0.022,0.013
0.393,0.619,0.019,0.012
0.390,0.619,0.018,0.011
0.387,0.619,0.017,0.010
0.384,0.619,0.016,0.010
0.381,0.619,0.016,0.010
0.378,0.619,0.015,0.009
0.375,0.619,0.015,0.009
0.372,0.619,0.015,0.009
0.369,0.618,0.016,0.010
0.366,0.618,0.015,0.009
0.363,0.618,0.015,0.009
0.360,0.618,0.016,0.010
0.357,0.618,0.015,0.009
0.354,0.618,0.015,0.009
0.351,0.618,0.015,0.009
0.348,0.617,0.016,0.010
0.345,0.617,0.016,0.010
0.342,0.617,0.015,0.009
0.339,0.617,0.016,0.010
0.336,0.617,0.015,0.010
0.333,0.617,0.015,0.009
0.330,0.616,0.015,0.009
0.327,0.616,0.015,0.009
0.324,0.616,0.015,0.009
0.321,0.616,0.015,0.009
0.318,0.616,0.017,0.011
0.315,0.616,0.015,0.009
0.312,0.616,0.016,0.010
0.309,0.616,0.015,0.009
0.306,0.615,0.017,0.010
0.303,0.615,0.015,0.009
0.300,0.615,0.018,0.011
TERMINATE SCAN MODE
