SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.626,0.014,0.009
0.303,0.625,0.015,0.009
0.306,0.625,0.015,0.010
0.309,0.625,0.016,0.010
0.312,0.625,0.015,0.010
0.315,0.624,0.017,0.010
0.318,0.624,0.018,0.011
0.321,0.624,0.018,0.011
0.324,0.624,0.021,0.013
0.327,0.623,0.024,0.015
0.330,0.623,0.031,0.020
0.333,0.622,0.037,0.023
0.336,0.622,0.048,0.030
0.339,0.621,0.065,0.040
0.342,0.620,0.082,0.051
0.345,0.619,0.105,0.065
0.348,0.618,0.144,0.089
0.351,0.616,0.183,0.113
0.354,0.614,0.238,0.146
0.357,0.612,0.306,0.187
0.360,0.609,0.402,0.244
0.363,0.604,0.510,0.308
0.366,0.599,0.650,0.389
0.369,0.592,0.831,0.492
0.372,0.583,1.032,0.602
0.375,0.571,1.276,0.729
0.378,0.555,1.575,0.874
0.381,0.530,1.931,1.024
0.384,0.491,2.296,1.128
0.387,0.377,2.585,0.976
0.390,0.213,2.603,0.555
0.393,0.157,2.605,0.409
0.396,0.131,2.605,0.341
0.399,0.116,2.605,0.303
0.402,0.106,2.606,0.275
0.405,0.099,2.603,0.259
0.408,0.095,2.605,0.246
0.411,0.091,2.602,0.236
0.414,0.088,2.601,0.228
0.417,0.085,2.607,0.222
0.420,0.084,2.603,0.218
0.423,0.082,2.603,0.212
0.426,0.081,2.607,0.210
0.429,0.079,2.600,0.206
0.432,0.079,2.607,0.205
0.435,0.078,2.605,0.202
0.438,0.077,2.605,0.200
0.441,0.076,2.610,0.199
0.444,0.076,2.609,0.197
0.447,0.075,2.609,0.197
0.450,0.075,2.609,0.196
0.450,0.075,2.605,0.195
0.447,0.075,2.611,0.197
0.444,0.076,2.604,0.198
0.441,0.076,2.603,0.199
0.438,0.077,2.606,0.200
0.435,0.077,2.602,0.201
0.432,0.079,2.607,0.205
0.429,0.079,2.607,0.207
0.426,0.080,2.602,0.209
0.423,0.082,2.603,0.213
0.420,0.084,2.604,0.218
0.417,0.086,2.602,0.223
0.414,0.088,2.604,0.229
0.411,0.091,2.601,0.236
0.408,0.095,2.603,0.247
0.405,0.100,2.605,0.260
0.402,0.107,2.605,0.278
0.399,0.117,2.609,0.306
0.396,0.132,2.605,0.345
0.393,0.160,2.604,0.417
0.390,0.223,2.605,0.580
0.387,0.394,2.565,1.010
0.384,0.490,2.264,1.109
0.381,0.526,1.909,1.004
0.378,0.550,1.558,0.857
0.375,0.565,1.274,0.721
0.372,0.577,1.035,0.597
0.369,0.585,0.832,0.487
0.366,0.592,0.649,0.385
0.363,0.598,0.513,0.307
0.360,0.602,0.402,0.242
0.357,0.605,0.305,0.184
0.354,0.607,0.236,0.143
0.351,0.609,0.183,0.112
0.348,0.610,0.142,0.087
0.345,0.612,0.107,0.066
0.342,0.612,0.081,0.050
0.339,0.612,0.064,0.039
0.336,0.613,0.048,0.029
0.333,0.613,0.038,0.024
0.330,0.614,0.031,0.019
0.327,0.614,0.025,0.016
0.324,0.614,0.021,0.013
0.321,0.614,0.018,0.011
0.318,0.614,0.015,0.009
0.315,0.614,0.015,0.009
0.312,0.613,0.016,0.010
0.309,0.614,0.017,0.010
0.306,0.613,0.016,0.010
0.303,0.613,0.015,0.009
0.300,0.613,0.016,0.010
TERMINATE SCAN MODE
