SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.638,0.016,0.010
0.303,0.638,0.014,0.009
0.306,0.637,0.015,0.010
0.309,0.637,0.016,0.010
0.312,0.637,0.015,0.010
0.315,0.637,0.015,0.010
0.318,0.637,0.016,0.010
0.321,0.636,0.019,0.012
0.324,0.636,0.020,0.013
0.327,0.636,0.026,0.016
0.330,0.635,0.032,0.021
0.333,0.635,0.039,0.025
0.336,0.635,0.051,0.032
0.339,0.634,0.066,0.042
0.342,0.633,0.086,0.054
0.345,0.633,0.109,0.069
0.348,0.632,0.146,0.092
0.351,0.630,0.187,0.118
0.354,0.629,0.243,0.153
0.357,0.627,0.318,0.199
0.360,0.624,0.411,0.257
0.363,0.620,0.528,0.328
0.366,0.616,0.670,0.412
0.369,0.610,0.858,0.523
0.372,0.602,1.074,0.647
0.375,0.593,1.320,0.782
0.378,0.578,1.635,0.946
0.381,0.556,2.004,1.113
0.384,0.512,2.392,1.225
0.387,0.335,2.576,0.864
0.390,0.194,2.578,0.499
0.393,0.147,2.579,0.379
0.396,0.124,2.583,0.321
0.399,0.111,2.581,0.286
0.402,0.102,2.580,0.262
0.405,0.095,2.581,0.246
0.408,0.091,2.578,0.234
0.411,0.087,2.581,0.224
0.414,0.084,2.576,0.217
0.417,0.082,2.571,0.210
0.420,0.080,2.577,0.206
0.423,0.078,2.574,0.201
0.426,0.077,2.576,0.199
0.429,0.076,2.577,0.196
0.432,0.075,2.577,0.194
0.435,0.074,2.580,0.192
0.438,0.074,2.578,0.190
0.441,0.073,2.575,0.188
0.444,0.072,2.580,0.187
0.447,0.072,2.578,0.186
0.450,0.072,2.577,0.185
0.450,0.072,2.579,0.185
0.447,0.072,2.571,0.185
0.444,0.073,2.577,0.187
0.441,0.073,2.573,0.188
0.438,0.074,2.576,0.189
0.435,0.074,2.577,0.192
0.432,0.075,2.572,0.193
0.429,0.076,2.576,0.196
0.426,0.077,2.578,0.199
0.423,0.078,2.576,0.202
0.420,0.080,2.578,0.207
0.417,0.082,2.579,0.212
0.414,0.084,2.579,0.218
0.411,0.087,2.579,0.225
0.408,0.091,2.578,0.235
0.405,0.096,2.572,0.247
0.402,0.102,2.575,0.262
0.399,0.112,2.573,0.288
0.396,0.126,2.576,0.325
0.393,0.151,2.570,0.388
0.390,0.207,2.572,0.532
0.387,0.367,2.559,0.940
0.384,0.517,2.341,1.209
0.381,0.555,1.976,1.097
0.378,0.576,1.599,0.921
0.375,0.589,1.296,0.764
0.372,0.598,1.059,0.633
0.369,0.605,0.845,0.511
0.366,0.611,0.660,0.404
0.363,0.615,0.523,0.322
0.360,0.619,0.411,0.254
0.357,0.622,0.312,0.194
0.354,0.624,0.242,0.151
0.351,0.625,0.189,0.118
0.348,0.626,0.143,0.089
0.345,0.627,0.109,0.068
0.342,0.627,0.084,0.053
0.339,0.628,0.063,0.040
0.336,0.628,0.052,0.033
0.333,0.628,0.037,0.024
0.330,0.629,0.031,0.020
0.327,0.629,0.025,0.016
0.324,0.629,0.021,0.013
0.321,0.629,0.017,0.011
0.318,0.629,0.016,0.010
0.315,0.629,0.015,0.010
0.312,0.629,0.015,0.009
0.309,0.629,0.016,0.010
0.306,0.629,0.016,0.010
0.303,0.629,0.017,0.011
0.300,0.629,0.016,0.010
TERMINATE SCAN MODE
