SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.644,0.015,0.010
0.303,0.643,0.015,0.009
0.306,0.643,0.015,0.010
0.309,0.643,0.015,0.010
0.312,0.643,0.016,0.010
0.315,0.642,0.018,0.012
0.318,0.642,0.017,0.011
0.321,0.642,0.020,0.013
0.324,0.641,0.023,0.015
0.327,0.641,0.030,0.019
0.330,0.641,0.033,0.021
0.333,0.640,0.043,0.027
0.336,0.639,0.056,0.036
0.339,0.639,0.078,0.050
0.342,0.637,0.112,0.071
0.345,0.636,0.145,0.092
0.348,0.634,0.190,0.121
0.351,0.633,0.237,0.150
0.354,0.630,0.295,0.186
0.357,0.629,0.336,0.211
0.360,0.624,0.448,0.280
0.363,0.619,0.581,0.360
0.366,0.613,0.746,0.457
0.369,0.602,0.977,0.588
0.372,0.582,1.350,0.786
0.375,0.568,1.563,0.888
0.378,0.538,1.852,0.996
0.381,0.447,2.142,0.958
0.384,0.339,2.211,0.749
0.387,0.259,2.257,0.584
0.390,0.152,2.261,0.344
0.393,0.120,2.260,0.272
0.396,0.105,2.264,0.237
0.399,0.093,2.263,0.211
0.402,0.085,2.260,0.193
0.405,0.082,2.264,0.186
0.408,0.080,2.260,0.180
0.411,0.077,2.263,0.173
0.414,0.076,2.264,0.171
0.417,0.074,2.264,0.168
0.420,0.072,2.265,0.164
0.423,0.071,2.268,0.161
0.426,0.070,2.267,0.158
0.429,0.069,2.267,0.156
0.432,0.068,2.269,0.154
0.435,0.068,2.269,0.153
0.438,0.067,2.269,0.152
0.441,0.067,2.266,0.151
0.444,0.066,2.266,0.150
0.447,0.066,2.263,0.149
0.450,0.066,2.260,0.148
0.450,0.066,2.265,0.150
0.447,0.068,2.260,0.154
0.444,0.070,2.264,0.159
0.441,0.074,2.264,0.168
0.438,0.080,2.262,0.180
0.435,0.087,2.266,0.196
0.432,0.100,2.264,0.226
0.429,0.131,2.263,0.296
0.426,0.177,2.261,0.401
0.423,0.280,2.255,0.631
0.420,0.472,2.115,0.999
0.417,0.525,1.888,0.990
0.414,0.563,1.574,0.887
0.411,0.585,1.232,0.720
0.408,0.600,0.909,0.546
0.405,0.609,0.712,0.433
0.402,0.617,0.495,0.306
0.399,0.622,0.373,0.232
0.396,0.624,0.309,0.193
0.393,0.626,0.255,0.159
0.390,0.628,0.207,0.130
0.387,0.628,0.180,0.113
0.384,0.630,0.139,0.088
0.381,0.631,0.105,0.066
0.378,0.632,0.077,0.048
0.375,0.632,0.057,0.036
0.372,0.633,0.043,0.027
0.369,0.633,0.034,0.021
0.366,0.633,0.027,0.017
0.363,0.633,0.025,0.016
0.360,0.633,0.024,0.015
0.357,0.633,0.019,0.012
0.354,0.633,0.016,0.010
0.351,0.633,0.015,0.010
0.348,0.633,0.015,0.009
0.345,0.633,0.015,0.010
0.342,0.633,0.015,0.009
0.339,0.633,0.015,0.010
0.336,0.633,0.016,0.010
0.333,0.633,0.016,0.010
0.330,0.633,0.017,0.011
0.327,0.633,0.015,0.009
0.324,0.632,0.015,0.009
0.321,0.632,0.015,0.010
0.318,0.632,0.015,0.009
0.315,0.632,0.015,0.010
0.312,0.632,0.015,0.009
0.309,0.632,0.016,0.010
0.306,0.632,0.015,0.009
0.303,0.632,0.015,0.009
0.300,0.632,0.015,0.010
TERMINATE SCAN MODE
