SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.630,0.016,0.010
0.303,0.629,0.015,0.009
0.306,0.629,0.016,0.010
0.309,0.629,0.015,0.009
0.312,0.629,0.015,0.009
0.315,0.629,0.015,0.010
0.318,0.629,0.016,0.010
0.321,0.629,0.018,0.012
0.324,0.628,0.022,0.014
0.327,0.628,0.024,0.015
0.330,0.628,0.031,0.019
0.333,0.627,0.037,0.023
0.336,0.627,0.046,0.029
0.339,0.626,0.060,0.038
0.342,0.626,0.079,0.049
0.345,0.625,0.103,0.064
0.348,0.624,0.139,0.087
0.351,0.623,0.176,0.110
0.354,0.621,0.228,0.141
0.357,0.619,0.298,0.184
0.360,0.616,0.386,0.238
0.363,0.612,0.500,0.306
0.366,0.607,0.633,0.384
0.369,0.601,0.814,0.489
0.372,0.593,1.017,0.603
0.375,0.582,1.259,0.733
0.378,0.567,1.558,0.884
0.381,0.543,1.920,1.043
0.384,0.500,2.287,1.144
0.387,0.327,2.479,0.811
0.390,0.189,2.483,0.471
0.393,0.143,2.487,0.356
0.396,0.121,2.486,0.300
0.399,0.107,2.489,0.267
0.402,0.098,2.486,0.244
0.405,0.092,2.485,0.229
0.408,0.088,2.492,0.218
0.411,0.084,2.483,0.208
0.414,0.081,2.486,0.202
0.417,0.079,2.486,0.197
0.420,0.077,2.484,0.192
0.423,0.076,2.487,0.188
0.426,0.075,2.482,0.185
0.429,0.073,2.490,0.183
0.432,0.072,2.488,0.180
0.435,0.071,2.482,0.177
0.438,0.071,2.485,0.177
0.441,0.070,2.486,0.175
0.444,0.070,2.488,0.174
0.447,0.070,2.490,0.173
0.450,0.069,2.486,0.172
0.450,0.069,2.490,0.172
0.447,0.069,2.485,0.173
0.444,0.070,2.481,0.173
0.441,0.070,2.485,0.175
0.438,0.071,2.482,0.176
0.435,0.072,2.483,0.178
0.432,0.072,2.487,0.180
0.429,0.073,2.481,0.182
0.426,0.074,2.484,0.185
0.423,0.076,2.485,0.188
0.420,0.077,2.483,0.192
0.417,0.079,2.483,0.196
0.414,0.081,2.483,0.202
0.411,0.084,2.485,0.209
0.408,0.088,2.484,0.218
0.405,0.092,2.484,0.229
0.402,0.099,2.488,0.246
0.399,0.108,2.484,0.269
0.396,0.122,2.485,0.303
0.393,0.146,2.481,0.362
0.390,0.196,2.479,0.487
0.387,0.349,2.473,0.862
0.384,0.502,2.257,1.134
0.381,0.542,1.901,1.031
0.378,0.566,1.545,0.874
0.375,0.580,1.258,0.730
0.372,0.590,1.018,0.601
0.369,0.598,0.815,0.488
0.366,0.605,0.635,0.384
0.363,0.609,0.501,0.305
0.360,0.613,0.393,0.241
0.357,0.616,0.296,0.182
0.354,0.618,0.232,0.143
0.351,0.620,0.180,0.111
0.348,0.621,0.137,0.085
0.345,0.622,0.102,0.063
0.342,0.623,0.080,0.050
0.339,0.623,0.060,0.037
0.336,0.623,0.047,0.030
0.333,0.624,0.037,0.023
0.330,0.624,0.029,0.018
0.327,0.624,0.029,0.018
0.324,0.624,0.020,0.012
0.321,0.624,0.017,0.011
0.318,0.624,0.015,0.010
0.315,0.624,0.016,0.010
0.312,0.624,0.015,0.009
0.309,0.624,0.015,0.010
0.306,0.624,0.016,0.010
0.303,0.624,0.018,0.011
0.300,0.624,0.015,0.010
TERMINATE SCAN MODE
