SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.634,0.016,0.010
0.303,0.633,0.016,0.010
0.306,0.633,0.015,0.009
0.309,0.633,0.015,0.009
0.312,0.633,0.015,0.010
0.315,0.632,0.015,0.009
0.318,0.632,0.016,0.010
0.321,0.632,0.018,0.011
0.324,0.632,0.022,0.014
0.327,0.631,0.025,0.016
0.330,0.631,0.032,0.020
0.333,0.630,0.038,0.024
0.336,0.630,0.050,0.032
0.339,0.629,0.064,0.040
0.342,0.628,0.082,0.051
0.345,0.627,0.107,0.067
0.348,0.626,0.145,0.091
0.351,0.625,0.182,0.114
0.354,0.623,0.240,0.149
0.357,0.620,0.312,0.194
0.360,0.617,0.405,0.250
0.363,0.613,0.520,0.318
0.366,0.607,0.654,0.397
0.369,0.600,0.841,0.504
0.372,0.591,1.048,0.619
0.375,0.580,1.297,0.752
0.378,0.563,1.604,0.903
0.381,0.536,1.961,1.051
0.384,0.488,2.322,1.133
0.387,0.326,2.517,0.821
0.390,0.189,2.520,0.477
0.393,0.144,2.524,0.364
0.396,0.121,2.516,0.304
0.399,0.108,2.519,0.272
0.402,0.099,2.516,0.249
0.405,0.093,2.517,0.234
0.408,0.089,2.518,0.223
0.411,0.085,2.517,0.213
0.414,0.082,2.515,0.206
0.417,0.080,2.516,0.201
0.420,0.078,2.512,0.195
0.423,0.076,2.515,0.192
0.426,0.075,2.518,0.190
0.429,0.074,2.514,0.186
0.432,0.073,2.518,0.184
0.435,0.072,2.516,0.182
0.438,0.072,2.515,0.180
0.441,0.071,2.519,0.179
0.444,0.071,2.515,0.178
0.447,0.070,2.514,0.176
0.450,0.070,2.513,0.175
0.450,0.070,2.515,0.176
0.447,0.070,2.517,0.177
0.444,0.071,2.514,0.177
0.441,0.071,2.515,0.179
0.438,0.072,2.516,0.181
0.435,0.072,2.512,0.182
0.432,0.073,2.516,0.184
0.429,0.074,2.515,0.187
0.426,0.075,2.516,0.190
0.423,0.077,2.518,0.193
0.420,0.078,2.515,0.197
0.417,0.080,2.518,0.202
0.414,0.083,2.519,0.208
0.411,0.085,2.517,0.214
0.408,0.089,2.521,0.225
0.405,0.094,2.521,0.237
0.402,0.100,2.520,0.252
0.399,0.110,2.517,0.277
0.396,0.124,2.510,0.310
0.393,0.149,2.516,0.374
0.390,0.202,2.511,0.506
0.387,0.351,2.502,0.877
0.384,0.492,2.269,1.115
0.381,0.533,1.910,1.019
0.378,0.558,1.555,0.868
0.375,0.574,1.268,0.728
0.372,0.585,1.029,0.602
0.369,0.593,0.832,0.493
0.366,0.600,0.643,0.386
0.363,0.605,0.509,0.308
0.360,0.609,0.399,0.243
0.357,0.612,0.303,0.186
0.354,0.614,0.238,0.146
0.351,0.616,0.181,0.111
0.348,0.617,0.141,0.087
0.345,0.618,0.104,0.065
0.342,0.619,0.079,0.049
0.339,0.620,0.063,0.039
0.336,0.620,0.047,0.029
0.333,0.620,0.038,0.024
0.330,0.620,0.031,0.019
0.327,0.620,0.025,0.016
0.324,0.620,0.021,0.013
0.321,0.620,0.017,0.011
0.318,0.620,0.015,0.009
0.315,0.620,0.015,0.009
0.312,0.620,0.016,0.010
0.309,0.620,0.015,0.009
0.306,0.620,0.015,0.009
0.303,0.620,0.016,0.010
0.300,0.620,0.015,0.009
TERMINATE SCAN MODE
