SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.632,0.015,0.009
0.303,0.632,0.015,0.009
0.306,0.632,0.015,0.010
0.309,0.632,0.015,0.009
0.312,0.631,0.016,0.010
0.315,0.631,0.015,0.009
0.318,0.631,0.017,0.011
0.321,0.631,0.017,0.011
0.324,0.630,0.021,0.013
0.327,0.630,0.024,0.015
0.330,0.630,0.031,0.020
0.333,0.629,0.038,0.024
0.336,0.629,0.047,0.030
0.339,0.628,0.063,0.039
0.342,0.627,0.081,0.051
0.345,0.626,0.107,0.067
0.348,0.625,0.143,0.089
0.351,0.624,0.184,0.115
0.354,0.622,0.236,0.147
0.357,0.619,0.307,0.190
0.360,0.616,0.403,0.248
0.363,0.612,0.509,0.311
0.366,0.607,0.649,0.394
0.369,0.600,0.832,0.499
0.372,0.591,1.041,0.615
0.375,0.580,1.276,0.740
0.378,0.564,1.568,0.884
0.381,0.535,1.935,1.036
0.384,0.489,2.258,1.105
0.387,0.345,2.489,0.858
0.390,0.197,2.495,0.492
0.393,0.148,2.496,0.371
0.396,0.125,2.497,0.311
0.399,0.111,2.494,0.276
0.402,0.101,2.498,0.253
0.405,0.095,2.495,0.238
0.408,0.091,2.494,0.227
0.411,0.087,2.494,0.217
0.414,0.084,2.493,0.210
0.417,0.082,2.497,0.205
0.420,0.080,2.492,0.200
0.423,0.079,2.492,0.196
0.426,0.078,2.499,0.194
0.429,0.076,2.497,0.191
0.432,0.076,2.496,0.189
0.435,0.075,2.497,0.187
0.438,0.074,2.497,0.186
0.441,0.074,2.499,0.184
0.444,0.073,2.496,0.182
0.447,0.073,2.498,0.182
0.450,0.072,2.502,0.180
0.450,0.072,2.497,0.180
0.447,0.073,2.494,0.181
0.444,0.073,2.499,0.183
0.441,0.074,2.497,0.184
0.438,0.074,2.496,0.185
0.435,0.075,2.493,0.187
0.432,0.076,2.496,0.189
0.429,0.077,2.497,0.192
0.426,0.078,2.491,0.193
0.423,0.079,2.494,0.197
0.420,0.081,2.497,0.202
0.417,0.083,2.494,0.206
0.414,0.085,2.497,0.212
0.411,0.088,2.494,0.219
0.408,0.092,2.499,0.231
0.405,0.097,2.499,0.242
0.402,0.104,2.492,0.259
0.399,0.114,2.498,0.286
0.396,0.130,2.496,0.324
0.393,0.159,2.497,0.396
0.390,0.224,2.494,0.560
0.387,0.387,2.462,0.954
0.384,0.502,2.186,1.097
0.381,0.539,1.836,0.989
0.378,0.561,1.497,0.840
0.375,0.576,1.209,0.697
0.372,0.586,0.990,0.580
0.369,0.594,0.793,0.471
0.366,0.601,0.618,0.371
0.363,0.605,0.485,0.294
0.360,0.609,0.387,0.235
0.357,0.612,0.290,0.177
0.354,0.614,0.225,0.138
0.351,0.616,0.175,0.108
0.348,0.617,0.133,0.082
0.345,0.618,0.100,0.062
0.342,0.618,0.078,0.048
0.339,0.619,0.061,0.038
0.336,0.619,0.045,0.028
0.333,0.619,0.036,0.022
0.330,0.619,0.030,0.019
0.327,0.620,0.024,0.015
0.324,0.620,0.020,0.013
0.321,0.620,0.017,0.011
0.318,0.620,0.015,0.010
0.315,0.619,0.016,0.010
0.312,0.619,0.015,0.009
0.309,0.620,0.015,0.009
0.306,0.619,0.015,0.009
0.303,0.619,0.015,0.010
0.300,0.619,0.015,0.009
TERMINATE SCAN MODE
