SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.613,0.017,0.011
0.303,0.613,0.016,0.010
0.306,0.613,0.016,0.010
0.309,0.612,0.015,0.009
0.312,0.612,0.015,0.009
0.315,0.613,0.017,0.010
0.318,0.613,0.016,0.010
0.321,0.613,0.018,0.011
0.324,0.612,0.022,0.014
0.327,0.612,0.025,0.015
0.330,0.612,0.030,0.018
0.333,0.612,0.039,0.024
0.336,0.611,0.051,0.031
0.339,0.611,0.063,0.038
0.342,0.610,0.084,0.051
0.345,0.610,0.111,0.067
0.348,0.609,0.145,0.088
0.351,0.607,0.188,0.114
0.354,0.605,0.239,0.145
0.357,0.603,0.313,0.189
0.360,0.600,0.412,0.247
0.363,0.596,0.520,0.310
0.366,0.592,0.661,0.391
0.369,0.585,0.842,0.492
0.372,0.576,1.057,0.609
0.375,0.565,1.304,0.737
0.378,0.549,1.608,0.883
0.381,0.523,1.974,1.032
0.384,0.471,2.329,1.097
0.387,0.289,2.455,0.709
0.390,0.176,2.456,0.431
0.393,0.136,2.460,0.335
0.396,0.116,2.458,0.286
0.399,0.105,2.463,0.259
0.402,0.096,2.460,0.237
0.405,0.091,2.459,0.223
0.408,0.087,2.457,0.213
0.411,0.083,2.460,0.204
0.414,0.080,2.461,0.198
0.417,0.078,2.460,0.192
0.420,0.076,2.462,0.188
0.423,0.075,2.467,0.185
0.426,0.074,2.463,0.182
0.429,0.073,2.461,0.179
0.432,0.072,2.463,0.178
0.435,0.071,2.460,0.175
0.438,0.070,2.460,0.173
0.441,0.070,2.460,0.172
0.444,0.069,2.459,0.171
0.447,0.069,2.460,0.169
0.450,0.069,2.455,0.168
0.450,0.069,2.461,0.169
0.447,0.069,2.461,0.170
0.444,0.069,2.460,0.171
0.441,0.070,2.462,0.172
0.438,0.070,2.461,0.173
0.435,0.071,2.460,0.175
0.432,0.072,2.462,0.177
0.429,0.073,2.456,0.179
0.426,0.074,2.462,0.182
0.423,0.075,2.463,0.185
0.420,0.077,2.462,0.189
0.417,0.078,2.465,0.193
0.414,0.081,2.462,0.199
0.411,0.083,2.464,0.205
0.408,0.087,2.468,0.214
0.405,0.091,2.462,0.225
0.402,0.097,2.463,0.240
0.399,0.106,2.463,0.262
0.396,0.119,2.464,0.292
0.393,0.141,2.463,0.347
0.390,0.186,2.459,0.456
0.387,0.315,2.457,0.774
0.384,0.482,2.291,1.104
0.381,0.526,1.937,1.019
0.378,0.551,1.583,0.872
0.375,0.566,1.283,0.727
0.372,0.577,1.041,0.601
0.369,0.585,0.841,0.492
0.366,0.592,0.655,0.388
0.363,0.597,0.516,0.308
0.360,0.600,0.407,0.244
0.357,0.604,0.310,0.187
0.354,0.606,0.243,0.147
0.351,0.608,0.185,0.112
0.348,0.609,0.143,0.087
0.345,0.610,0.108,0.066
0.342,0.611,0.085,0.052
0.339,0.611,0.064,0.039
0.336,0.612,0.050,0.030
0.333,0.612,0.038,0.023
0.330,0.612,0.030,0.018
0.327,0.612,0.026,0.016
0.324,0.612,0.021,0.013
0.321,0.613,0.020,0.012
0.318,0.612,0.015,0.009
0.315,0.613,0.016,0.010
0.312,0.613,0.015,0.009
0.309,0.613,0.015,0.009
0.306,0.613,0.016,0.010
0.303,0.613,0.016,0.010
0.300,0.613,0.016,0.010
TERMINATE SCAN MODE
