SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.539,0.937,0.505
0.303,0.623,0.039,0.024
0.306,0.624,0.015,0.009
0.309,0.624,0.015,0.009
0.312,0.624,0.015,0.009
0.315,0.623,0.018,0.011
0.318,0.623,0.016,0.010
0.321,0.623,0.018,0.011
0.324,0.622,0.021,0.013
0.327,0.622,0.028,0.018
0.330,0.622,0.030,0.019
0.333,0.621,0.041,0.026
0.336,0.620,0.053,0.033
0.339,0.620,0.067,0.041
0.342,0.619,0.090,0.055
0.345,0.618,0.113,0.070
0.348,0.617,0.150,0.093
0.351,0.615,0.191,0.117
0.354,0.613,0.246,0.151
0.357,0.611,0.297,0.182
0.360,0.607,0.422,0.256
0.363,0.603,0.534,0.322
0.366,0.598,0.672,0.402
0.369,0.590,0.867,0.512
0.372,0.579,1.126,0.652
0.375,0.570,1.313,0.749
0.378,0.553,1.624,0.898
0.381,0.524,1.985,1.040
0.384,0.478,2.272,1.085
0.387,0.388,2.516,0.975
0.390,0.215,2.570,0.553
0.393,0.154,2.564,0.395
0.396,0.129,2.562,0.331
0.399,0.112,2.563,0.287
0.402,0.103,2.559,0.264
0.405,0.098,2.568,0.252
0.408,0.093,2.567,0.240
0.411,0.089,2.563,0.229
0.414,0.087,2.568,0.224
0.417,0.085,2.567,0.217
0.420,0.083,2.569,0.212
0.423,0.081,2.570,0.208
0.426,0.080,2.565,0.205
0.429,0.078,2.570,0.201
0.432,0.077,2.569,0.198
0.435,0.077,2.566,0.197
0.438,0.076,2.566,0.196
0.441,0.076,2.567,0.194
0.444,0.075,2.567,0.193
0.447,0.075,2.569,0.192
0.450,0.074,2.565,0.190
0.450,0.074,2.569,0.191
0.447,0.075,2.567,0.193
0.444,0.076,2.567,0.195
0.441,0.077,2.569,0.197
0.438,0.077,2.564,0.198
0.435,0.078,2.566,0.201
0.432,0.079,2.569,0.204
0.429,0.081,2.567,0.207
0.426,0.082,2.568,0.211
0.423,0.083,2.567,0.214
0.420,0.086,2.567,0.221
0.417,0.088,2.561,0.225
0.414,0.091,2.557,0.234
0.411,0.096,2.561,0.246
0.408,0.104,2.562,0.266
0.405,0.111,2.560,0.283
0.402,0.126,2.559,0.322
0.399,0.150,2.558,0.382
0.396,0.192,2.558,0.491
0.393,0.288,2.543,0.732
0.390,0.425,2.433,1.035
0.387,0.502,2.159,1.083
0.384,0.538,1.745,0.939
0.381,0.556,1.440,0.801
0.378,0.571,1.134,0.648
0.375,0.581,0.896,0.520
0.372,0.588,0.710,0.418
0.369,0.593,0.584,0.346
0.366,0.597,0.451,0.269
0.363,0.600,0.355,0.213
0.360,0.602,0.290,0.175
0.357,0.605,0.208,0.126
0.354,0.607,0.162,0.098
0.351,0.608,0.124,0.075
0.348,0.608,0.095,0.057
0.345,0.609,0.067,0.041
0.342,0.609,0.057,0.035
0.339,0.610,0.044,0.027
0.336,0.610,0.033,0.020
0.333,0.610,0.028,0.017
0.330,0.610,0.023,0.014
0.327,0.610,0.019,0.012
0.324,0.610,0.017,0.010
0.321,0.610,0.015,0.009
0.318,0.610,0.017,0.011
0.315,0.610,0.015,0.009
0.312,0.610,0.015,0.009
0.309,0.610,0.017,0.011
0.306,0.609,0.015,0.009
0.303,0.609,0.015,0.009
0.300,0.609,0.016,0.010
TERMINATE SCAN MODE
