SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.631,0.015,0.009
0.303,0.631,0.015,0.009
0.306,0.631,0.015,0.009
0.309,0.630,0.016,0.010
0.312,0.630,0.015,0.010
0.315,0.630,0.016,0.010
0.318,0.630,0.018,0.011
0.321,0.629,0.019,0.012
0.324,0.629,0.023,0.015
0.327,0.629,0.029,0.018
0.330,0.628,0.033,0.021
0.333,0.628,0.041,0.026
0.336,0.627,0.052,0.033
0.339,0.627,0.072,0.045
0.342,0.626,0.106,0.066
0.345,0.625,0.133,0.083
0.348,0.623,0.177,0.110
0.351,0.622,0.219,0.136
0.354,0.620,0.281,0.174
0.357,0.619,0.314,0.194
0.360,0.615,0.435,0.267
0.363,0.611,0.566,0.346
0.366,0.606,0.717,0.434
0.369,0.597,0.947,0.565
0.372,0.583,1.288,0.751
0.375,0.574,1.476,0.847
0.378,0.556,1.784,0.991
0.381,0.511,2.163,1.105
0.384,0.432,2.352,1.016
0.387,0.351,2.479,0.871
0.390,0.187,2.493,0.465
0.393,0.139,2.496,0.347
0.396,0.117,2.500,0.293
0.399,0.102,2.496,0.254
0.402,0.093,2.499,0.233
0.405,0.089,2.502,0.224
0.408,0.086,2.500,0.215
0.411,0.083,2.501,0.206
0.414,0.081,2.500,0.203
0.417,0.079,2.498,0.197
0.420,0.077,2.503,0.193
0.423,0.075,2.496,0.188
0.426,0.074,2.500,0.185
0.429,0.073,2.497,0.182
0.432,0.072,2.497,0.180
0.435,0.071,2.499,0.178
0.438,0.071,2.496,0.176
0.441,0.070,2.497,0.176
0.444,0.070,2.495,0.174
0.447,0.069,2.494,0.173
0.450,0.069,2.500,0.173
0.450,0.070,2.496,0.174
0.447,0.071,2.499,0.178
0.444,0.073,2.499,0.181
0.441,0.075,2.492,0.186
0.438,0.076,2.498,0.189
0.435,0.078,2.498,0.194
0.432,0.080,2.496,0.200
0.429,0.084,2.501,0.210
0.426,0.086,2.499,0.215
0.423,0.090,2.501,0.224
0.420,0.097,2.499,0.242
0.417,0.102,2.497,0.254
0.414,0.111,2.497,0.278
0.411,0.131,2.498,0.328
0.408,0.182,2.492,0.452
0.405,0.278,2.488,0.691
0.402,0.466,2.338,1.090
0.399,0.533,1.983,1.057
0.396,0.555,1.710,0.949
0.393,0.571,1.407,0.804
0.390,0.583,1.148,0.669
0.387,0.589,1.000,0.589
0.384,0.597,0.779,0.465
0.381,0.602,0.613,0.369
0.378,0.607,0.456,0.277
0.375,0.610,0.353,0.215
0.372,0.612,0.255,0.156
0.369,0.614,0.213,0.131
0.366,0.615,0.162,0.099
0.363,0.616,0.125,0.077
0.360,0.616,0.104,0.064
0.357,0.617,0.078,0.048
0.354,0.617,0.060,0.037
0.351,0.618,0.048,0.029
0.348,0.618,0.036,0.022
0.345,0.618,0.027,0.016
0.342,0.618,0.023,0.014
0.339,0.618,0.018,0.011
0.336,0.618,0.016,0.010
0.333,0.618,0.016,0.010
0.330,0.618,0.015,0.009
0.327,0.618,0.015,0.009
0.324,0.618,0.019,0.012
0.321,0.618,0.016,0.010
0.318,0.618,0.016,0.010
0.315,0.618,0.016,0.010
0.312,0.618,0.015,0.009
0.309,0.617,0.015,0.009
0.306,0.617,0.016,0.010
0.303,0.617,0.015,0.009
0.300,0.617,0.016,0.010
TERMINATE SCAN MODE
