SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.610,0.015,0.009
0.303,0.610,0.015,0.009
0.306,0.610,0.016,0.010
0.309,0.610,0.015,0.009
0.312,0.610,0.016,0.009
0.315,0.610,0.016,0.010
0.318,0.610,0.017,0.011
0.321,0.610,0.021,0.013
0.324,0.610,0.022,0.013
0.327,0.609,0.027,0.016
0.330,0.609,0.033,0.020
0.333,0.609,0.042,0.025
0.336,0.609,0.058,0.035
0.339,0.608,0.073,0.044
0.342,0.607,0.100,0.061
0.345,0.606,0.123,0.074
0.348,0.605,0.161,0.098
0.351,0.603,0.203,0.123
0.354,0.601,0.262,0.158
0.357,0.600,0.305,0.183
0.360,0.595,0.427,0.254
0.363,0.591,0.548,0.324
0.366,0.585,0.700,0.409
0.369,0.575,0.910,0.523
0.372,0.560,1.215,0.681
0.375,0.550,1.388,0.764
0.378,0.531,1.677,0.890
0.381,0.489,2.038,0.997
0.384,0.424,2.255,0.955
0.387,0.330,2.404,0.794
0.390,0.180,2.420,0.436
0.393,0.137,2.416,0.331
0.396,0.117,2.419,0.282
0.399,0.103,2.423,0.250
0.402,0.095,2.419,0.230
0.405,0.091,2.423,0.221
0.408,0.087,2.421,0.212
0.411,0.084,2.421,0.203
0.414,0.082,2.422,0.200
0.417,0.080,2.420,0.193
0.420,0.078,2.421,0.189
0.423,0.076,2.422,0.185
0.426,0.075,2.424,0.183
0.429,0.074,2.422,0.179
0.432,0.073,2.422,0.177
0.435,0.073,2.425,0.177
0.438,0.072,2.424,0.175
0.441,0.072,2.419,0.173
0.444,0.071,2.425,0.173
0.447,0.071,2.421,0.171
0.450,0.070,2.422,0.171
0.450,0.071,2.421,0.171
0.447,0.072,2.419,0.174
0.444,0.073,2.421,0.176
0.441,0.074,2.422,0.179
0.438,0.075,2.422,0.182
0.435,0.076,2.425,0.185
0.432,0.077,2.423,0.187
0.429,0.079,2.422,0.192
0.426,0.081,2.422,0.195
0.423,0.083,2.420,0.200
0.420,0.086,2.425,0.208
0.417,0.088,2.424,0.214
0.414,0.092,2.420,0.224
0.411,0.099,2.423,0.240
0.408,0.109,2.420,0.264
0.405,0.121,2.421,0.293
0.402,0.153,2.419,0.369
0.399,0.214,2.413,0.516
0.396,0.302,2.403,0.725
0.393,0.429,2.284,0.980
0.390,0.503,1.984,0.997
0.387,0.530,1.710,0.907
0.384,0.555,1.344,0.745
0.381,0.568,1.085,0.616
0.378,0.580,0.837,0.485
0.375,0.588,0.644,0.378
0.372,0.594,0.490,0.291
0.369,0.597,0.405,0.242
0.366,0.601,0.310,0.186
0.363,0.603,0.247,0.149
0.360,0.604,0.209,0.126
0.357,0.606,0.155,0.094
0.354,0.607,0.117,0.071
0.351,0.609,0.091,0.055
0.348,0.609,0.068,0.042
0.345,0.610,0.046,0.028
0.342,0.610,0.040,0.024
0.339,0.610,0.032,0.020
0.336,0.610,0.026,0.016
0.333,0.611,0.021,0.013
0.330,0.611,0.020,0.012
0.327,0.611,0.020,0.012
0.324,0.611,0.015,0.009
0.321,0.611,0.015,0.009
0.318,0.611,0.015,0.009
0.315,0.611,0.016,0.010
0.312,0.611,0.015,0.009
0.309,0.611,0.015,0.009
0.306,0.611,0.018,0.011
0.303,0.611,0.016,0.009
0.300,0.611,0.016,0.010
TERMINATE SCAN MODE
