SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.633,0.019,0.012
0.303,0.633,0.016,0.010
0.306,0.633,0.016,0.010
0.309,0.632,0.017,0.011
0.312,0.632,0.015,0.009
0.315,0.632,0.015,0.010
0.318,0.631,0.017,0.011
0.321,0.631,0.019,0.012
0.324,0.631,0.024,0.015
0.327,0.630,0.027,0.017
0.330,0.630,0.032,0.020
0.333,0.629,0.041,0.026
0.336,0.629,0.054,0.034
0.339,0.628,0.068,0.043
0.342,0.627,0.090,0.057
0.345,0.627,0.114,0.071
0.348,0.625,0.152,0.095
0.351,0.624,0.192,0.120
0.354,0.622,0.248,0.154
0.357,0.620,0.306,0.190
0.360,0.616,0.424,0.261
0.363,0.611,0.542,0.332
0.366,0.606,0.680,0.412
0.369,0.598,0.882,0.527
0.372,0.586,1.162,0.680
0.375,0.578,1.335,0.771
0.378,0.560,1.656,0.927
0.381,0.526,2.035,1.071
0.384,0.474,2.285,1.083
0.387,0.375,2.504,0.940
0.390,0.201,2.525,0.509
0.393,0.148,2.528,0.375
0.396,0.125,2.526,0.315
0.399,0.108,2.530,0.274
0.402,0.099,2.525,0.251
0.405,0.095,2.527,0.240
0.408,0.091,2.527,0.230
0.411,0.087,2.525,0.220
0.414,0.085,2.526,0.215
0.417,0.083,2.526,0.209
0.420,0.081,2.524,0.204
0.423,0.079,2.530,0.200
0.426,0.078,2.526,0.197
0.429,0.077,2.530,0.195
0.432,0.076,2.530,0.192
0.435,0.075,2.528,0.190
0.438,0.075,2.529,0.189
0.441,0.074,2.530,0.188
0.444,0.074,2.526,0.186
0.447,0.073,2.527,0.184
0.450,0.073,2.522,0.183
0.450,0.073,2.524,0.184
0.447,0.075,2.527,0.188
0.444,0.075,2.522,0.190
0.441,0.077,2.523,0.193
0.438,0.077,2.526,0.194
0.435,0.078,2.525,0.196
0.432,0.081,2.525,0.203
0.429,0.084,2.523,0.211
0.426,0.087,2.524,0.220
0.423,0.091,2.523,0.230
0.420,0.096,2.525,0.243
0.417,0.099,2.520,0.249
0.414,0.102,2.517,0.257
0.411,0.112,2.522,0.284
0.408,0.120,2.518,0.302
0.405,0.132,2.520,0.333
0.402,0.182,2.519,0.459
0.399,0.279,2.510,0.700
0.396,0.474,2.349,1.113
0.393,0.536,1.911,1.025
0.390,0.554,1.639,0.908
0.387,0.561,1.541,0.865
0.384,0.581,1.133,0.659
0.381,0.591,0.894,0.529
0.378,0.599,0.692,0.415
0.375,0.603,0.583,0.351
0.372,0.606,0.498,0.302
0.369,0.609,0.411,0.251
0.366,0.611,0.370,0.226
0.363,0.614,0.265,0.163
0.360,0.616,0.197,0.121
0.357,0.618,0.138,0.085
0.354,0.620,0.092,0.057
0.351,0.620,0.076,0.047
0.348,0.621,0.065,0.040
0.345,0.621,0.046,0.028
0.342,0.621,0.034,0.021
0.339,0.621,0.026,0.016
0.336,0.622,0.024,0.015
0.333,0.622,0.020,0.013
0.330,0.622,0.018,0.011
0.327,0.622,0.016,0.010
0.324,0.622,0.017,0.011
0.321,0.621,0.015,0.009
0.318,0.622,0.016,0.010
0.315,0.622,0.016,0.010
0.312,0.621,0.016,0.010
0.309,0.621,0.015,0.010
0.306,0.621,0.015,0.009
0.303,0.621,0.016,0.010
0.300,0.621,0.016,0.010
TERMINATE SCAN MODE
