SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.015,0.010
0.303,0.635,0.015,0.009
0.306,0.635,0.015,0.009
0.309,0.635,0.017,0.011
0.312,0.635,0.015,0.010
0.315,0.635,0.016,0.010
0.318,0.634,0.015,0.010
0.321,0.634,0.017,0.011
0.324,0.634,0.021,0.014
0.327,0.633,0.024,0.015
0.330,0.633,0.031,0.020
0.333,0.633,0.038,0.024
0.336,0.632,0.049,0.031
0.339,0.632,0.064,0.041
0.342,0.631,0.082,0.052
0.345,0.630,0.107,0.068
0.348,0.629,0.143,0.090
0.351,0.628,0.188,0.118
0.354,0.626,0.244,0.153
0.357,0.624,0.312,0.195
0.360,0.621,0.409,0.254
0.363,0.618,0.521,0.322
0.366,0.613,0.659,0.405
0.369,0.607,0.846,0.514
0.372,0.600,1.056,0.633
0.375,0.590,1.308,0.771
0.378,0.576,1.617,0.931
0.381,0.553,1.994,1.104
0.384,0.510,2.368,1.209
0.387,0.319,2.519,0.805
0.390,0.188,2.525,0.474
0.393,0.143,2.526,0.361
0.396,0.121,2.531,0.307
0.399,0.109,2.531,0.275
0.402,0.099,2.530,0.251
0.405,0.093,2.535,0.237
0.408,0.089,2.529,0.225
0.411,0.085,2.533,0.216
0.414,0.083,2.531,0.209
0.417,0.080,2.529,0.203
0.420,0.079,2.531,0.199
0.423,0.077,2.527,0.194
0.426,0.075,2.528,0.191
0.429,0.075,2.528,0.189
0.432,0.074,2.526,0.186
0.435,0.073,2.530,0.184
0.438,0.072,2.530,0.183
0.441,0.072,2.527,0.181
0.444,0.071,2.529,0.180
0.447,0.071,2.524,0.178
0.450,0.070,2.529,0.178
0.450,0.070,2.530,0.178
0.447,0.071,2.527,0.178
0.444,0.071,2.529,0.180
0.441,0.072,2.528,0.181
0.438,0.072,2.529,0.183
0.435,0.073,2.529,0.184
0.432,0.074,2.525,0.186
0.429,0.075,2.530,0.189
0.426,0.076,2.529,0.191
0.423,0.077,2.528,0.194
0.420,0.078,2.530,0.198
0.417,0.080,2.526,0.203
0.414,0.083,2.529,0.209
0.411,0.085,2.529,0.216
0.408,0.089,2.524,0.224
0.405,0.094,2.527,0.237
0.402,0.100,2.523,0.252
0.399,0.109,2.524,0.275
0.396,0.122,2.525,0.309
0.393,0.145,2.520,0.366
0.390,0.195,2.519,0.491
0.387,0.339,2.513,0.852
0.384,0.511,2.331,1.192
0.381,0.550,1.970,1.084
0.378,0.572,1.597,0.914
0.375,0.585,1.293,0.757
0.372,0.595,1.054,0.627
0.369,0.602,0.847,0.510
0.366,0.608,0.662,0.403
0.363,0.612,0.520,0.318
0.360,0.615,0.408,0.251
0.357,0.618,0.312,0.193
0.354,0.620,0.245,0.152
0.351,0.622,0.187,0.116
0.348,0.623,0.142,0.088
0.345,0.624,0.109,0.068
0.342,0.624,0.082,0.051
0.339,0.624,0.064,0.040
0.336,0.625,0.049,0.031
0.333,0.625,0.038,0.024
0.330,0.625,0.031,0.020
0.327,0.625,0.026,0.016
0.324,0.626,0.021,0.013
0.321,0.626,0.018,0.011
0.318,0.626,0.016,0.010
0.315,0.625,0.018,0.011
0.312,0.625,0.016,0.010
0.309,0.625,0.016,0.010
0.306,0.625,0.015,0.009
0.303,0.625,0.015,0.010
0.300,0.625,0.016,0.010
TERMINATE SCAN MODE
