SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.640,0.015,0.010
0.303,0.640,0.015,0.009
0.306,0.639,0.015,0.010
0.309,0.639,0.015,0.009
0.312,0.639,0.015,0.010
0.315,0.639,0.015,0.010
0.318,0.638,0.015,0.010
0.321,0.638,0.019,0.012
0.324,0.638,0.020,0.013
0.327,0.637,0.025,0.016
0.330,0.636,0.031,0.020
0.333,0.636,0.040,0.025
0.336,0.635,0.050,0.032
0.339,0.635,0.067,0.043
0.342,0.634,0.088,0.056
0.345,0.633,0.110,0.069
0.348,0.632,0.149,0.094
0.351,0.630,0.189,0.119
0.354,0.628,0.245,0.154
0.357,0.626,0.308,0.193
0.360,0.622,0.416,0.259
0.363,0.618,0.530,0.328
0.366,0.613,0.663,0.406
0.369,0.606,0.857,0.519
0.372,0.596,1.090,0.650
0.375,0.587,1.304,0.765
0.378,0.570,1.611,0.918
0.381,0.541,1.964,1.062
0.384,0.490,2.274,1.115
0.387,0.349,2.495,0.871
0.390,0.198,2.508,0.497
0.393,0.148,2.505,0.370
0.396,0.125,2.510,0.315
0.399,0.111,2.511,0.278
0.402,0.102,2.512,0.257
0.405,0.096,2.516,0.242
0.408,0.092,2.510,0.230
0.411,0.088,2.512,0.221
0.414,0.086,2.516,0.215
0.417,0.083,2.511,0.208
0.420,0.081,2.517,0.204
0.423,0.080,2.513,0.200
0.426,0.078,2.513,0.197
0.429,0.077,2.516,0.194
0.432,0.076,2.511,0.192
0.435,0.075,2.511,0.189
0.438,0.075,2.510,0.188
0.441,0.074,2.507,0.186
0.444,0.074,2.510,0.185
0.447,0.073,2.507,0.184
0.450,0.073,2.507,0.183
0.450,0.073,2.512,0.183
0.447,0.073,2.505,0.184
0.444,0.074,2.511,0.186
0.441,0.075,2.510,0.188
0.438,0.075,2.508,0.189
0.435,0.076,2.509,0.191
0.432,0.077,2.508,0.193
0.429,0.078,2.509,0.196
0.426,0.079,2.512,0.198
0.423,0.080,2.508,0.202
0.420,0.082,2.511,0.206
0.417,0.084,2.506,0.211
0.414,0.087,2.509,0.218
0.411,0.090,2.509,0.226
0.408,0.095,2.508,0.239
0.405,0.100,2.514,0.252
0.402,0.109,2.509,0.274
0.399,0.122,2.507,0.305
0.396,0.141,2.506,0.355
0.393,0.181,2.500,0.451
0.390,0.272,2.487,0.677
0.387,0.440,2.419,1.063
0.384,0.524,2.063,1.081
0.381,0.553,1.725,0.954
0.378,0.572,1.398,0.799
0.375,0.585,1.119,0.654
0.372,0.593,0.912,0.541
0.369,0.600,0.736,0.441
0.366,0.605,0.570,0.345
0.363,0.609,0.453,0.276
0.360,0.612,0.365,0.223
0.357,0.615,0.267,0.164
0.354,0.617,0.209,0.129
0.351,0.618,0.161,0.099
0.348,0.619,0.127,0.079
0.345,0.620,0.089,0.055
0.342,0.620,0.072,0.045
0.339,0.620,0.056,0.035
0.336,0.620,0.044,0.027
0.333,0.620,0.036,0.022
0.330,0.621,0.029,0.018
0.327,0.621,0.024,0.015
0.324,0.620,0.020,0.012
0.321,0.620,0.017,0.011
0.318,0.620,0.017,0.011
0.315,0.620,0.017,0.011
0.312,0.620,0.015,0.009
0.309,0.620,0.016,0.010
0.306,0.620,0.016,0.010
0.303,0.620,0.015,0.009
0.300,0.620,0.016,0.010
TERMINATE SCAN MODE
