SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.651,0.015,0.010
0.303,0.652,0.017,0.011
0.306,0.651,0.015,0.010
0.309,0.651,0.015,0.010
0.312,0.651,0.015,0.010
0.315,0.651,0.016,0.011
0.318,0.650,0.017,0.011
0.321,0.650,0.020,0.013
0.324,0.650,0.025,0.017
0.327,0.649,0.030,0.019
0.330,0.649,0.033,0.021
0.333,0.648,0.043,0.028
0.336,0.648,0.055,0.036
0.339,0.647,0.077,0.050
0.342,0.646,0.107,0.069
0.345,0.645,0.137,0.089
0.348,0.643,0.182,0.117
0.351,0.641,0.224,0.144
0.354,0.639,0.283,0.181
0.357,0.638,0.319,0.204
0.360,0.634,0.435,0.276
0.363,0.630,0.571,0.360
0.366,0.624,0.728,0.455
0.369,0.616,0.958,0.589
0.372,0.600,1.320,0.792
0.375,0.590,1.519,0.896
0.378,0.570,1.832,1.044
0.381,0.517,2.183,1.128
0.384,0.433,2.333,1.010
0.387,0.355,2.443,0.868
0.390,0.191,2.453,0.469
0.393,0.140,2.454,0.344
0.396,0.118,2.454,0.290
0.399,0.103,2.451,0.254
0.402,0.095,2.454,0.232
0.405,0.091,2.456,0.225
0.408,0.088,2.449,0.216
0.411,0.085,2.451,0.207
0.414,0.083,2.450,0.204
0.417,0.081,2.450,0.198
0.420,0.079,2.448,0.193
0.423,0.077,2.448,0.189
0.426,0.076,2.452,0.187
0.429,0.075,2.448,0.183
0.432,0.074,2.449,0.182
0.435,0.074,2.453,0.180
0.438,0.073,2.449,0.179
0.441,0.072,2.453,0.178
0.444,0.072,2.450,0.177
0.447,0.071,2.450,0.175
0.450,0.071,2.454,0.175
0.450,0.072,2.450,0.176
0.447,0.073,2.451,0.180
0.444,0.075,2.450,0.184
0.441,0.077,2.448,0.189
0.438,0.080,2.453,0.196
0.435,0.082,2.450,0.200
0.432,0.085,2.448,0.207
0.429,0.090,2.450,0.220
0.426,0.093,2.446,0.228
0.423,0.097,2.447,0.238
0.420,0.105,2.448,0.258
0.417,0.112,2.445,0.273
0.414,0.120,2.449,0.295
0.411,0.145,2.445,0.355
0.408,0.222,2.444,0.542
0.405,0.334,2.431,0.812
0.402,0.513,2.217,1.138
0.399,0.566,1.784,1.009
0.396,0.583,1.494,0.872
0.393,0.596,1.226,0.731
0.390,0.605,0.999,0.605
0.387,0.611,0.863,0.527
0.384,0.618,0.655,0.405
0.381,0.623,0.509,0.317
0.378,0.627,0.377,0.237
0.375,0.629,0.318,0.200
0.372,0.631,0.243,0.153
0.369,0.632,0.203,0.128
0.366,0.633,0.153,0.097
0.363,0.634,0.111,0.071
0.360,0.634,0.094,0.059
0.357,0.635,0.072,0.045
0.354,0.636,0.049,0.031
0.351,0.636,0.038,0.024
0.348,0.636,0.031,0.020
0.345,0.636,0.023,0.015
0.342,0.635,0.039,0.025
0.339,0.635,0.048,0.030
0.336,0.635,0.040,0.025
0.333,0.635,0.031,0.020
0.330,0.635,0.029,0.018
0.327,0.635,0.020,0.013
0.324,0.635,0.016,0.010
0.321,0.635,0.016,0.010
0.318,0.635,0.015,0.010
0.315,0.635,0.015,0.009
0.312,0.635,0.015,0.010
0.309,0.635,0.016,0.010
0.306,0.635,0.015,0.010
0.303,0.635,0.015,0.010
0.300,0.634,0.015,0.009
TERMINATE SCAN MODE
