SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.017,0.011
0.303,0.635,0.016,0.010
0.306,0.635,0.015,0.009
0.309,0.635,0.016,0.010
0.312,0.634,0.015,0.010
0.315,0.634,0.019,0.012
0.318,0.634,0.015,0.010
0.321,0.634,0.017,0.011
0.324,0.633,0.020,0.013
0.327,0.633,0.025,0.016
0.330,0.633,0.032,0.020
0.333,0.633,0.038,0.024
0.336,0.632,0.049,0.031
0.339,0.631,0.064,0.040
0.342,0.630,0.081,0.051
0.345,0.630,0.110,0.069
0.348,0.629,0.143,0.090
0.351,0.627,0.187,0.117
0.354,0.625,0.240,0.150
0.357,0.623,0.309,0.192
0.360,0.620,0.410,0.254
0.363,0.616,0.520,0.320
0.366,0.611,0.659,0.403
0.369,0.604,0.849,0.513
0.372,0.595,1.062,0.632
0.375,0.585,1.303,0.762
0.378,0.569,1.594,0.907
0.381,0.541,1.956,1.059
0.384,0.491,2.284,1.121
0.387,0.317,2.454,0.779
0.390,0.187,2.457,0.460
0.393,0.143,2.458,0.351
0.396,0.121,2.458,0.299
0.399,0.108,2.460,0.266
0.402,0.099,2.458,0.245
0.405,0.094,2.460,0.230
0.408,0.090,2.462,0.221
0.411,0.086,2.459,0.211
0.414,0.083,2.464,0.205
0.417,0.081,2.461,0.199
0.420,0.079,2.463,0.195
0.423,0.078,2.462,0.191
0.426,0.077,2.461,0.188
0.429,0.076,2.463,0.186
0.432,0.074,2.465,0.183
0.435,0.074,2.460,0.182
0.438,0.073,2.462,0.180
0.441,0.072,2.459,0.178
0.444,0.072,2.462,0.176
0.447,0.072,2.462,0.176
0.450,0.071,2.456,0.174
0.450,0.071,2.461,0.175
0.447,0.072,2.458,0.176
0.444,0.072,2.461,0.177
0.441,0.073,2.465,0.179
0.438,0.073,2.458,0.180
0.435,0.074,2.463,0.182
0.432,0.075,2.460,0.184
0.429,0.076,2.457,0.186
0.426,0.077,2.460,0.189
0.423,0.078,2.459,0.192
0.420,0.080,2.460,0.196
0.417,0.081,2.464,0.201
0.414,0.084,2.462,0.207
0.411,0.087,2.465,0.214
0.408,0.091,2.462,0.224
0.405,0.096,2.460,0.235
0.402,0.102,2.461,0.252
0.399,0.112,2.460,0.275
0.396,0.127,2.458,0.311
0.393,0.155,2.462,0.381
0.390,0.211,2.455,0.518
0.387,0.369,2.445,0.903
0.384,0.508,2.195,1.116
0.381,0.545,1.861,1.015
0.378,0.567,1.523,0.864
0.375,0.581,1.228,0.714
0.372,0.591,1.006,0.594
0.369,0.598,0.807,0.483
0.366,0.605,0.629,0.380
0.363,0.609,0.498,0.303
0.360,0.612,0.391,0.239
0.357,0.615,0.295,0.181
0.354,0.617,0.231,0.143
0.351,0.619,0.177,0.109
0.348,0.620,0.138,0.086
0.345,0.621,0.099,0.062
0.342,0.621,0.082,0.051
0.339,0.622,0.061,0.038
0.336,0.622,0.046,0.029
0.333,0.622,0.037,0.023
0.330,0.622,0.030,0.019
0.327,0.622,0.025,0.016
0.324,0.623,0.020,0.013
0.321,0.623,0.017,0.010
0.318,0.622,0.015,0.009
0.315,0.622,0.015,0.009
0.312,0.622,0.015,0.009
0.309,0.622,0.016,0.010
0.306,0.622,0.015,0.010
0.303,0.622,0.015,0.009
0.300,0.622,0.018,0.011
TERMINATE SCAN MODE
