SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.636,0.015,0.010
0.303,0.635,0.015,0.010
0.306,0.635,0.016,0.010
0.309,0.635,0.015,0.010
0.312,0.635,0.015,0.010
0.315,0.634,0.015,0.010
0.318,0.634,0.016,0.010
0.321,0.634,0.018,0.012
0.324,0.633,0.022,0.014
0.327,0.633,0.026,0.016
0.330,0.632,0.034,0.021
0.333,0.632,0.039,0.025
0.336,0.632,0.050,0.031
0.339,0.631,0.069,0.043
0.342,0.630,0.085,0.053
0.345,0.629,0.109,0.069
0.348,0.628,0.144,0.090
0.351,0.626,0.193,0.121
0.354,0.625,0.250,0.156
0.357,0.622,0.319,0.198
0.360,0.619,0.417,0.258
0.363,0.615,0.532,0.327
0.366,0.611,0.671,0.410
0.369,0.604,0.857,0.518
0.372,0.596,1.064,0.634
0.375,0.586,1.315,0.770
0.378,0.570,1.619,0.924
0.381,0.546,1.987,1.085
0.384,0.503,2.350,1.183
0.387,0.337,2.554,0.861
0.390,0.197,2.560,0.504
0.393,0.149,2.560,0.381
0.396,0.126,2.564,0.324
0.399,0.113,2.563,0.291
0.402,0.104,2.561,0.266
0.405,0.098,2.566,0.251
0.408,0.093,2.562,0.239
0.411,0.090,2.562,0.229
0.414,0.087,2.563,0.222
0.417,0.085,2.561,0.216
0.420,0.083,2.569,0.212
0.423,0.081,2.558,0.207
0.426,0.080,2.560,0.205
0.429,0.079,2.562,0.202
0.432,0.078,2.557,0.199
0.435,0.077,2.562,0.197
0.438,0.076,2.561,0.196
0.441,0.076,2.557,0.193
0.444,0.075,2.561,0.193
0.447,0.075,2.564,0.192
0.450,0.074,2.563,0.190
0.450,0.074,2.560,0.190
0.447,0.075,2.558,0.191
0.444,0.075,2.561,0.193
0.441,0.076,2.560,0.194
0.438,0.076,2.557,0.195
0.435,0.077,2.562,0.197
0.432,0.078,2.557,0.199
0.429,0.079,2.561,0.201
0.426,0.080,2.560,0.204
0.423,0.081,2.560,0.207
0.420,0.083,2.564,0.213
0.417,0.085,2.565,0.217
0.414,0.087,2.562,0.222
0.411,0.090,2.562,0.230
0.408,0.093,2.559,0.239
0.405,0.098,2.562,0.252
0.402,0.104,2.562,0.267
0.399,0.114,2.559,0.291
0.396,0.128,2.560,0.328
0.393,0.152,2.559,0.389
0.390,0.204,2.558,0.522
0.387,0.361,2.553,0.921
0.384,0.500,2.318,1.160
0.381,0.540,1.962,1.059
0.378,0.563,1.606,0.904
0.375,0.577,1.313,0.758
0.372,0.587,1.071,0.629
0.369,0.595,0.860,0.512
0.366,0.602,0.674,0.405
0.363,0.606,0.533,0.323
0.360,0.609,0.419,0.256
0.357,0.612,0.322,0.197
0.354,0.614,0.250,0.154
0.351,0.616,0.192,0.118
0.348,0.617,0.148,0.092
0.345,0.618,0.111,0.069
0.342,0.618,0.084,0.052
0.339,0.619,0.065,0.040
0.336,0.619,0.051,0.032
0.333,0.620,0.040,0.025
0.330,0.620,0.032,0.020
0.327,0.620,0.027,0.017
0.324,0.620,0.021,0.013
0.321,0.620,0.018,0.011
0.318,0.620,0.015,0.010
0.315,0.619,0.015,0.009
0.312,0.619,0.016,0.010
0.309,0.619,0.015,0.009
0.306,0.619,0.015,0.009
0.303,0.619,0.015,0.009
0.300,0.619,0.015,0.009
TERMINATE SCAN MODE
