SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.631,0.018,0.011
0.303,0.631,0.018,0.011
0.306,0.631,0.017,0.011
0.309,0.631,0.015,0.009
0.312,0.630,0.014,0.009
0.315,0.630,0.016,0.010
0.318,0.630,0.015,0.009
0.321,0.630,0.017,0.011
0.324,0.629,0.022,0.014
0.327,0.629,0.026,0.016
0.330,0.629,0.032,0.020
0.333,0.629,0.039,0.024
0.336,0.628,0.049,0.031
0.339,0.628,0.063,0.040
0.342,0.627,0.084,0.053
0.345,0.626,0.112,0.070
0.348,0.625,0.144,0.090
0.351,0.624,0.188,0.117
0.354,0.622,0.244,0.152
0.357,0.620,0.314,0.195
0.360,0.617,0.415,0.256
0.363,0.613,0.524,0.321
0.366,0.609,0.665,0.405
0.369,0.603,0.853,0.514
0.372,0.595,1.068,0.635
0.375,0.585,1.314,0.769
0.378,0.570,1.629,0.929
0.381,0.546,1.999,1.091
0.384,0.499,2.361,1.179
0.387,0.319,2.527,0.806
0.390,0.185,2.521,0.467
0.393,0.142,2.521,0.358
0.396,0.121,2.524,0.305
0.399,0.108,2.520,0.272
0.402,0.099,2.524,0.250
0.405,0.093,2.521,0.235
0.408,0.089,2.523,0.224
0.411,0.085,2.523,0.215
0.414,0.082,2.521,0.208
0.417,0.080,2.523,0.203
0.420,0.079,2.526,0.199
0.423,0.077,2.521,0.193
0.426,0.076,2.524,0.191
0.429,0.074,2.523,0.188
0.432,0.074,2.523,0.185
0.435,0.073,2.523,0.184
0.438,0.072,2.521,0.182
0.441,0.072,2.523,0.181
0.444,0.071,2.521,0.179
0.447,0.070,2.518,0.177
0.450,0.070,2.518,0.177
0.450,0.070,2.517,0.177
0.447,0.071,2.519,0.178
0.444,0.071,2.519,0.180
0.441,0.071,2.517,0.180
0.438,0.072,2.518,0.182
0.435,0.073,2.517,0.183
0.432,0.073,2.517,0.185
0.429,0.075,2.521,0.188
0.426,0.076,2.516,0.190
0.423,0.076,2.521,0.193
0.420,0.079,2.520,0.198
0.417,0.080,2.517,0.202
0.414,0.083,2.517,0.208
0.411,0.085,2.518,0.215
0.408,0.089,2.517,0.224
0.405,0.094,2.516,0.236
0.402,0.100,2.515,0.251
0.399,0.110,2.514,0.275
0.396,0.123,2.513,0.309
0.393,0.147,2.512,0.369
0.390,0.199,2.516,0.500
0.387,0.349,2.511,0.876
0.384,0.507,2.307,1.171
0.381,0.546,1.946,1.062
0.378,0.568,1.582,0.899
0.375,0.582,1.277,0.744
0.372,0.591,1.043,0.616
0.369,0.599,0.839,0.502
0.366,0.605,0.651,0.394
0.363,0.609,0.513,0.313
0.360,0.612,0.408,0.250
0.357,0.615,0.307,0.189
0.354,0.617,0.239,0.147
0.351,0.618,0.186,0.115
0.348,0.619,0.141,0.088
0.345,0.620,0.106,0.066
0.342,0.621,0.083,0.052
0.339,0.621,0.061,0.038
0.336,0.622,0.048,0.030
0.333,0.622,0.036,0.023
0.330,0.622,0.031,0.019
0.327,0.622,0.025,0.016
0.324,0.622,0.021,0.013
0.321,0.622,0.018,0.011
0.318,0.622,0.015,0.009
0.315,0.622,0.015,0.010
0.312,0.622,0.016,0.010
0.309,0.622,0.016,0.010
0.306,0.622,0.015,0.009
0.303,0.622,0.015,0.009
0.300,0.622,0.015,0.009
TERMINATE SCAN MODE
