SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.644,0.015,0.009
0.303,0.644,0.018,0.012
0.306,0.643,0.016,0.011
0.309,0.643,0.015,0.010
0.312,0.643,0.015,0.010
0.315,0.643,0.015,0.010
0.318,0.643,0.016,0.010
0.321,0.642,0.018,0.012
0.324,0.642,0.020,0.013
0.327,0.642,0.026,0.017
0.330,0.641,0.030,0.019
0.333,0.641,0.038,0.024
0.336,0.640,0.050,0.032
0.339,0.640,0.062,0.040
0.342,0.639,0.081,0.051
0.345,0.639,0.106,0.067
0.348,0.638,0.142,0.090
0.351,0.636,0.182,0.116
0.354,0.635,0.239,0.152
0.357,0.633,0.306,0.194
0.360,0.630,0.402,0.253
0.363,0.627,0.513,0.321
0.366,0.622,0.654,0.407
0.369,0.616,0.839,0.517
0.372,0.610,1.043,0.636
0.375,0.600,1.290,0.774
0.378,0.586,1.600,0.938
0.381,0.563,1.973,1.111
0.384,0.514,2.341,1.203
0.387,0.300,2.451,0.736
0.390,0.179,2.454,0.440
0.393,0.138,2.455,0.340
0.396,0.118,2.454,0.289
0.399,0.105,2.455,0.259
0.402,0.097,2.455,0.237
0.405,0.091,2.455,0.222
0.408,0.086,2.458,0.213
0.411,0.083,2.455,0.203
0.414,0.080,2.455,0.197
0.417,0.078,2.454,0.191
0.420,0.076,2.450,0.187
0.423,0.075,2.458,0.184
0.426,0.073,2.452,0.180
0.429,0.072,2.446,0.177
0.432,0.072,2.453,0.175
0.435,0.071,2.450,0.173
0.438,0.070,2.453,0.172
0.441,0.070,2.452,0.170
0.444,0.069,2.449,0.169
0.447,0.069,2.453,0.169
0.450,0.068,2.452,0.168
0.450,0.068,2.453,0.168
0.447,0.069,2.452,0.169
0.444,0.069,2.450,0.169
0.441,0.070,2.450,0.171
0.438,0.070,2.449,0.172
0.435,0.071,2.447,0.173
0.432,0.072,2.448,0.175
0.429,0.072,2.447,0.177
0.426,0.073,2.448,0.180
0.423,0.075,2.449,0.183
0.420,0.076,2.448,0.186
0.417,0.078,2.449,0.191
0.414,0.080,2.451,0.196
0.411,0.083,2.450,0.203
0.408,0.087,2.452,0.213
0.405,0.091,2.451,0.223
0.402,0.097,2.448,0.237
0.399,0.106,2.453,0.260
0.396,0.119,2.451,0.292
0.393,0.141,2.450,0.346
0.390,0.187,2.446,0.456
0.387,0.321,2.444,0.785
0.384,0.518,2.312,1.197
0.381,0.561,1.938,1.087
0.378,0.582,1.583,0.922
0.375,0.596,1.275,0.760
0.372,0.604,1.045,0.632
0.369,0.612,0.839,0.513
0.366,0.617,0.649,0.401
0.363,0.621,0.514,0.319
0.360,0.625,0.403,0.252
0.357,0.627,0.307,0.192
0.354,0.629,0.237,0.149
0.351,0.630,0.183,0.115
0.348,0.631,0.141,0.089
0.345,0.632,0.107,0.068
0.342,0.633,0.082,0.052
0.339,0.633,0.063,0.040
0.336,0.633,0.048,0.031
0.333,0.634,0.039,0.024
0.330,0.634,0.032,0.021
0.327,0.634,0.025,0.016
0.324,0.634,0.023,0.014
0.321,0.634,0.017,0.011
0.318,0.634,0.016,0.010
0.315,0.634,0.015,0.010
0.312,0.634,0.015,0.009
0.309,0.634,0.017,0.011
0.306,0.634,0.015,0.010
0.303,0.634,0.015,0.009
0.300,0.634,0.015,0.009
TERMINATE SCAN MODE
