SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.619,0.016,0.010
0.303,0.619,0.016,0.010
0.306,0.619,0.017,0.011
0.309,0.619,0.016,0.010
0.312,0.619,0.017,0.010
0.315,0.619,0.016,0.010
0.318,0.619,0.015,0.009
0.321,0.619,0.017,0.011
0.324,0.619,0.020,0.013
0.327,0.619,0.027,0.017
0.330,0.618,0.032,0.020
0.333,0.618,0.040,0.025
0.336,0.618,0.051,0.032
0.339,0.617,0.065,0.040
0.342,0.617,0.084,0.052
0.345,0.616,0.112,0.069
0.348,0.615,0.146,0.090
0.351,0.613,0.191,0.117
0.354,0.611,0.245,0.150
0.357,0.609,0.316,0.192
0.360,0.606,0.414,0.251
0.363,0.601,0.525,0.316
0.366,0.596,0.667,0.398
0.369,0.589,0.852,0.502
0.372,0.580,1.063,0.616
0.375,0.567,1.314,0.745
0.378,0.549,1.623,0.891
0.381,0.517,1.985,1.026
0.384,0.437,2.306,1.008
0.387,0.244,2.352,0.574
0.390,0.156,2.348,0.367
0.393,0.126,2.355,0.297
0.396,0.109,2.356,0.258
0.399,0.099,2.354,0.232
0.402,0.091,2.355,0.215
0.405,0.086,2.355,0.203
0.408,0.082,2.357,0.193
0.411,0.079,2.359,0.186
0.414,0.076,2.353,0.180
0.417,0.074,2.356,0.175
0.420,0.073,2.354,0.172
0.423,0.071,2.356,0.168
0.426,0.070,2.354,0.166
0.429,0.069,2.351,0.163
0.432,0.069,2.354,0.161
0.435,0.068,2.358,0.160
0.438,0.067,2.352,0.158
0.441,0.067,2.353,0.157
0.444,0.066,2.351,0.156
0.447,0.066,2.351,0.155
0.450,0.066,2.354,0.155
0.450,0.065,2.355,0.154
0.447,0.066,2.357,0.155
0.444,0.066,2.356,0.156
0.441,0.067,2.357,0.158
0.438,0.067,2.357,0.159
0.435,0.068,2.359,0.160
0.432,0.069,2.357,0.162
0.429,0.070,2.356,0.164
0.426,0.070,2.354,0.166
0.423,0.072,2.359,0.169
0.420,0.073,2.358,0.173
0.417,0.075,2.358,0.176
0.414,0.077,2.357,0.181
0.411,0.079,2.354,0.186
0.408,0.083,2.355,0.195
0.405,0.086,2.355,0.203
0.402,0.091,2.355,0.215
0.399,0.100,2.355,0.234
0.396,0.110,2.353,0.260
0.393,0.128,2.353,0.301
0.390,0.163,2.352,0.382
0.387,0.258,2.349,0.605
0.384,0.450,2.288,1.030
0.381,0.521,1.958,1.019
0.378,0.550,1.604,0.882
0.375,0.568,1.308,0.743
0.372,0.580,1.064,0.617
0.369,0.589,0.858,0.505
0.366,0.597,0.670,0.400
0.363,0.602,0.531,0.320
0.360,0.606,0.413,0.251
0.357,0.610,0.318,0.194
0.354,0.612,0.246,0.150
0.351,0.614,0.191,0.117
0.348,0.615,0.146,0.090
0.345,0.616,0.109,0.068
0.342,0.617,0.084,0.052
0.339,0.618,0.065,0.040
0.336,0.618,0.050,0.031
0.333,0.619,0.040,0.025
0.330,0.619,0.032,0.020
0.327,0.619,0.026,0.016
0.324,0.619,0.023,0.014
0.321,0.619,0.020,0.012
0.318,0.619,0.016,0.010
0.315,0.620,0.016,0.010
0.312,0.619,0.016,0.010
0.309,0.619,0.015,0.010
0.306,0.620,0.015,0.009
0.303,0.620,0.016,0.010
0.300,0.620,0.016,0.010
TERMINATE SCAN MODE
