SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.629,0.016,0.010
0.303,0.629,0.015,0.009
0.306,0.628,0.016,0.010
0.309,0.628,0.019,0.012
0.312,0.627,0.015,0.009
0.315,0.627,0.017,0.010
0.318,0.627,0.016,0.010
0.321,0.627,0.018,0.011
0.324,0.626,0.021,0.013
0.327,0.626,0.026,0.016
0.330,0.626,0.031,0.020
0.333,0.625,0.038,0.024
0.336,0.624,0.050,0.031
0.339,0.624,0.064,0.040
0.342,0.623,0.083,0.051
0.345,0.622,0.107,0.067
0.348,0.620,0.145,0.090
0.351,0.619,0.189,0.117
0.354,0.617,0.240,0.148
0.357,0.614,0.313,0.192
0.360,0.611,0.407,0.249
0.363,0.607,0.522,0.317
0.366,0.602,0.664,0.399
0.369,0.594,0.846,0.503
0.372,0.585,1.058,0.620
0.375,0.574,1.303,0.748
0.378,0.558,1.612,0.899
0.381,0.532,1.984,1.054
0.384,0.486,2.342,1.138
0.387,0.325,2.538,0.825
0.390,0.189,2.540,0.480
0.393,0.144,2.541,0.365
0.396,0.121,2.544,0.309
0.399,0.109,2.543,0.276
0.402,0.100,2.543,0.253
0.405,0.094,2.547,0.239
0.408,0.089,2.543,0.226
0.411,0.085,2.546,0.217
0.414,0.083,2.544,0.210
0.417,0.080,2.543,0.204
0.420,0.079,2.543,0.200
0.423,0.077,2.541,0.195
0.426,0.076,2.544,0.193
0.429,0.075,2.544,0.190
0.432,0.074,2.540,0.187
0.435,0.073,2.543,0.186
0.438,0.072,2.540,0.183
0.441,0.072,2.540,0.183
0.444,0.071,2.539,0.181
0.447,0.070,2.534,0.179
0.450,0.070,2.542,0.178
0.450,0.070,2.539,0.179
0.447,0.071,2.539,0.180
0.444,0.071,2.541,0.181
0.441,0.072,2.539,0.182
0.438,0.072,2.543,0.184
0.435,0.073,2.547,0.186
0.432,0.074,2.539,0.188
0.429,0.075,2.543,0.190
0.426,0.076,2.546,0.193
0.423,0.077,2.543,0.196
0.420,0.079,2.544,0.201
0.417,0.081,2.539,0.205
0.414,0.083,2.543,0.211
0.411,0.086,2.543,0.217
0.408,0.089,2.540,0.226
0.405,0.094,2.541,0.239
0.402,0.100,2.537,0.254
0.399,0.110,2.539,0.279
0.396,0.124,2.539,0.314
0.393,0.148,2.535,0.375
0.390,0.199,2.540,0.507
0.387,0.350,2.533,0.886
0.384,0.487,2.308,1.123
0.381,0.527,1.943,1.024
0.378,0.551,1.583,0.872
0.375,0.567,1.288,0.730
0.372,0.578,1.048,0.605
0.369,0.586,0.842,0.493
0.366,0.593,0.658,0.390
0.363,0.598,0.518,0.310
0.360,0.602,0.411,0.247
0.357,0.605,0.310,0.188
0.354,0.607,0.241,0.146
0.351,0.609,0.185,0.113
0.348,0.610,0.144,0.088
0.345,0.611,0.108,0.066
0.342,0.611,0.084,0.051
0.339,0.612,0.064,0.039
0.336,0.612,0.049,0.030
0.333,0.612,0.040,0.024
0.330,0.612,0.032,0.020
0.327,0.613,0.024,0.015
0.324,0.613,0.021,0.013
0.321,0.613,0.018,0.011
0.318,0.613,0.015,0.009
0.315,0.612,0.015,0.009
0.312,0.612,0.015,0.009
0.309,0.612,0.015,0.009
0.306,0.612,0.015,0.009
0.303,0.612,0.016,0.010
0.300,0.612,0.016,0.010
TERMINATE SCAN MODE
