SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.637,0.017,0.011
0.303,0.637,0.015,0.010
0.306,0.637,0.015,0.010
0.309,0.637,0.015,0.010
0.312,0.636,0.015,0.010
0.315,0.636,0.016,0.010
0.318,0.636,0.018,0.011
0.321,0.636,0.018,0.011
0.324,0.635,0.021,0.013
0.327,0.635,0.026,0.016
0.330,0.635,0.033,0.021
0.333,0.634,0.040,0.025
0.336,0.634,0.050,0.032
0.339,0.633,0.067,0.042
0.342,0.632,0.091,0.058
0.345,0.632,0.110,0.069
0.348,0.630,0.150,0.094
0.351,0.629,0.191,0.120
0.354,0.627,0.246,0.154
0.357,0.625,0.310,0.194
0.360,0.622,0.421,0.262
0.363,0.618,0.534,0.330
0.366,0.613,0.676,0.414
0.369,0.607,0.870,0.528
0.372,0.597,1.118,0.668
0.375,0.589,1.321,0.778
0.378,0.573,1.636,0.938
0.381,0.548,1.997,1.095
0.384,0.503,2.302,1.158
0.387,0.387,2.570,0.993
0.390,0.213,2.587,0.550
0.393,0.158,2.587,0.408
0.396,0.130,2.591,0.338
0.399,0.113,2.589,0.294
0.402,0.105,2.586,0.271
0.405,0.099,2.592,0.257
0.408,0.094,2.591,0.244
0.411,0.090,2.591,0.234
0.414,0.088,2.590,0.228
0.417,0.085,2.585,0.220
0.420,0.083,2.590,0.216
0.423,0.082,2.587,0.211
0.426,0.080,2.586,0.208
0.429,0.079,2.589,0.205
0.432,0.078,2.583,0.202
0.435,0.077,2.587,0.200
0.438,0.077,2.585,0.198
0.441,0.076,2.581,0.196
0.444,0.076,2.584,0.195
0.447,0.075,2.582,0.194
0.450,0.075,2.584,0.193
0.450,0.075,2.589,0.195
0.447,0.076,2.586,0.197
0.444,0.077,2.588,0.199
0.441,0.078,2.588,0.202
0.438,0.079,2.587,0.204
0.435,0.080,2.591,0.208
0.432,0.082,2.588,0.211
0.429,0.083,2.588,0.215
0.426,0.085,2.587,0.219
0.423,0.087,2.585,0.224
0.420,0.092,2.588,0.238
0.417,0.095,2.587,0.246
0.414,0.099,2.583,0.256
0.411,0.106,2.585,0.275
0.408,0.116,2.583,0.301
0.405,0.125,2.586,0.323
0.402,0.148,2.583,0.382
0.399,0.194,2.580,0.500
0.396,0.266,2.581,0.688
0.393,0.410,2.516,1.032
0.390,0.518,2.266,1.173
0.387,0.550,1.932,1.063
0.384,0.573,1.534,0.878
0.381,0.587,1.229,0.721
0.378,0.597,0.957,0.571
0.375,0.602,0.803,0.484
0.372,0.605,0.722,0.437
0.369,0.609,0.580,0.353
0.366,0.614,0.431,0.265
0.363,0.617,0.325,0.201
0.360,0.619,0.263,0.163
0.357,0.620,0.197,0.122
0.354,0.622,0.152,0.094
0.351,0.623,0.108,0.067
0.348,0.623,0.084,0.052
0.345,0.624,0.063,0.039
0.342,0.624,0.051,0.032
0.339,0.624,0.041,0.026
0.336,0.624,0.033,0.021
0.333,0.624,0.030,0.019
0.330,0.624,0.024,0.015
0.327,0.624,0.020,0.013
0.324,0.624,0.020,0.013
0.321,0.624,0.016,0.010
0.318,0.624,0.015,0.009
0.315,0.624,0.015,0.009
0.312,0.624,0.017,0.010
0.309,0.624,0.015,0.009
0.306,0.624,0.016,0.010
0.303,0.624,0.015,0.010
0.300,0.624,0.015,0.010
TERMINATE SCAN MODE
