SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.640,0.015,0.010
0.303,0.640,0.016,0.010
0.306,0.640,0.016,0.010
0.309,0.639,0.016,0.010
0.312,0.639,0.016,0.010
0.315,0.639,0.015,0.010
0.318,0.639,0.015,0.010
0.321,0.638,0.020,0.013
0.324,0.638,0.022,0.014
0.327,0.637,0.025,0.016
0.330,0.637,0.030,0.019
0.333,0.637,0.040,0.025
0.336,0.636,0.048,0.031
0.339,0.635,0.064,0.041
0.342,0.635,0.081,0.051
0.345,0.633,0.106,0.067
0.348,0.632,0.141,0.089
0.351,0.630,0.184,0.116
0.354,0.628,0.239,0.150
0.357,0.625,0.310,0.194
0.360,0.621,0.405,0.251
0.363,0.616,0.517,0.319
0.366,0.610,0.652,0.398
0.369,0.600,0.840,0.505
0.372,0.588,1.044,0.614
0.375,0.570,1.293,0.738
0.378,0.535,1.582,0.846
0.381,0.388,1.824,0.708
0.384,0.229,1.908,0.437
0.387,0.152,1.951,0.297
0.390,0.116,1.968,0.227
0.393,0.099,1.977,0.195
0.396,0.089,1.985,0.176
0.399,0.081,1.987,0.161
0.402,0.076,1.990,0.151
0.405,0.072,1.993,0.143
0.408,0.069,1.994,0.137
0.411,0.066,1.995,0.132
0.414,0.064,1.996,0.128
0.417,0.063,1.996,0.125
0.420,0.061,1.995,0.122
0.423,0.060,1.994,0.120
0.426,0.059,1.997,0.119
0.429,0.059,1.996,0.117
0.432,0.058,1.998,0.115
0.435,0.057,1.998,0.114
0.438,0.057,1.997,0.113
0.441,0.056,1.998,0.113
0.444,0.056,1.999,0.112
0.447,0.055,1.994,0.111
0.450,0.055,1.996,0.111
0.450,0.055,1.995,0.110
0.447,0.056,1.997,0.111
0.444,0.056,1.997,0.111
0.441,0.057,1.994,0.113
0.438,0.057,1.996,0.113
0.435,0.057,1.997,0.115
0.432,0.058,1.993,0.115
0.429,0.058,1.995,0.117
0.426,0.059,1.994,0.118
0.423,0.060,1.992,0.120
0.420,0.061,1.997,0.123
0.417,0.062,1.988,0.124
0.414,0.064,1.990,0.128
0.411,0.066,1.989,0.132
0.408,0.069,1.985,0.136
0.405,0.072,1.983,0.143
0.402,0.075,1.979,0.149
0.399,0.081,1.977,0.161
0.396,0.089,1.975,0.175
0.393,0.099,1.966,0.195
0.390,0.118,1.959,0.231
0.387,0.156,1.939,0.302
0.384,0.240,1.898,0.454
0.381,0.405,1.805,0.731
0.378,0.531,1.552,0.824
0.375,0.563,1.271,0.716
0.372,0.580,1.039,0.603
0.369,0.592,0.833,0.493
0.366,0.601,0.650,0.390
0.363,0.607,0.514,0.312
0.360,0.612,0.403,0.247
0.357,0.616,0.306,0.188
0.354,0.618,0.239,0.148
0.351,0.620,0.184,0.114
0.348,0.621,0.141,0.088
0.345,0.623,0.107,0.067
0.342,0.623,0.081,0.050
0.339,0.624,0.063,0.039
0.336,0.624,0.048,0.030
0.333,0.624,0.042,0.026
0.330,0.625,0.030,0.019
0.327,0.625,0.025,0.016
0.324,0.625,0.020,0.013
0.321,0.625,0.017,0.011
0.318,0.625,0.015,0.010
0.315,0.625,0.015,0.009
0.312,0.625,0.015,0.009
0.309,0.624,0.015,0.009
0.306,0.625,0.015,0.009
0.303,0.624,0.015,0.009
0.300,0.624,0.017,0.010
TERMINATE SCAN MODE
