SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.640,0.015,0.010
0.303,0.640,0.019,0.012
0.306,0.640,0.017,0.011
0.309,0.640,0.019,0.012
0.312,0.640,0.015,0.010
0.315,0.639,0.015,0.010
0.318,0.639,0.017,0.011
0.321,0.639,0.019,0.012
0.324,0.638,0.022,0.014
0.327,0.638,0.027,0.017
0.330,0.637,0.031,0.020
0.333,0.637,0.040,0.025
0.336,0.636,0.054,0.034
0.339,0.635,0.073,0.046
0.342,0.634,0.101,0.064
0.345,0.633,0.128,0.081
0.348,0.632,0.168,0.106
0.351,0.630,0.210,0.132
0.354,0.628,0.267,0.168
0.357,0.627,0.308,0.193
0.360,0.622,0.429,0.267
0.363,0.618,0.553,0.341
0.366,0.612,0.708,0.433
0.369,0.603,0.925,0.558
0.372,0.589,1.254,0.738
0.375,0.580,1.429,0.829
0.378,0.561,1.730,0.971
0.381,0.524,2.108,1.105
0.384,0.464,2.329,1.080
0.387,0.395,2.488,0.984
0.390,0.207,2.533,0.524
0.393,0.151,2.532,0.382
0.396,0.125,2.529,0.316
0.399,0.109,2.535,0.276
0.402,0.099,2.531,0.251
0.405,0.095,2.534,0.241
0.408,0.091,2.539,0.232
0.411,0.088,2.536,0.223
0.414,0.086,2.537,0.219
0.417,0.084,2.537,0.213
0.420,0.082,2.539,0.208
0.423,0.080,2.539,0.203
0.426,0.079,2.534,0.199
0.429,0.077,2.533,0.196
0.432,0.076,2.533,0.193
0.435,0.076,2.532,0.192
0.438,0.075,2.533,0.191
0.441,0.075,2.531,0.190
0.444,0.075,2.530,0.189
0.447,0.074,2.534,0.187
0.450,0.074,2.534,0.187
0.450,0.075,2.539,0.189
0.447,0.076,2.532,0.192
0.444,0.077,2.529,0.194
0.441,0.078,2.534,0.198
0.438,0.079,2.530,0.201
0.435,0.081,2.530,0.205
0.432,0.083,2.532,0.210
0.429,0.085,2.528,0.216
0.426,0.087,2.530,0.221
0.423,0.090,2.528,0.227
0.420,0.094,2.528,0.239
0.417,0.098,2.530,0.247
0.414,0.104,2.528,0.263
0.411,0.117,2.532,0.297
0.408,0.147,2.531,0.371
0.405,0.187,2.530,0.474
0.402,0.331,2.526,0.836
0.399,0.462,2.338,1.079
0.396,0.521,2.085,1.087
0.393,0.551,1.744,0.961
0.390,0.568,1.468,0.833
0.387,0.577,1.282,0.740
0.384,0.589,1.019,0.601
0.381,0.598,0.786,0.470
0.378,0.605,0.583,0.353
0.375,0.610,0.459,0.280
0.372,0.613,0.341,0.209
0.369,0.615,0.284,0.175
0.366,0.617,0.216,0.133
0.363,0.618,0.173,0.107
0.360,0.619,0.147,0.091
0.357,0.620,0.113,0.070
0.354,0.621,0.083,0.052
0.351,0.621,0.063,0.039
0.348,0.621,0.050,0.031
0.345,0.622,0.035,0.022
0.342,0.622,0.029,0.018
0.339,0.622,0.024,0.015
0.336,0.622,0.020,0.012
0.333,0.622,0.018,0.011
0.330,0.622,0.016,0.010
0.327,0.621,0.017,0.011
0.324,0.621,0.015,0.009
0.321,0.621,0.015,0.009
0.318,0.621,0.015,0.009
0.315,0.621,0.017,0.010
0.312,0.621,0.016,0.010
0.309,0.621,0.015,0.010
0.306,0.620,0.016,0.010
0.303,0.620,0.015,0.009
0.300,0.620,0.015,0.009
TERMINATE SCAN MODE
