SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.640,0.015,0.010
0.303,0.640,0.016,0.010
0.306,0.639,0.016,0.010
0.309,0.639,0.015,0.009
0.312,0.639,0.015,0.010
0.315,0.639,0.015,0.009
0.318,0.639,0.016,0.010
0.321,0.638,0.017,0.011
0.324,0.638,0.022,0.014
0.327,0.638,0.027,0.018
0.330,0.637,0.030,0.019
0.333,0.637,0.040,0.025
0.336,0.637,0.050,0.032
0.339,0.636,0.063,0.040
0.342,0.635,0.082,0.052
0.345,0.635,0.110,0.070
0.348,0.633,0.144,0.091
0.351,0.632,0.182,0.115
0.354,0.630,0.239,0.151
0.357,0.628,0.310,0.195
0.360,0.624,0.408,0.255
0.363,0.621,0.520,0.323
0.366,0.616,0.660,0.406
0.369,0.609,0.846,0.515
0.372,0.601,1.054,0.634
0.375,0.590,1.304,0.770
0.378,0.575,1.612,0.927
0.381,0.551,1.982,1.092
0.384,0.507,2.361,1.197
0.387,0.327,2.531,0.827
0.390,0.189,2.536,0.479
0.393,0.143,2.533,0.363
0.396,0.122,2.533,0.309
0.399,0.108,2.534,0.275
0.402,0.100,2.535,0.252
0.405,0.094,2.533,0.237
0.408,0.089,2.534,0.225
0.411,0.085,2.537,0.216
0.414,0.083,2.535,0.210
0.417,0.081,2.534,0.204
0.420,0.079,2.537,0.199
0.423,0.077,2.535,0.195
0.426,0.076,2.537,0.192
0.429,0.075,2.539,0.190
0.432,0.074,2.533,0.187
0.435,0.073,2.538,0.185
0.438,0.072,2.536,0.183
0.441,0.072,2.537,0.182
0.444,0.071,2.536,0.181
0.447,0.071,2.535,0.179
0.450,0.070,2.536,0.179
0.450,0.070,2.537,0.178
0.447,0.071,2.532,0.179
0.444,0.071,2.537,0.180
0.441,0.072,2.535,0.182
0.438,0.072,2.532,0.183
0.435,0.073,2.535,0.185
0.432,0.074,2.534,0.187
0.429,0.075,2.532,0.190
0.426,0.076,2.536,0.192
0.423,0.077,2.532,0.195
0.420,0.079,2.537,0.200
0.417,0.080,2.535,0.204
0.414,0.083,2.537,0.210
0.411,0.085,2.534,0.217
0.408,0.089,2.535,0.226
0.405,0.094,2.536,0.238
0.402,0.100,2.534,0.253
0.399,0.109,2.532,0.277
0.396,0.123,2.532,0.311
0.393,0.146,2.529,0.370
0.390,0.197,2.531,0.498
0.387,0.346,2.524,0.874
0.384,0.509,2.327,1.184
0.381,0.549,1.962,1.077
0.378,0.572,1.595,0.912
0.375,0.587,1.295,0.760
0.372,0.597,1.055,0.630
0.369,0.605,0.846,0.512
0.366,0.612,0.657,0.402
0.363,0.616,0.523,0.322
0.360,0.620,0.406,0.252
0.357,0.623,0.311,0.194
0.354,0.625,0.243,0.152
0.351,0.627,0.189,0.118
0.348,0.628,0.144,0.090
0.345,0.629,0.111,0.070
0.342,0.630,0.082,0.051
0.339,0.630,0.065,0.041
0.336,0.631,0.050,0.031
0.333,0.631,0.038,0.024
0.330,0.631,0.030,0.019
0.327,0.632,0.028,0.018
0.324,0.632,0.021,0.013
0.321,0.632,0.017,0.011
0.318,0.632,0.017,0.011
0.315,0.631,0.016,0.010
0.312,0.632,0.015,0.009
0.309,0.631,0.016,0.010
0.306,0.631,0.016,0.010
0.303,0.631,0.019,0.012
0.300,0.631,0.016,0.010
TERMINATE SCAN MODE
