SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.684,0.016,0.011
0.303,0.684,0.015,0.010
0.306,0.684,0.018,0.012
0.309,0.683,0.016,0.011
0.312,0.683,0.015,0.010
0.315,0.683,0.015,0.011
0.318,0.683,0.015,0.010
0.321,0.682,0.018,0.012
0.324,0.682,0.022,0.015
0.327,0.682,0.025,0.017
0.330,0.682,0.032,0.022
0.333,0.681,0.039,0.026
0.336,0.681,0.051,0.034
0.339,0.680,0.065,0.044
0.342,0.680,0.087,0.059
0.345,0.679,0.111,0.075
0.348,0.678,0.146,0.099
0.351,0.677,0.192,0.130
0.354,0.675,0.249,0.168
0.357,0.673,0.316,0.213
0.360,0.670,0.418,0.280
0.363,0.667,0.532,0.355
0.366,0.662,0.679,0.450
0.369,0.656,0.869,0.571
0.372,0.649,1.080,0.700
0.375,0.638,1.343,0.857
0.378,0.623,1.657,1.033
0.381,0.597,2.038,1.216
0.384,0.537,2.414,1.297
0.387,0.318,2.536,0.808
0.390,0.189,2.543,0.481
0.393,0.144,2.545,0.367
0.396,0.123,2.551,0.313
0.399,0.109,2.549,0.278
0.402,0.100,2.551,0.256
0.405,0.094,2.548,0.240
0.408,0.090,2.550,0.229
0.411,0.086,2.556,0.220
0.414,0.084,2.552,0.213
0.417,0.081,2.552,0.208
0.420,0.080,2.553,0.204
0.423,0.078,2.553,0.199
0.426,0.077,2.554,0.196
0.429,0.076,2.552,0.193
0.432,0.075,2.548,0.190
0.435,0.074,2.551,0.189
0.438,0.073,2.548,0.186
0.441,0.073,2.549,0.185
0.444,0.072,2.551,0.183
0.447,0.072,2.548,0.183
0.450,0.071,2.550,0.181
0.450,0.071,2.548,0.182
0.447,0.072,2.551,0.183
0.444,0.072,2.553,0.184
0.441,0.073,2.550,0.185
0.438,0.073,2.549,0.187
0.435,0.074,2.551,0.189
0.432,0.075,2.552,0.190
0.429,0.075,2.549,0.192
0.426,0.076,2.548,0.195
0.423,0.078,2.547,0.198
0.420,0.080,2.549,0.203
0.417,0.081,2.542,0.206
0.414,0.084,2.549,0.213
0.411,0.086,2.549,0.220
0.408,0.090,2.548,0.230
0.405,0.095,2.548,0.241
0.402,0.101,2.546,0.257
0.399,0.110,2.548,0.281
0.396,0.124,2.547,0.316
0.393,0.147,2.543,0.374
0.390,0.197,2.538,0.500
0.387,0.336,2.522,0.846
0.384,0.543,2.384,1.294
0.381,0.596,2.013,1.199
0.378,0.621,1.638,1.017
0.375,0.636,1.338,0.850
0.372,0.646,1.085,0.701
0.369,0.653,0.870,0.568
0.366,0.659,0.676,0.446
0.363,0.663,0.538,0.357
0.360,0.667,0.422,0.282
0.357,0.670,0.320,0.214
0.354,0.672,0.249,0.167
0.351,0.673,0.194,0.130
0.348,0.674,0.147,0.099
0.345,0.675,0.112,0.075
0.342,0.676,0.085,0.058
0.339,0.676,0.066,0.044
0.336,0.677,0.051,0.035
0.333,0.677,0.041,0.028
0.330,0.677,0.032,0.022
0.327,0.677,0.026,0.017
0.324,0.677,0.022,0.015
0.321,0.677,0.018,0.012
0.318,0.677,0.016,0.011
0.315,0.677,0.015,0.010
0.312,0.677,0.015,0.010
0.309,0.677,0.015,0.010
0.306,0.677,0.015,0.010
0.303,0.678,0.015,0.010
0.300,0.677,0.015,0.010
TERMINATE SCAN MODE
