SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.691,0.015,0.010
0.303,0.691,0.015,0.010
0.306,0.691,0.016,0.011
0.309,0.691,0.015,0.011
0.312,0.691,0.016,0.011
0.315,0.690,0.015,0.010
0.318,0.690,0.015,0.011
0.321,0.690,0.018,0.012
0.324,0.689,0.021,0.015
0.327,0.689,0.027,0.019
0.330,0.689,0.031,0.021
0.333,0.688,0.040,0.028
0.336,0.688,0.051,0.035
0.339,0.687,0.065,0.045
0.342,0.687,0.087,0.060
0.345,0.686,0.111,0.076
0.348,0.685,0.149,0.102
0.351,0.684,0.193,0.132
0.354,0.681,0.250,0.170
0.357,0.679,0.322,0.218
0.360,0.676,0.419,0.283
0.363,0.673,0.538,0.362
0.366,0.668,0.683,0.456
0.369,0.661,0.874,0.578
0.372,0.654,1.089,0.712
0.375,0.643,1.348,0.867
0.378,0.628,1.664,1.045
0.381,0.603,2.049,1.236
0.384,0.556,2.438,1.355
0.387,0.360,2.639,0.950
0.390,0.206,2.651,0.546
0.393,0.153,2.654,0.407
0.396,0.129,2.659,0.342
0.399,0.115,2.661,0.305
0.402,0.105,2.658,0.279
0.405,0.098,2.659,0.261
0.408,0.094,2.657,0.249
0.411,0.090,2.658,0.238
0.414,0.087,2.658,0.231
0.417,0.084,2.646,0.223
0.420,0.082,2.649,0.218
0.423,0.081,2.645,0.213
0.426,0.079,2.641,0.209
0.429,0.078,2.648,0.208
0.432,0.077,2.647,0.205
0.435,0.077,2.654,0.203
0.438,0.076,2.654,0.202
0.441,0.075,2.642,0.199
0.444,0.075,2.646,0.198
0.447,0.074,2.647,0.196
0.450,0.074,2.642,0.194
0.450,0.074,2.645,0.195
0.447,0.074,2.643,0.196
0.444,0.075,2.644,0.197
0.441,0.075,2.645,0.199
0.438,0.076,2.643,0.200
0.435,0.077,2.653,0.203
0.432,0.077,2.653,0.206
0.429,0.079,2.654,0.208
0.426,0.080,2.650,0.211
0.423,0.081,2.648,0.214
0.420,0.083,2.652,0.219
0.417,0.084,2.645,0.223
0.414,0.087,2.640,0.229
0.411,0.089,2.638,0.235
0.408,0.093,2.639,0.246
0.405,0.098,2.639,0.259
0.402,0.105,2.640,0.276
0.399,0.114,2.633,0.301
0.396,0.129,2.637,0.340
0.393,0.155,2.634,0.408
0.390,0.211,2.632,0.556
0.387,0.383,2.629,1.006
0.384,0.557,2.400,1.338
0.381,0.601,2.024,1.216
0.378,0.625,1.650,1.032
0.375,0.639,1.346,0.861
0.372,0.650,1.096,0.712
0.369,0.658,0.872,0.573
0.366,0.664,0.685,0.455
0.363,0.668,0.540,0.361
0.360,0.672,0.423,0.284
0.357,0.675,0.322,0.217
0.354,0.677,0.251,0.170
0.351,0.678,0.193,0.131
0.348,0.680,0.147,0.100
0.345,0.680,0.112,0.076
0.342,0.681,0.084,0.057
0.339,0.682,0.064,0.044
0.336,0.682,0.049,0.034
0.333,0.682,0.040,0.027
0.330,0.683,0.034,0.023
0.327,0.683,0.028,0.019
0.324,0.682,0.021,0.015
0.321,0.683,0.018,0.013
0.318,0.683,0.015,0.011
0.315,0.683,0.015,0.011
0.312,0.683,0.015,0.010
0.309,0.683,0.015,0.010
0.306,0.683,0.018,0.012
0.303,0.683,0.017,0.012
0.300,0.683,0.015,0.010
TERMINATE SCAN MODE
