SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.675,0.015,0.010
0.303,0.676,0.015,0.010
0.306,0.675,0.015,0.010
0.309,0.676,0.016,0.010
0.312,0.675,0.015,0.010
0.315,0.675,0.015,0.010
0.318,0.675,0.016,0.011
0.321,0.675,0.018,0.012
0.324,0.675,0.021,0.014
0.327,0.674,0.027,0.018
0.330,0.674,0.033,0.022
0.333,0.674,0.039,0.026
0.336,0.673,0.049,0.033
0.339,0.672,0.065,0.044
0.342,0.672,0.085,0.057
0.345,0.671,0.109,0.073
0.348,0.669,0.146,0.098
0.351,0.668,0.187,0.125
0.354,0.666,0.247,0.164
0.357,0.663,0.317,0.210
0.360,0.660,0.417,0.275
0.363,0.655,0.532,0.349
0.366,0.650,0.674,0.438
0.369,0.641,0.865,0.555
0.372,0.632,1.077,0.681
0.375,0.619,1.332,0.824
0.378,0.599,1.643,0.985
0.381,0.569,2.022,1.150
0.384,0.512,2.395,1.227
0.387,0.322,2.564,0.825
0.390,0.188,2.565,0.483
0.393,0.143,2.565,0.367
0.396,0.122,2.570,0.312
0.399,0.109,2.569,0.279
0.402,0.100,2.567,0.256
0.405,0.094,2.570,0.240
0.408,0.089,2.568,0.229
0.411,0.085,2.571,0.219
0.414,0.083,2.570,0.212
0.417,0.080,2.570,0.207
0.420,0.079,2.567,0.202
0.423,0.077,2.567,0.198
0.426,0.076,2.568,0.194
0.429,0.075,2.568,0.192
0.432,0.074,2.564,0.189
0.435,0.073,2.570,0.187
0.438,0.072,2.569,0.185
0.441,0.072,2.567,0.184
0.444,0.071,2.567,0.183
0.447,0.071,2.565,0.181
0.450,0.070,2.566,0.180
0.450,0.070,2.567,0.181
0.447,0.071,2.566,0.181
0.444,0.071,2.568,0.183
0.441,0.072,2.566,0.184
0.438,0.072,2.568,0.185
0.435,0.073,2.569,0.188
0.432,0.074,2.565,0.189
0.429,0.075,2.565,0.192
0.426,0.076,2.566,0.194
0.423,0.077,2.564,0.197
0.420,0.079,2.568,0.202
0.417,0.080,2.564,0.206
0.414,0.083,2.566,0.212
0.411,0.085,2.568,0.219
0.408,0.089,2.563,0.229
0.405,0.094,2.565,0.241
0.402,0.100,2.565,0.256
0.399,0.109,2.564,0.281
0.396,0.123,2.568,0.316
0.393,0.146,2.567,0.375
0.390,0.196,2.567,0.503
0.387,0.346,2.564,0.888
0.384,0.518,2.369,1.227
0.381,0.570,2.001,1.140
0.378,0.599,1.634,0.979
0.375,0.618,1.333,0.823
0.372,0.631,1.077,0.679
0.369,0.640,0.864,0.553
0.366,0.648,0.677,0.439
0.363,0.654,0.534,0.349
0.360,0.658,0.417,0.275
0.357,0.662,0.318,0.211
0.354,0.665,0.246,0.164
0.351,0.667,0.191,0.127
0.348,0.668,0.147,0.098
0.345,0.669,0.110,0.073
0.342,0.670,0.082,0.055
0.339,0.671,0.063,0.042
0.336,0.671,0.049,0.033
0.333,0.672,0.039,0.026
0.330,0.672,0.032,0.022
0.327,0.672,0.028,0.019
0.324,0.673,0.022,0.015
0.321,0.672,0.017,0.012
0.318,0.673,0.016,0.011
0.315,0.673,0.015,0.010
0.312,0.672,0.015,0.010
0.309,0.673,0.016,0.011
0.306,0.673,0.015,0.010
0.303,0.673,0.018,0.012
0.300,0.673,0.017,0.012
TERMINATE SCAN MODE
