SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.708,0.017,0.012
0.303,0.708,0.015,0.011
0.306,0.707,0.015,0.011
0.309,0.707,0.015,0.011
0.312,0.707,0.016,0.011
0.315,0.707,0.015,0.011
0.318,0.706,0.016,0.012
0.321,0.706,0.019,0.013
0.324,0.706,0.021,0.015
0.327,0.706,0.025,0.017
0.330,0.705,0.030,0.021
0.333,0.705,0.039,0.027
0.336,0.704,0.049,0.035
0.339,0.703,0.063,0.044
0.342,0.703,0.082,0.058
0.345,0.702,0.108,0.076
0.348,0.700,0.144,0.101
0.351,0.699,0.189,0.132
0.354,0.697,0.240,0.168
0.357,0.695,0.311,0.216
0.360,0.691,0.408,0.282
0.363,0.687,0.523,0.359
0.366,0.682,0.659,0.449
0.369,0.675,0.846,0.570
0.372,0.666,1.050,0.699
0.375,0.654,1.296,0.847
0.378,0.635,1.596,1.014
0.381,0.604,1.957,1.182
0.384,0.536,2.310,1.237
0.387,0.348,2.498,0.870
0.390,0.208,2.538,0.527
0.393,0.155,2.547,0.395
0.396,0.130,2.554,0.332
0.399,0.116,2.551,0.295
0.402,0.106,2.555,0.270
0.405,0.099,2.555,0.254
0.408,0.095,2.558,0.242
0.411,0.091,2.554,0.231
0.414,0.088,2.555,0.224
0.417,0.085,2.557,0.218
0.420,0.084,2.558,0.214
0.423,0.082,2.555,0.209
0.426,0.081,2.554,0.206
0.429,0.079,2.556,0.203
0.432,0.079,2.555,0.201
0.435,0.078,2.558,0.198
0.438,0.077,2.558,0.197
0.441,0.076,2.555,0.195
0.444,0.076,2.559,0.194
0.447,0.075,2.557,0.193
0.450,0.075,2.557,0.192
0.450,0.075,2.555,0.192
0.447,0.075,2.557,0.193
0.444,0.076,2.557,0.194
0.441,0.076,2.554,0.195
0.438,0.077,2.557,0.196
0.435,0.078,2.558,0.199
0.432,0.078,2.555,0.200
0.429,0.079,2.555,0.203
0.426,0.081,2.552,0.206
0.423,0.082,2.554,0.209
0.420,0.084,2.557,0.214
0.417,0.086,2.557,0.219
0.414,0.088,2.557,0.225
0.411,0.091,2.558,0.233
0.408,0.095,2.558,0.243
0.405,0.100,2.556,0.255
0.402,0.106,2.555,0.272
0.399,0.117,2.556,0.298
0.396,0.132,2.552,0.336
0.393,0.159,2.548,0.404
0.390,0.217,2.537,0.551
0.387,0.371,2.485,0.921
0.384,0.540,2.278,1.231
0.381,0.601,1.937,1.163
0.378,0.630,1.585,0.999
0.375,0.648,1.296,0.839
0.372,0.659,1.054,0.695
0.369,0.668,0.848,0.567
0.366,0.675,0.663,0.448
0.363,0.680,0.524,0.356
0.360,0.684,0.409,0.280
0.357,0.687,0.312,0.214
0.354,0.689,0.241,0.166
0.351,0.691,0.191,0.132
0.348,0.692,0.144,0.100
0.345,0.693,0.109,0.075
0.342,0.694,0.083,0.057
0.339,0.694,0.066,0.046
0.336,0.695,0.049,0.034
0.333,0.695,0.039,0.027
0.330,0.695,0.032,0.022
0.327,0.695,0.025,0.017
0.324,0.695,0.021,0.015
0.321,0.695,0.019,0.013
0.318,0.695,0.015,0.011
0.315,0.695,0.015,0.010
0.312,0.695,0.015,0.010
0.309,0.695,0.015,0.010
0.306,0.695,0.015,0.011
0.303,0.695,0.015,0.010
0.300,0.695,0.015,0.011
TERMINATE SCAN MODE
