SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.679,0.015,0.010
0.303,0.679,0.015,0.010
0.306,0.679,0.015,0.010
0.309,0.678,0.015,0.010
0.312,0.678,0.016,0.011
0.315,0.678,0.016,0.011
0.318,0.678,0.015,0.010
0.321,0.678,0.016,0.011
0.324,0.678,0.017,0.012
0.327,0.678,0.016,0.011
0.330,0.677,0.015,0.010
0.333,0.677,0.015,0.010
0.336,0.677,0.015,0.010
0.339,0.677,0.016,0.011
0.342,0.676,0.015,0.010
0.345,0.676,0.015,0.010
0.348,0.676,0.015,0.010
0.351,0.676,0.016,0.011
0.354,0.676,0.016,0.011
0.357,0.676,0.016,0.011
0.360,0.676,0.018,0.012
0.363,0.675,0.016,0.011
0.366,0.675,0.017,0.011
0.369,0.675,0.020,0.014
0.372,0.674,0.031,0.021
0.375,0.674,0.038,0.025
0.378,0.673,0.054,0.036
0.381,0.672,0.079,0.053
0.384,0.671,0.110,0.074
0.387,0.670,0.143,0.096
0.390,0.668,0.201,0.134
0.393,0.665,0.281,0.187
0.396,0.661,0.396,0.262
0.399,0.655,0.548,0.359
0.402,0.641,0.876,0.561
0.405,0.620,1.259,0.781
0.408,0.601,1.530,0.919
0.411,0.542,1.921,1.041
0.414,0.480,2.121,1.019
0.417,0.387,2.324,0.899
0.420,0.281,2.455,0.689
0.423,0.174,2.487,0.432
0.426,0.130,2.489,0.324
0.429,0.104,2.488,0.258
0.432,0.094,2.487,0.233
0.435,0.089,2.486,0.222
0.438,0.085,2.488,0.213
0.441,0.082,2.485,0.205
0.444,0.081,2.483,0.201
0.447,0.079,2.490,0.197
0.450,0.078,2.484,0.193
0.450,0.080,2.485,0.198
0.447,0.092,2.487,0.229
0.444,0.141,2.484,0.350
0.441,0.519,2.053,1.066
0.438,0.640,0.875,0.560
0.435,0.663,0.297,0.197
0.432,0.670,0.093,0.063
0.429,0.672,0.029,0.020
0.426,0.673,0.016,0.011
0.423,0.673,0.016,0.011
0.420,0.673,0.016,0.010
0.417,0.673,0.015,0.010
0.414,0.673,0.015,0.010
0.411,0.672,0.015,0.010
0.408,0.673,0.015,0.010
0.405,0.672,0.015,0.010
0.402,0.672,0.015,0.010
0.399,0.672,0.015,0.010
0.396,0.672,0.016,0.011
0.393,0.672,0.015,0.010
0.390,0.672,0.015,0.010
0.387,0.672,0.017,0.011
0.384,0.672,0.017,0.011
0.381,0.672,0.015,0.010
0.378,0.672,0.016,0.011
0.375,0.672,0.015,0.010
0.372,0.672,0.015,0.010
0.369,0.672,0.015,0.010
0.366,0.672,0.016,0.011
0.363,0.672,0.015,0.010
0.360,0.672,0.016,0.011
0.357,0.672,0.015,0.010
0.354,0.672,0.015,0.010
0.351,0.671,0.016,0.011
0.348,0.671,0.015,0.010
0.345,0.672,0.015,0.010
0.342,0.671,0.017,0.011
0.339,0.671,0.016,0.010
0.336,0.671,0.016,0.011
0.333,0.671,0.015,0.010
0.330,0.671,0.017,0.011
0.327,0.671,0.016,0.011
0.324,0.671,0.015,0.010
0.321,0.671,0.015,0.010
0.318,0.671,0.015,0.010
0.315,0.671,0.015,0.010
0.312,0.671,0.016,0.011
0.309,0.671,0.015,0.010
0.306,0.671,0.015,0.010
0.303,0.671,0.015,0.010
0.300,0.671,0.015,0.010
TERMINATE SCAN MODE
