SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.699,0.016,0.012
0.303,0.699,0.015,0.010
0.306,0.699,0.016,0.011
0.309,0.699,0.016,0.011
0.312,0.699,0.016,0.011
0.315,0.699,0.020,0.014
0.318,0.699,0.024,0.017
0.321,0.699,0.025,0.018
0.324,0.698,0.031,0.021
0.327,0.698,0.034,0.024
0.330,0.698,0.037,0.026
0.333,0.698,0.047,0.033
0.336,0.697,0.062,0.043
0.339,0.696,0.085,0.059
0.342,0.695,0.129,0.089
0.345,0.693,0.191,0.132
0.348,0.690,0.251,0.173
0.351,0.689,0.303,0.208
0.354,0.686,0.372,0.255
0.357,0.686,0.377,0.258
0.360,0.682,0.484,0.330
0.363,0.677,0.607,0.411
0.366,0.670,0.760,0.509
0.369,0.658,1.019,0.671
0.372,0.630,1.526,0.961
0.375,0.611,1.753,1.072
0.378,0.577,2.025,1.169
0.381,0.490,2.305,1.130
0.384,0.393,2.377,0.933
0.387,0.382,2.425,0.927
0.390,0.233,2.496,0.581
0.393,0.166,2.516,0.418
0.396,0.139,2.521,0.350
0.399,0.121,2.530,0.307
0.402,0.110,2.527,0.277
0.405,0.106,2.533,0.269
0.408,0.103,2.534,0.260
0.411,0.100,2.533,0.252
0.414,0.100,2.534,0.252
0.417,0.098,2.535,0.247
0.420,0.096,2.535,0.243
0.423,0.094,2.533,0.238
0.426,0.093,2.535,0.235
0.429,0.091,2.536,0.231
0.432,0.090,2.538,0.228
0.435,0.089,2.535,0.226
0.438,0.089,2.539,0.226
0.441,0.088,2.536,0.224
0.444,0.088,2.538,0.224
0.447,0.088,2.536,0.223
0.450,0.087,2.537,0.222
0.450,0.088,2.541,0.225
0.447,0.091,2.541,0.232
0.444,0.095,2.537,0.241
0.441,0.106,2.535,0.268
0.438,0.129,2.528,0.327
0.435,0.237,2.498,0.592
0.432,0.591,1.978,1.169
0.429,0.654,1.130,0.739
0.426,0.672,0.724,0.487
0.423,0.685,0.420,0.288
0.420,0.692,0.243,0.168
0.417,0.694,0.175,0.121
0.414,0.695,0.135,0.094
0.411,0.696,0.105,0.073
0.408,0.697,0.087,0.061
0.405,0.696,0.119,0.083
0.402,0.696,0.123,0.086
0.399,0.696,0.112,0.078
0.396,0.698,0.064,0.045
0.393,0.698,0.047,0.033
0.390,0.698,0.064,0.044
0.387,0.698,0.050,0.035
0.384,0.699,0.040,0.028
0.381,0.699,0.027,0.019
0.378,0.699,0.019,0.013
0.375,0.699,0.016,0.011
0.372,0.700,0.016,0.011
0.369,0.700,0.015,0.011
0.366,0.700,0.016,0.011
0.363,0.700,0.016,0.011
0.360,0.700,0.015,0.011
0.357,0.700,0.015,0.010
0.354,0.700,0.015,0.010
0.351,0.700,0.015,0.010
0.348,0.700,0.015,0.010
0.345,0.700,0.015,0.010
0.342,0.700,0.015,0.011
0.339,0.700,0.016,0.012
0.336,0.700,0.015,0.011
0.333,0.700,0.016,0.011
0.330,0.700,0.016,0.011
0.327,0.699,0.015,0.011
0.324,0.700,0.015,0.011
0.321,0.700,0.015,0.011
0.318,0.700,0.015,0.010
0.315,0.700,0.015,0.011
0.312,0.700,0.015,0.011
0.309,0.700,0.015,0.011
0.306,0.700,0.015,0.010
0.303,0.700,0.015,0.011
0.300,0.700,0.016,0.011
TERMINATE SCAN MODE
