SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.700,0.021,0.015
0.303,0.701,0.015,0.010
0.306,0.701,0.017,0.012
0.309,0.700,0.015,0.010
0.312,0.700,0.018,0.013
0.315,0.700,0.016,0.011
0.318,0.699,0.021,0.014
0.321,0.699,0.024,0.017
0.324,0.699,0.031,0.022
0.327,0.698,0.045,0.032
0.330,0.698,0.052,0.036
0.333,0.697,0.067,0.047
0.336,0.696,0.102,0.071
0.339,0.695,0.136,0.095
0.342,0.693,0.209,0.145
0.345,0.690,0.296,0.204
0.348,0.686,0.414,0.284
0.351,0.681,0.558,0.380
0.354,0.673,0.781,0.526
0.357,0.671,0.830,0.556
0.360,0.662,1.060,0.701
0.363,0.646,1.359,0.878
0.366,0.617,1.691,1.044
0.369,0.550,2.045,1.125
0.372,0.361,2.383,0.860
0.375,0.299,2.462,0.736
0.378,0.187,2.515,0.470
0.381,0.143,2.522,0.361
0.384,0.130,2.528,0.328
0.387,0.120,2.527,0.303
0.390,0.105,2.531,0.266
0.393,0.101,2.531,0.255
0.396,0.097,2.528,0.245
0.399,0.093,2.532,0.236
0.402,0.089,2.534,0.227
0.405,0.088,2.531,0.222
0.408,0.086,2.532,0.218
0.411,0.085,2.530,0.216
0.414,0.085,2.532,0.215
0.417,0.084,2.535,0.213
0.420,0.083,2.532,0.210
0.423,0.082,2.534,0.208
0.426,0.081,2.534,0.206
0.429,0.081,2.529,0.204
0.432,0.080,2.532,0.203
0.435,0.080,2.532,0.202
0.438,0.080,2.535,0.202
0.441,0.079,2.534,0.201
0.444,0.079,2.530,0.200
0.447,0.079,2.533,0.200
0.450,0.079,2.533,0.199
0.450,0.079,2.530,0.200
0.447,0.080,2.531,0.204
0.444,0.083,2.527,0.209
0.441,0.087,2.530,0.220
0.438,0.099,2.524,0.249
0.435,0.144,2.516,0.361
0.432,0.482,2.188,1.056
0.429,0.660,1.012,0.667
0.426,0.682,0.400,0.273
0.423,0.689,0.159,0.110
0.420,0.692,0.048,0.034
0.417,0.693,0.024,0.016
0.414,0.693,0.017,0.012
0.411,0.693,0.016,0.011
0.408,0.693,0.018,0.012
0.405,0.693,0.016,0.011
0.402,0.693,0.015,0.010
0.399,0.693,0.015,0.010
0.396,0.693,0.015,0.011
0.393,0.693,0.016,0.011
0.390,0.692,0.015,0.010
0.387,0.693,0.017,0.012
0.384,0.693,0.018,0.012
0.381,0.692,0.015,0.010
0.378,0.692,0.015,0.010
0.375,0.692,0.015,0.010
0.372,0.692,0.016,0.011
0.369,0.692,0.016,0.011
0.366,0.692,0.015,0.010
0.363,0.692,0.015,0.010
0.360,0.692,0.016,0.011
0.357,0.692,0.015,0.010
0.354,0.692,0.016,0.011
0.351,0.692,0.015,0.011
0.348,0.692,0.015,0.011
0.345,0.691,0.016,0.011
0.342,0.691,0.018,0.013
0.339,0.691,0.015,0.010
0.336,0.691,0.015,0.011
0.333,0.691,0.017,0.012
0.330,0.691,0.015,0.010
0.327,0.691,0.016,0.011
0.324,0.691,0.015,0.010
0.321,0.691,0.015,0.011
0.318,0.691,0.015,0.010
0.315,0.691,0.015,0.010
0.312,0.691,0.016,0.011
0.309,0.691,0.015,0.011
0.306,0.691,0.016,0.011
0.303,0.691,0.015,0.011
0.300,0.691,0.015,0.010
TERMINATE SCAN MODE
