SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.701,0.015,0.011
0.303,0.701,0.017,0.012
0.306,0.701,0.016,0.011
0.309,0.700,0.015,0.010
0.312,0.700,0.016,0.011
0.315,0.700,0.015,0.010
0.318,0.700,0.016,0.011
0.321,0.699,0.018,0.013
0.324,0.699,0.024,0.017
0.327,0.698,0.026,0.018
0.330,0.698,0.033,0.023
0.333,0.698,0.039,0.027
0.336,0.697,0.050,0.035
0.339,0.696,0.067,0.046
0.342,0.695,0.083,0.058
0.345,0.695,0.109,0.076
0.348,0.693,0.146,0.101
0.351,0.691,0.191,0.132
0.354,0.689,0.243,0.167
0.357,0.686,0.315,0.216
0.360,0.682,0.410,0.280
0.363,0.678,0.524,0.355
0.366,0.672,0.656,0.441
0.369,0.664,0.840,0.557
0.372,0.654,1.044,0.682
0.375,0.640,1.283,0.822
0.378,0.620,1.572,0.975
0.381,0.588,1.920,1.129
0.384,0.530,2.260,1.198
0.387,0.367,2.475,0.909
0.390,0.217,2.515,0.547
0.393,0.161,2.522,0.407
0.396,0.135,2.527,0.342
0.399,0.121,2.533,0.307
0.402,0.111,2.529,0.280
0.405,0.104,2.534,0.264
0.408,0.099,2.535,0.252
0.411,0.096,2.533,0.242
0.414,0.093,2.537,0.235
0.417,0.090,2.536,0.229
0.420,0.089,2.539,0.225
0.423,0.087,2.535,0.220
0.426,0.085,2.534,0.216
0.429,0.085,2.537,0.215
0.432,0.084,2.536,0.212
0.435,0.083,2.532,0.209
0.438,0.082,2.535,0.207
0.441,0.081,2.528,0.205
0.444,0.081,2.534,0.204
0.447,0.080,2.534,0.204
0.450,0.080,2.536,0.202
0.450,0.080,2.534,0.202
0.447,0.080,2.532,0.203
0.444,0.081,2.532,0.204
0.441,0.081,2.532,0.206
0.438,0.082,2.528,0.206
0.435,0.082,2.530,0.209
0.432,0.083,2.532,0.211
0.429,0.084,2.528,0.213
0.426,0.085,2.531,0.216
0.423,0.087,2.530,0.219
0.420,0.088,2.530,0.223
0.417,0.090,2.530,0.229
0.414,0.093,2.529,0.234
0.411,0.096,2.531,0.242
0.408,0.100,2.530,0.252
0.405,0.105,2.527,0.264
0.402,0.111,2.531,0.281
0.399,0.121,2.526,0.307
0.396,0.137,2.523,0.346
0.393,0.164,2.520,0.414
0.390,0.225,2.505,0.563
0.387,0.389,2.463,0.958
0.384,0.530,2.226,1.180
0.381,0.583,1.895,1.105
0.378,0.614,1.559,0.958
0.375,0.633,1.279,0.810
0.372,0.646,1.045,0.675
0.369,0.656,0.842,0.552
0.366,0.664,0.661,0.439
0.363,0.670,0.522,0.349
0.360,0.674,0.409,0.276
0.357,0.678,0.314,0.213
0.354,0.680,0.244,0.166
0.351,0.682,0.189,0.129
0.348,0.684,0.146,0.100
0.345,0.685,0.110,0.075
0.342,0.685,0.084,0.058
0.339,0.686,0.065,0.044
0.336,0.687,0.049,0.034
0.333,0.687,0.040,0.027
0.330,0.687,0.032,0.022
0.327,0.687,0.026,0.018
0.324,0.687,0.023,0.016
0.321,0.687,0.019,0.013
0.318,0.687,0.016,0.011
0.315,0.687,0.015,0.011
0.312,0.687,0.015,0.011
0.309,0.687,0.015,0.010
0.306,0.687,0.015,0.010
0.303,0.687,0.015,0.010
0.300,0.687,0.015,0.010
TERMINATE SCAN MODE
