SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.703,0.015,0.011
0.303,0.703,0.015,0.011
0.306,0.703,0.016,0.011
0.309,0.702,0.015,0.010
0.312,0.702,0.016,0.011
0.315,0.702,0.016,0.011
0.318,0.702,0.018,0.013
0.321,0.702,0.021,0.014
0.324,0.701,0.025,0.017
0.327,0.701,0.029,0.020
0.330,0.700,0.034,0.024
0.333,0.700,0.045,0.032
0.336,0.699,0.059,0.041
0.339,0.698,0.080,0.056
0.342,0.697,0.109,0.076
0.345,0.697,0.128,0.089
0.348,0.695,0.175,0.122
0.351,0.693,0.219,0.152
0.354,0.692,0.261,0.181
0.357,0.690,0.317,0.219
0.360,0.685,0.469,0.321
0.363,0.682,0.541,0.369
0.366,0.675,0.743,0.502
0.369,0.668,0.898,0.600
0.372,0.653,1.215,0.793
0.375,0.644,1.395,0.898
0.378,0.609,1.775,1.081
0.381,0.560,1.955,1.095
0.384,0.482,2.218,1.070
0.387,0.402,2.360,0.949
0.390,0.268,2.480,0.665
0.393,0.192,2.510,0.482
0.396,0.145,2.515,0.364
0.399,0.120,2.519,0.302
0.402,0.109,2.517,0.275
0.405,0.104,2.516,0.262
0.408,0.100,2.520,0.251
0.411,0.095,2.518,0.240
0.414,0.094,2.517,0.236
0.417,0.091,2.516,0.230
0.420,0.089,2.516,0.223
0.423,0.087,2.521,0.219
0.426,0.086,2.518,0.216
0.429,0.084,2.518,0.213
0.432,0.084,2.521,0.211
0.435,0.083,2.520,0.209
0.438,0.083,2.522,0.208
0.441,0.082,2.520,0.206
0.444,0.081,2.523,0.205
0.447,0.081,2.525,0.204
0.450,0.080,2.521,0.202
0.450,0.081,2.524,0.204
0.447,0.083,2.523,0.208
0.444,0.084,2.522,0.211
0.441,0.085,2.521,0.214
0.438,0.087,2.519,0.219
0.435,0.088,2.519,0.223
0.432,0.090,2.522,0.228
0.429,0.093,2.519,0.235
0.426,0.095,2.519,0.238
0.423,0.097,2.519,0.245
0.420,0.103,2.520,0.258
0.417,0.107,2.520,0.270
0.414,0.114,2.518,0.288
0.411,0.127,2.521,0.319
0.408,0.159,2.515,0.399
0.405,0.199,2.501,0.498
0.402,0.309,2.451,0.757
0.399,0.430,2.332,1.002
0.396,0.491,2.198,1.080
0.393,0.567,1.968,1.115
0.390,0.616,1.664,1.025
0.387,0.638,1.393,0.889
0.384,0.653,1.109,0.724
0.381,0.661,0.926,0.612
0.378,0.672,0.645,0.433
0.375,0.676,0.514,0.348
0.372,0.680,0.401,0.273
0.369,0.682,0.327,0.223
0.366,0.684,0.256,0.175
0.363,0.687,0.177,0.122
0.360,0.687,0.151,0.104
0.357,0.688,0.114,0.079
0.354,0.689,0.083,0.058
0.351,0.690,0.063,0.043
0.348,0.690,0.049,0.034
0.345,0.690,0.037,0.026
0.342,0.690,0.029,0.020
0.339,0.690,0.025,0.017
0.336,0.691,0.020,0.014
0.333,0.691,0.018,0.012
0.330,0.691,0.017,0.012
0.327,0.690,0.016,0.011
0.324,0.690,0.015,0.010
0.321,0.690,0.016,0.011
0.318,0.690,0.015,0.011
0.315,0.690,0.016,0.011
0.312,0.690,0.017,0.012
0.309,0.690,0.017,0.011
0.306,0.690,0.015,0.010
0.303,0.690,0.017,0.011
0.300,0.690,0.015,0.010
TERMINATE SCAN MODE
