SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.686,0.015,0.011
0.303,0.686,0.015,0.011
0.306,0.686,0.015,0.010
0.309,0.686,0.017,0.011
0.312,0.685,0.016,0.011
0.315,0.685,0.015,0.010
0.318,0.685,0.017,0.011
0.321,0.684,0.018,0.013
0.324,0.684,0.022,0.015
0.327,0.683,0.026,0.018
0.330,0.683,0.032,0.022
0.333,0.682,0.041,0.028
0.336,0.682,0.048,0.033
0.339,0.681,0.063,0.043
0.342,0.680,0.087,0.059
0.345,0.679,0.109,0.074
0.348,0.678,0.148,0.100
0.351,0.676,0.191,0.129
0.354,0.674,0.248,0.167
0.357,0.671,0.319,0.214
0.360,0.668,0.420,0.281
0.363,0.663,0.536,0.356
0.366,0.658,0.676,0.445
0.369,0.650,0.863,0.561
0.372,0.642,1.077,0.691
0.375,0.629,1.327,0.835
0.378,0.611,1.636,1.000
0.381,0.583,2.000,1.166
0.384,0.532,2.370,1.261
0.387,0.357,2.569,0.917
0.390,0.204,2.582,0.527
0.393,0.153,2.584,0.397
0.396,0.128,2.585,0.332
0.399,0.115,2.586,0.297
0.402,0.105,2.586,0.272
0.405,0.099,2.587,0.255
0.408,0.094,2.588,0.243
0.411,0.090,2.585,0.233
0.414,0.087,2.583,0.226
0.417,0.085,2.579,0.219
0.420,0.083,2.584,0.215
0.423,0.081,2.583,0.210
0.426,0.080,2.579,0.207
0.429,0.079,2.580,0.204
0.432,0.078,2.577,0.201
0.435,0.078,2.580,0.200
0.438,0.077,2.579,0.198
0.441,0.076,2.582,0.196
0.444,0.076,2.581,0.195
0.447,0.075,2.581,0.194
0.450,0.075,2.581,0.193
0.450,0.075,2.578,0.193
0.447,0.075,2.578,0.193
0.444,0.075,2.580,0.194
0.441,0.076,2.579,0.196
0.438,0.077,2.579,0.197
0.435,0.077,2.578,0.199
0.432,0.078,2.578,0.201
0.429,0.079,2.579,0.204
0.426,0.080,2.580,0.206
0.423,0.082,2.576,0.210
0.420,0.083,2.579,0.215
0.417,0.085,2.582,0.220
0.414,0.088,2.581,0.226
0.411,0.090,2.579,0.233
0.408,0.094,2.578,0.243
0.405,0.099,2.576,0.254
0.402,0.105,2.576,0.271
0.399,0.115,2.579,0.297
0.396,0.130,2.578,0.334
0.393,0.156,2.573,0.401
0.390,0.211,2.574,0.544
0.387,0.377,2.561,0.965
0.384,0.530,2.328,1.233
0.381,0.577,1.970,1.136
0.378,0.604,1.616,0.976
0.375,0.621,1.320,0.820
0.372,0.633,1.076,0.680
0.369,0.642,0.865,0.555
0.366,0.649,0.680,0.441
0.363,0.654,0.534,0.349
0.360,0.658,0.421,0.277
0.357,0.661,0.322,0.213
0.354,0.664,0.255,0.169
0.351,0.666,0.192,0.128
0.348,0.667,0.150,0.100
0.345,0.668,0.114,0.076
0.342,0.669,0.088,0.059
0.339,0.669,0.066,0.044
0.336,0.670,0.050,0.034
0.333,0.670,0.039,0.026
0.330,0.670,0.032,0.021
0.327,0.670,0.025,0.017
0.324,0.670,0.021,0.014
0.321,0.670,0.018,0.012
0.318,0.670,0.016,0.011
0.315,0.670,0.015,0.010
0.312,0.670,0.015,0.010
0.309,0.670,0.015,0.010
0.306,0.670,0.015,0.010
0.303,0.670,0.016,0.010
0.300,0.670,0.015,0.010
TERMINATE SCAN MODE
