SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.682,0.064,0.044
0.303,0.683,0.053,0.036
0.306,0.682,0.068,0.047
0.309,0.682,0.073,0.050
0.312,0.681,0.086,0.058
0.315,0.681,0.101,0.069
0.318,0.680,0.121,0.082
0.321,0.679,0.148,0.100
0.324,0.679,0.154,0.104
0.327,0.678,0.179,0.121
0.330,0.678,0.176,0.120
0.333,0.676,0.214,0.144
0.336,0.675,0.256,0.173
0.339,0.672,0.333,0.224
0.342,0.667,0.469,0.312
0.345,0.664,0.541,0.359
0.348,0.658,0.695,0.457
0.351,0.651,0.833,0.543
0.354,0.646,0.941,0.608
0.357,0.642,1.007,0.647
0.360,0.620,1.328,0.823
0.363,0.609,1.466,0.892
0.366,0.581,1.656,0.962
0.369,0.517,1.939,1.002
0.372,0.386,2.232,0.860
0.375,0.313,2.359,0.738
0.378,0.211,2.440,0.514
0.381,0.167,2.465,0.413
0.384,0.146,2.482,0.362
0.387,0.129,2.488,0.320
0.390,0.112,2.500,0.280
0.393,0.104,2.506,0.261
0.396,0.095,2.508,0.240
0.399,0.091,2.516,0.230
0.402,0.087,2.519,0.218
0.405,0.085,2.521,0.213
0.408,0.083,2.519,0.208
0.411,0.081,2.517,0.204
0.414,0.080,2.523,0.201
0.417,0.079,2.525,0.200
0.420,0.078,2.520,0.197
0.423,0.077,2.527,0.195
0.426,0.076,2.524,0.193
0.429,0.075,2.522,0.190
0.432,0.075,2.523,0.188
0.435,0.074,2.518,0.186
0.438,0.074,2.521,0.186
0.441,0.074,2.521,0.186
0.444,0.073,2.513,0.184
0.447,0.073,2.519,0.184
0.450,0.073,2.518,0.183
0.450,0.073,2.517,0.185
0.447,0.075,2.520,0.190
0.444,0.079,2.514,0.198
0.441,0.089,2.510,0.223
0.438,0.118,2.493,0.295
0.435,0.392,2.234,0.875
0.432,0.637,1.088,0.693
0.429,0.671,0.322,0.216
0.426,0.678,0.102,0.069
0.423,0.680,0.036,0.024
0.420,0.681,0.017,0.012
0.417,0.681,0.018,0.012
0.414,0.681,0.015,0.010
0.411,0.681,0.015,0.010
0.408,0.681,0.015,0.010
0.405,0.681,0.016,0.011
0.402,0.681,0.015,0.011
0.399,0.681,0.015,0.010
0.396,0.681,0.016,0.011
0.393,0.681,0.016,0.011
0.390,0.681,0.016,0.011
0.387,0.681,0.015,0.010
0.384,0.681,0.015,0.010
0.381,0.681,0.018,0.012
0.378,0.681,0.015,0.010
0.375,0.681,0.015,0.010
0.372,0.681,0.015,0.010
0.369,0.681,0.015,0.010
0.366,0.681,0.017,0.012
0.363,0.681,0.015,0.010
0.360,0.681,0.016,0.011
0.357,0.682,0.016,0.011
0.354,0.682,0.016,0.011
0.351,0.682,0.015,0.010
0.348,0.681,0.015,0.010
0.345,0.681,0.015,0.010
0.342,0.681,0.015,0.010
0.339,0.681,0.016,0.011
0.336,0.681,0.016,0.011
0.333,0.682,0.015,0.010
0.330,0.681,0.015,0.010
0.327,0.682,0.015,0.010
0.324,0.681,0.015,0.010
0.321,0.681,0.015,0.010
0.318,0.682,0.015,0.010
0.315,0.681,0.015,0.010
0.312,0.681,0.015,0.010
0.309,0.682,0.015,0.010
0.306,0.682,0.015,0.010
0.303,0.682,0.016,0.011
0.300,0.682,0.015,0.010
TERMINATE SCAN MODE
