SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.683,0.015,0.010
0.303,0.683,0.015,0.010
0.306,0.683,0.015,0.010
0.309,0.682,0.015,0.010
0.312,0.682,0.015,0.010
0.315,0.682,0.016,0.011
0.318,0.682,0.015,0.010
0.321,0.682,0.016,0.011
0.324,0.681,0.015,0.010
0.327,0.681,0.015,0.011
0.330,0.681,0.016,0.011
0.333,0.681,0.016,0.011
0.336,0.681,0.015,0.010
0.339,0.680,0.015,0.010
0.342,0.680,0.015,0.010
0.345,0.680,0.015,0.010
0.348,0.680,0.016,0.011
0.351,0.680,0.015,0.010
0.354,0.680,0.015,0.010
0.357,0.679,0.015,0.010
0.360,0.679,0.015,0.010
0.363,0.679,0.016,0.011
0.366,0.679,0.015,0.010
0.369,0.679,0.015,0.010
0.372,0.679,0.015,0.010
0.375,0.679,0.015,0.010
0.378,0.679,0.015,0.010
0.381,0.678,0.015,0.010
0.384,0.678,0.015,0.010
0.387,0.678,0.016,0.011
0.390,0.678,0.016,0.011
0.393,0.678,0.018,0.012
0.396,0.678,0.018,0.012
0.399,0.677,0.017,0.011
0.402,0.677,0.018,0.012
0.405,0.676,0.025,0.017
0.408,0.676,0.030,0.020
0.411,0.676,0.044,0.030
0.414,0.675,0.055,0.037
0.417,0.675,0.064,0.043
0.420,0.673,0.097,0.065
0.423,0.672,0.150,0.101
0.426,0.669,0.218,0.146
0.429,0.663,0.389,0.258
0.432,0.654,0.601,0.393
0.435,0.645,0.801,0.517
0.438,0.633,1.068,0.676
0.441,0.616,1.396,0.859
0.444,0.605,1.552,0.940
0.447,0.569,2.012,1.144
0.450,0.498,2.369,1.180
0.450,0.584,1.849,1.080
0.447,0.648,0.728,0.472
0.444,0.666,0.279,0.186
0.441,0.673,0.078,0.052
0.438,0.675,0.023,0.015
0.435,0.675,0.017,0.011
0.432,0.675,0.015,0.010
0.429,0.675,0.016,0.011
0.426,0.675,0.015,0.010
0.423,0.675,0.015,0.010
0.420,0.675,0.016,0.011
0.417,0.675,0.015,0.010
0.414,0.675,0.015,0.010
0.411,0.675,0.015,0.010
0.408,0.674,0.015,0.010
0.405,0.674,0.015,0.010
0.402,0.674,0.015,0.010
0.399,0.674,0.016,0.010
0.396,0.674,0.015,0.010
0.393,0.674,0.015,0.010
0.390,0.674,0.017,0.011
0.387,0.674,0.016,0.011
0.384,0.674,0.017,0.012
0.381,0.674,0.015,0.010
0.378,0.674,0.015,0.010
0.375,0.674,0.015,0.010
0.372,0.674,0.015,0.010
0.369,0.674,0.017,0.011
0.366,0.673,0.015,0.010
0.363,0.673,0.015,0.010
0.360,0.673,0.016,0.011
0.357,0.673,0.015,0.010
0.354,0.673,0.015,0.010
0.351,0.673,0.015,0.010
0.348,0.673,0.015,0.010
0.345,0.673,0.015,0.010
0.342,0.673,0.015,0.010
0.339,0.673,0.015,0.010
0.336,0.673,0.015,0.010
0.333,0.673,0.015,0.010
0.330,0.673,0.016,0.011
0.327,0.673,0.016,0.011
0.324,0.672,0.018,0.012
0.321,0.673,0.017,0.011
0.318,0.672,0.019,0.012
0.315,0.673,0.016,0.011
0.312,0.672,0.017,0.011
0.309,0.672,0.017,0.012
0.306,0.672,0.016,0.011
0.303,0.672,0.015,0.010
0.300,0.672,0.016,0.011
TERMINATE SCAN MODE
