SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.703,0.017,0.012
0.303,0.703,0.015,0.010
0.306,0.702,0.016,0.011
0.309,0.702,0.015,0.010
0.312,0.702,0.016,0.011
0.315,0.702,0.015,0.010
0.318,0.702,0.016,0.011
0.321,0.701,0.019,0.013
0.324,0.701,0.021,0.015
0.327,0.700,0.025,0.018
0.330,0.700,0.032,0.022
0.333,0.700,0.039,0.027
0.336,0.699,0.048,0.033
0.339,0.698,0.067,0.047
0.342,0.698,0.083,0.058
0.345,0.697,0.108,0.075
0.348,0.696,0.146,0.101
0.351,0.694,0.190,0.132
0.354,0.693,0.245,0.170
0.357,0.690,0.313,0.216
0.360,0.687,0.411,0.282
0.363,0.683,0.525,0.359
0.366,0.679,0.668,0.454
0.369,0.673,0.848,0.570
0.372,0.665,1.057,0.703
0.375,0.654,1.305,0.854
0.378,0.639,1.608,1.027
0.381,0.612,1.972,1.207
0.384,0.547,2.328,1.274
0.387,0.332,2.472,0.820
0.390,0.198,2.501,0.495
0.393,0.150,2.510,0.376
0.396,0.127,2.512,0.318
0.399,0.113,2.514,0.285
0.402,0.104,2.516,0.261
0.405,0.097,2.516,0.245
0.408,0.093,2.516,0.234
0.411,0.089,2.516,0.224
0.414,0.086,2.519,0.218
0.417,0.084,2.518,0.211
0.420,0.082,2.517,0.207
0.423,0.081,2.521,0.203
0.426,0.080,2.521,0.201
0.429,0.079,2.524,0.198
0.432,0.078,2.522,0.195
0.435,0.077,2.521,0.193
0.438,0.076,2.523,0.192
0.441,0.075,2.521,0.190
0.444,0.075,2.520,0.189
0.447,0.074,2.521,0.188
0.450,0.074,2.521,0.186
0.450,0.074,2.522,0.187
0.447,0.074,2.518,0.188
0.444,0.075,2.520,0.189
0.441,0.075,2.522,0.190
0.438,0.076,2.523,0.192
0.435,0.077,2.525,0.194
0.432,0.078,2.522,0.196
0.429,0.078,2.522,0.198
0.426,0.080,2.522,0.201
0.423,0.081,2.522,0.204
0.420,0.083,2.523,0.208
0.417,0.084,2.521,0.213
0.414,0.087,2.521,0.219
0.411,0.089,2.525,0.226
0.408,0.093,2.527,0.236
0.405,0.098,2.522,0.248
0.402,0.105,2.520,0.263
0.399,0.114,2.519,0.288
0.396,0.129,2.516,0.324
0.393,0.154,2.512,0.386
0.390,0.206,2.503,0.516
0.387,0.356,2.470,0.878
0.384,0.551,2.300,1.266
0.381,0.606,1.952,1.184
0.378,0.632,1.595,1.009
0.375,0.647,1.304,0.844
0.372,0.657,1.058,0.696
0.369,0.665,0.854,0.567
0.366,0.671,0.666,0.447
0.363,0.676,0.527,0.356
0.360,0.679,0.416,0.282
0.357,0.681,0.313,0.213
0.354,0.684,0.246,0.168
0.351,0.685,0.187,0.128
0.348,0.686,0.147,0.101
0.345,0.687,0.114,0.078
0.342,0.687,0.082,0.057
0.339,0.688,0.064,0.044
0.336,0.688,0.051,0.035
0.333,0.688,0.037,0.025
0.330,0.688,0.032,0.022
0.327,0.689,0.026,0.018
0.324,0.689,0.021,0.014
0.321,0.689,0.018,0.012
0.318,0.689,0.016,0.011
0.315,0.689,0.016,0.011
0.312,0.688,0.016,0.011
0.309,0.688,0.015,0.011
0.306,0.688,0.018,0.012
0.303,0.688,0.015,0.010
0.300,0.688,0.016,0.011
TERMINATE SCAN MODE
