SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.711,0.017,0.012
0.303,0.711,0.015,0.011
0.306,0.710,0.015,0.010
0.309,0.710,0.015,0.011
0.312,0.710,0.015,0.011
0.315,0.710,0.020,0.014
0.318,0.709,0.017,0.012
0.321,0.709,0.021,0.015
0.324,0.708,0.024,0.017
0.327,0.708,0.030,0.021
0.330,0.708,0.033,0.024
0.333,0.707,0.042,0.029
0.336,0.706,0.057,0.040
0.339,0.705,0.080,0.056
0.342,0.704,0.117,0.082
0.345,0.703,0.150,0.106
0.348,0.701,0.188,0.132
0.351,0.700,0.229,0.160
0.354,0.698,0.282,0.197
0.357,0.697,0.301,0.210
0.360,0.692,0.436,0.302
0.363,0.688,0.574,0.394
0.366,0.681,0.746,0.508
0.369,0.673,0.966,0.650
0.372,0.651,1.410,0.919
0.375,0.644,1.525,0.983
0.378,0.619,1.873,1.159
0.381,0.572,2.166,1.238
0.384,0.497,2.353,1.170
0.387,0.458,2.487,1.138
0.390,0.243,2.597,0.632
0.393,0.164,2.611,0.428
0.396,0.132,2.615,0.346
0.399,0.113,2.620,0.295
0.402,0.103,2.620,0.270
0.405,0.099,2.622,0.260
0.408,0.096,2.619,0.251
0.411,0.092,2.618,0.240
0.414,0.091,2.616,0.239
0.417,0.088,2.618,0.231
0.420,0.086,2.617,0.225
0.423,0.084,2.618,0.220
0.426,0.083,2.619,0.217
0.429,0.081,2.618,0.213
0.432,0.080,2.625,0.211
0.435,0.080,2.621,0.209
0.438,0.080,2.622,0.209
0.441,0.079,2.623,0.207
0.444,0.079,2.620,0.206
0.447,0.078,2.622,0.205
0.450,0.078,2.620,0.203
0.450,0.078,2.622,0.205
0.447,0.080,2.620,0.209
0.444,0.081,2.618,0.211
0.441,0.082,2.619,0.216
0.438,0.084,2.619,0.220
0.435,0.085,2.617,0.222
0.432,0.086,2.621,0.227
0.429,0.090,2.620,0.235
0.426,0.092,2.619,0.241
0.423,0.095,2.617,0.249
0.420,0.100,2.616,0.261
0.417,0.102,2.619,0.267
0.414,0.108,2.618,0.282
0.411,0.119,2.616,0.312
0.408,0.142,2.612,0.370
0.405,0.170,2.609,0.443
0.402,0.275,2.587,0.713
0.399,0.394,2.525,0.995
0.396,0.514,2.387,1.227
0.393,0.584,2.123,1.241
0.390,0.619,1.798,1.114
0.387,0.632,1.622,1.026
0.384,0.649,1.313,0.852
0.381,0.662,1.042,0.690
0.378,0.672,0.765,0.515
0.375,0.678,0.622,0.422
0.372,0.683,0.465,0.317
0.369,0.686,0.372,0.255
0.366,0.688,0.283,0.195
0.363,0.690,0.232,0.160
0.360,0.691,0.203,0.140
0.357,0.692,0.155,0.107
0.354,0.693,0.107,0.075
0.351,0.694,0.078,0.054
0.348,0.695,0.061,0.043
0.345,0.695,0.040,0.028
0.342,0.695,0.035,0.025
0.339,0.695,0.032,0.022
0.336,0.695,0.024,0.017
0.333,0.695,0.020,0.014
0.330,0.695,0.020,0.014
0.327,0.695,0.017,0.012
0.324,0.695,0.015,0.011
0.321,0.695,0.015,0.010
0.318,0.695,0.016,0.011
0.315,0.695,0.015,0.010
0.312,0.695,0.016,0.011
0.309,0.695,0.016,0.011
0.306,0.695,0.015,0.010
0.303,0.695,0.015,0.011
0.300,0.695,0.016,0.011
TERMINATE SCAN MODE
