SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.018,0.012
0.303,0.636,0.016,0.010
0.306,0.635,0.017,0.011
0.309,0.635,0.015,0.010
0.312,0.635,0.018,0.011
0.315,0.634,0.015,0.010
0.318,0.634,0.016,0.010
0.321,0.635,0.019,0.012
0.324,0.634,0.021,0.014
0.327,0.634,0.025,0.016
0.330,0.633,0.033,0.021
0.333,0.632,0.040,0.026
0.336,0.631,0.052,0.033
0.339,0.630,0.067,0.042
0.342,0.628,0.091,0.057
0.345,0.626,0.113,0.071
0.348,0.623,0.150,0.094
0.351,0.620,0.186,0.115
0.354,0.614,0.243,0.149
0.357,0.607,0.310,0.188
0.360,0.591,0.416,0.246
0.363,0.573,0.515,0.295
0.366,0.499,0.621,0.310
0.369,0.340,0.698,0.237
0.372,0.172,0.718,0.124
0.375,0.105,0.718,0.075
0.378,0.069,0.719,0.050
0.381,0.054,0.718,0.039
0.384,0.047,0.718,0.034
0.387,0.041,0.720,0.030
0.390,0.037,0.719,0.027
0.393,0.035,0.717,0.025
0.396,0.033,0.719,0.023
0.399,0.031,0.719,0.022
0.402,0.029,0.718,0.021
0.405,0.028,0.718,0.020
0.408,0.027,0.717,0.020
0.411,0.027,0.718,0.019
0.414,0.026,0.717,0.019
0.417,0.026,0.718,0.018
0.420,0.025,0.719,0.018
0.423,0.025,0.720,0.018
0.426,0.024,0.718,0.018
0.429,0.024,0.716,0.017
0.432,0.024,0.718,0.017
0.435,0.024,0.717,0.017
0.438,0.024,0.717,0.017
0.441,0.023,0.716,0.017
0.444,0.023,0.719,0.017
0.447,0.023,0.717,0.017
0.450,0.023,0.717,0.017
0.450,0.023,0.716,0.016
0.447,0.023,0.716,0.017
0.444,0.023,0.720,0.017
0.441,0.023,0.716,0.017
0.438,0.024,0.717,0.017
0.435,0.024,0.717,0.017
0.432,0.024,0.713,0.017
0.429,0.024,0.720,0.018
0.426,0.025,0.718,0.018
0.423,0.025,0.720,0.018
0.420,0.026,0.717,0.018
0.417,0.026,0.718,0.019
0.414,0.027,0.716,0.019
0.411,0.027,0.718,0.020
0.408,0.028,0.716,0.020
0.405,0.029,0.719,0.021
0.402,0.031,0.719,0.022
0.399,0.032,0.717,0.023
0.396,0.034,0.718,0.024
0.393,0.037,0.720,0.026
0.390,0.041,0.718,0.029
0.387,0.044,0.718,0.032
0.384,0.052,0.718,0.037
0.381,0.066,0.718,0.048
0.378,0.105,0.717,0.075
0.375,0.175,0.715,0.125
0.372,0.321,0.702,0.226
0.369,0.472,0.642,0.303
0.366,0.570,0.518,0.296
0.363,0.592,0.413,0.245
0.360,0.601,0.341,0.205
0.357,0.611,0.248,0.152
0.354,0.618,0.188,0.116
0.351,0.621,0.141,0.087
0.348,0.624,0.112,0.070
0.345,0.626,0.077,0.048
0.342,0.627,0.064,0.040
0.339,0.628,0.052,0.033
0.336,0.629,0.039,0.025
0.333,0.630,0.033,0.021
0.330,0.630,0.029,0.019
0.327,0.631,0.022,0.014
0.324,0.631,0.019,0.012
0.321,0.631,0.017,0.010
0.318,0.631,0.016,0.010
0.315,0.631,0.015,0.010
0.312,0.631,0.016,0.010
0.309,0.631,0.016,0.010
0.306,0.631,0.015,0.009
0.303,0.631,0.015,0.009
0.300,0.631,0.015,0.009
TERMINATE SCAN MODE
