SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.699,0.015,0.011
0.303,0.699,0.015,0.010
0.306,0.699,0.015,0.010
0.309,0.699,0.017,0.012
0.312,0.699,0.015,0.011
0.315,0.698,0.015,0.010
0.318,0.698,0.016,0.011
0.321,0.698,0.018,0.013
0.324,0.698,0.020,0.014
0.327,0.698,0.028,0.019
0.330,0.697,0.032,0.022
0.333,0.697,0.040,0.028
0.336,0.696,0.049,0.034
0.339,0.696,0.066,0.046
0.342,0.695,0.087,0.060
0.345,0.694,0.111,0.077
0.348,0.693,0.148,0.102
0.351,0.691,0.187,0.129
0.354,0.689,0.246,0.170
0.357,0.687,0.306,0.210
0.360,0.683,0.408,0.279
0.363,0.679,0.520,0.353
0.366,0.674,0.649,0.437
0.369,0.667,0.828,0.552
0.372,0.657,1.042,0.685
0.375,0.647,1.255,0.812
0.378,0.632,1.512,0.955
0.381,0.605,1.845,1.117
0.384,0.571,2.109,1.203
0.387,0.480,2.443,1.172
0.390,0.307,2.588,0.794
0.393,0.207,2.611,0.541
0.396,0.165,2.623,0.432
0.399,0.142,2.621,0.371
0.402,0.130,2.623,0.340
0.405,0.122,2.626,0.319
0.408,0.116,2.623,0.303
0.411,0.111,2.620,0.292
0.414,0.108,2.623,0.283
0.417,0.105,2.619,0.275
0.420,0.103,2.625,0.270
0.423,0.101,2.621,0.264
0.426,0.099,2.623,0.260
0.429,0.098,2.625,0.257
0.432,0.097,2.620,0.254
0.435,0.096,2.622,0.252
0.438,0.095,2.624,0.250
0.441,0.095,2.620,0.248
0.444,0.094,2.625,0.247
0.447,0.093,2.625,0.245
0.450,0.093,2.625,0.244
0.450,0.093,2.622,0.244
0.447,0.094,2.623,0.245
0.444,0.094,2.624,0.248
0.441,0.095,2.626,0.250
0.438,0.096,2.624,0.251
0.435,0.097,2.626,0.254
0.432,0.097,2.620,0.255
0.429,0.099,2.622,0.258
0.426,0.100,2.623,0.262
0.423,0.101,2.619,0.266
0.420,0.104,2.623,0.272
0.417,0.106,2.620,0.277
0.414,0.109,2.618,0.285
0.411,0.112,2.622,0.295
0.408,0.118,2.618,0.308
0.405,0.125,2.618,0.326
0.402,0.135,2.616,0.354
0.399,0.151,2.613,0.395
0.396,0.178,2.613,0.464
0.393,0.236,2.602,0.614
0.390,0.345,2.568,0.886
0.387,0.503,2.408,1.211
0.384,0.584,2.047,1.196
0.381,0.615,1.735,1.067
0.378,0.636,1.412,0.898
0.375,0.650,1.141,0.742
0.372,0.660,0.944,0.623
0.369,0.668,0.761,0.508
0.366,0.674,0.594,0.400
0.363,0.678,0.480,0.326
0.360,0.682,0.390,0.266
0.357,0.685,0.285,0.196
0.354,0.688,0.226,0.155
0.351,0.689,0.174,0.120
0.348,0.691,0.132,0.091
0.345,0.692,0.097,0.067
0.342,0.692,0.077,0.053
0.339,0.693,0.059,0.041
0.336,0.693,0.046,0.032
0.333,0.694,0.036,0.025
0.330,0.694,0.029,0.020
0.327,0.694,0.024,0.017
0.324,0.694,0.021,0.014
0.321,0.694,0.018,0.012
0.318,0.694,0.015,0.010
0.315,0.694,0.015,0.011
0.312,0.694,0.015,0.010
0.309,0.694,0.016,0.011
0.306,0.694,0.015,0.010
0.303,0.694,0.015,0.010
0.300,0.695,0.019,0.013
TERMINATE SCAN MODE
