SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.695,0.016,0.011
0.303,0.694,0.015,0.011
0.306,0.694,0.015,0.011
0.309,0.694,0.015,0.011
0.312,0.694,0.015,0.011
0.315,0.693,0.016,0.011
0.318,0.693,0.015,0.010
0.321,0.693,0.017,0.012
0.324,0.693,0.020,0.014
0.327,0.692,0.024,0.016
0.330,0.692,0.030,0.021
0.333,0.691,0.036,0.025
0.336,0.690,0.047,0.032
0.339,0.689,0.061,0.042
0.342,0.688,0.078,0.054
0.345,0.687,0.099,0.068
0.348,0.685,0.134,0.092
0.351,0.683,0.177,0.121
0.354,0.680,0.227,0.154
0.357,0.676,0.294,0.199
0.360,0.671,0.383,0.257
0.363,0.666,0.491,0.327
0.366,0.658,0.623,0.410
0.369,0.647,0.794,0.514
0.372,0.635,0.985,0.626
0.375,0.619,1.214,0.751
0.378,0.595,1.495,0.890
0.381,0.560,1.822,1.020
0.384,0.500,2.146,1.074
0.387,0.360,2.373,0.853
0.390,0.220,2.447,0.538
0.393,0.162,2.471,0.401
0.396,0.135,2.473,0.333
0.399,0.119,2.477,0.296
0.402,0.109,2.481,0.271
0.405,0.102,2.480,0.254
0.408,0.097,2.482,0.241
0.411,0.093,2.484,0.232
0.414,0.090,2.485,0.225
0.417,0.088,2.486,0.219
0.420,0.086,2.482,0.214
0.423,0.085,2.486,0.210
0.426,0.083,2.486,0.207
0.429,0.082,2.487,0.204
0.432,0.081,2.484,0.201
0.435,0.080,2.485,0.199
0.438,0.080,2.484,0.198
0.441,0.079,2.485,0.197
0.444,0.078,2.484,0.194
0.447,0.078,2.489,0.194
0.450,0.077,2.482,0.192
0.450,0.077,2.475,0.191
0.447,0.077,2.473,0.191
0.444,0.078,2.470,0.192
0.441,0.078,2.472,0.194
0.438,0.079,2.473,0.196
0.435,0.080,2.472,0.198
0.432,0.081,2.471,0.200
0.429,0.081,2.472,0.201
0.426,0.082,2.471,0.204
0.423,0.084,2.465,0.207
0.420,0.085,2.466,0.210
0.417,0.088,2.466,0.216
0.414,0.090,2.470,0.222
0.411,0.093,2.466,0.228
0.408,0.097,2.467,0.239
0.405,0.102,2.464,0.251
0.402,0.109,2.465,0.268
0.399,0.119,2.464,0.294
0.396,0.135,2.456,0.332
0.393,0.164,2.457,0.403
0.390,0.227,2.438,0.553
0.387,0.372,2.353,0.876
0.384,0.503,2.118,1.066
0.381,0.559,1.802,1.008
0.378,0.594,1.481,0.879
0.375,0.616,1.212,0.746
0.372,0.632,0.987,0.623
0.369,0.644,0.795,0.512
0.366,0.654,0.621,0.406
0.363,0.662,0.492,0.325
0.360,0.668,0.384,0.256
0.357,0.672,0.292,0.196
0.354,0.676,0.229,0.155
0.351,0.679,0.176,0.119
0.348,0.680,0.136,0.092
0.345,0.682,0.103,0.070
0.342,0.683,0.079,0.054
0.339,0.684,0.062,0.042
0.336,0.685,0.048,0.033
0.333,0.685,0.037,0.025
0.330,0.686,0.029,0.020
0.327,0.686,0.024,0.016
0.324,0.686,0.020,0.013
0.321,0.686,0.018,0.012
0.318,0.686,0.015,0.010
0.315,0.686,0.015,0.010
0.312,0.687,0.017,0.012
0.309,0.686,0.017,0.011
0.306,0.687,0.015,0.010
0.303,0.686,0.015,0.010
0.300,0.686,0.015,0.010
TERMINATE SCAN MODE
