SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.705,0.022,0.015
0.303,0.705,0.015,0.011
0.306,0.705,0.016,0.011
0.309,0.705,0.016,0.011
0.312,0.704,0.015,0.011
0.315,0.704,0.016,0.011
0.318,0.704,0.016,0.011
0.321,0.704,0.018,0.013
0.324,0.703,0.022,0.016
0.327,0.703,0.027,0.019
0.330,0.702,0.033,0.023
0.333,0.702,0.039,0.027
0.336,0.701,0.052,0.036
0.339,0.701,0.068,0.048
0.342,0.700,0.090,0.063
0.345,0.699,0.113,0.079
0.348,0.698,0.149,0.104
0.351,0.696,0.195,0.135
0.354,0.695,0.256,0.178
0.357,0.692,0.325,0.225
0.360,0.689,0.423,0.292
0.363,0.685,0.546,0.374
0.366,0.680,0.691,0.470
0.369,0.673,0.878,0.592
0.372,0.665,1.081,0.720
0.375,0.654,1.335,0.873
0.378,0.636,1.658,1.055
0.381,0.605,2.026,1.225
0.384,0.533,2.328,1.241
0.387,0.376,2.512,0.945
0.390,0.230,2.561,0.588
0.393,0.164,2.568,0.422
0.396,0.134,2.573,0.345
0.399,0.117,2.573,0.300
0.402,0.106,2.577,0.274
0.405,0.100,2.578,0.257
0.408,0.095,2.575,0.245
0.411,0.091,2.576,0.234
0.414,0.088,2.576,0.227
0.417,0.086,2.580,0.221
0.420,0.084,2.579,0.216
0.423,0.082,2.580,0.212
0.426,0.081,2.578,0.208
0.429,0.080,2.578,0.205
0.432,0.079,2.578,0.203
0.435,0.078,2.578,0.201
0.438,0.077,2.576,0.199
0.441,0.077,2.574,0.197
0.444,0.076,2.573,0.195
0.447,0.075,2.575,0.194
0.450,0.075,2.571,0.192
0.450,0.075,2.573,0.194
0.447,0.075,2.573,0.194
0.444,0.076,2.570,0.195
0.441,0.076,2.574,0.197
0.438,0.077,2.571,0.198
0.435,0.078,2.571,0.200
0.432,0.079,2.572,0.202
0.429,0.079,2.570,0.204
0.426,0.081,2.569,0.207
0.423,0.082,2.573,0.211
0.420,0.084,2.571,0.216
0.417,0.086,2.566,0.220
0.414,0.088,2.570,0.226
0.411,0.091,2.572,0.235
0.408,0.095,2.571,0.245
0.405,0.100,2.570,0.258
0.402,0.107,2.567,0.275
0.399,0.119,2.566,0.305
0.396,0.140,2.563,0.359
0.393,0.171,2.556,0.437
0.390,0.239,2.549,0.609
0.387,0.399,2.492,0.995
0.384,0.546,2.296,1.254
0.381,0.608,1.954,1.188
0.378,0.634,1.625,1.030
0.375,0.650,1.320,0.858
0.372,0.660,1.073,0.709
0.369,0.668,0.866,0.579
0.366,0.674,0.681,0.460
0.363,0.680,0.530,0.360
0.360,0.683,0.419,0.286
0.357,0.686,0.325,0.223
0.354,0.688,0.251,0.173
0.351,0.689,0.194,0.133
0.348,0.691,0.150,0.104
0.345,0.692,0.111,0.077
0.342,0.692,0.087,0.060
0.339,0.693,0.070,0.048
0.336,0.693,0.051,0.035
0.333,0.693,0.038,0.027
0.330,0.693,0.035,0.024
0.327,0.694,0.026,0.018
0.324,0.694,0.022,0.015
0.321,0.694,0.019,0.013
0.318,0.694,0.016,0.011
0.315,0.694,0.016,0.011
0.312,0.694,0.017,0.012
0.309,0.694,0.019,0.013
0.306,0.694,0.015,0.011
0.303,0.694,0.015,0.011
0.300,0.694,0.016,0.011
TERMINATE SCAN MODE
