SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.709,0.016,0.011
0.303,0.709,0.016,0.011
0.306,0.709,0.015,0.011
0.309,0.708,0.016,0.012
0.312,0.708,0.016,0.011
0.315,0.708,0.016,0.011
0.318,0.708,0.016,0.011
0.321,0.707,0.019,0.013
0.324,0.707,0.024,0.017
0.327,0.706,0.025,0.018
0.330,0.706,0.031,0.022
0.333,0.706,0.039,0.028
0.336,0.705,0.049,0.034
0.339,0.704,0.065,0.045
0.342,0.704,0.083,0.058
0.345,0.703,0.108,0.076
0.348,0.702,0.144,0.101
0.351,0.700,0.186,0.130
0.354,0.698,0.243,0.170
0.357,0.696,0.314,0.218
0.360,0.692,0.406,0.281
0.363,0.689,0.522,0.359
0.366,0.684,0.662,0.453
0.369,0.677,0.844,0.572
0.372,0.669,1.053,0.705
0.375,0.659,1.304,0.859
0.378,0.643,1.606,1.033
0.381,0.617,1.974,1.219
0.384,0.562,2.339,1.315
0.387,0.359,2.525,0.907
0.390,0.210,2.559,0.537
0.393,0.156,2.566,0.399
0.396,0.130,2.570,0.335
0.399,0.116,2.574,0.298
0.402,0.106,2.577,0.273
0.405,0.100,2.574,0.256
0.408,0.095,2.575,0.244
0.411,0.091,2.573,0.233
0.414,0.088,2.575,0.226
0.417,0.086,2.576,0.220
0.420,0.084,2.573,0.215
0.423,0.082,2.576,0.211
0.426,0.081,2.575,0.208
0.429,0.080,2.574,0.205
0.432,0.079,2.575,0.202
0.435,0.078,2.574,0.200
0.438,0.077,2.571,0.198
0.441,0.076,2.574,0.196
0.444,0.076,2.574,0.195
0.447,0.075,2.573,0.194
0.450,0.075,2.572,0.193
0.450,0.075,2.575,0.193
0.447,0.075,2.577,0.195
0.444,0.076,2.576,0.196
0.441,0.076,2.577,0.197
0.438,0.077,2.577,0.199
0.435,0.078,2.577,0.200
0.432,0.079,2.577,0.203
0.429,0.080,2.574,0.205
0.426,0.081,2.571,0.207
0.423,0.082,2.572,0.211
0.420,0.084,2.571,0.215
0.417,0.086,2.570,0.220
0.414,0.088,2.573,0.226
0.411,0.091,2.570,0.234
0.408,0.095,2.570,0.244
0.405,0.100,2.570,0.256
0.402,0.106,2.569,0.273
0.399,0.117,2.570,0.300
0.396,0.132,2.568,0.339
0.393,0.159,2.564,0.409
0.390,0.219,2.556,0.560
0.387,0.381,2.511,0.956
0.384,0.563,2.300,1.295
0.381,0.612,1.947,1.192
0.378,0.637,1.592,1.014
0.375,0.652,1.300,0.847
0.372,0.662,1.056,0.699
0.369,0.670,0.849,0.569
0.366,0.676,0.661,0.447
0.363,0.681,0.524,0.357
0.360,0.684,0.411,0.281
0.357,0.687,0.315,0.217
0.354,0.689,0.244,0.168
0.351,0.691,0.186,0.128
0.348,0.692,0.142,0.099
0.345,0.693,0.109,0.076
0.342,0.694,0.083,0.057
0.339,0.694,0.065,0.045
0.336,0.694,0.049,0.034
0.333,0.695,0.038,0.027
0.330,0.695,0.030,0.021
0.327,0.695,0.026,0.018
0.324,0.695,0.021,0.014
0.321,0.695,0.018,0.013
0.318,0.695,0.015,0.011
0.315,0.695,0.016,0.011
0.312,0.695,0.015,0.010
0.309,0.695,0.015,0.010
0.306,0.695,0.015,0.010
0.303,0.694,0.017,0.012
0.300,0.694,0.015,0.011
TERMINATE SCAN MODE
