SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.671,0.015,0.010
0.303,0.671,0.015,0.010
0.306,0.671,0.017,0.011
0.309,0.671,0.016,0.010
0.312,0.671,0.015,0.010
0.315,0.671,0.017,0.011
0.318,0.671,0.015,0.010
0.321,0.671,0.016,0.011
0.324,0.671,0.015,0.010
0.327,0.671,0.015,0.010
0.330,0.670,0.016,0.010
0.333,0.670,0.016,0.011
0.336,0.670,0.017,0.011
0.339,0.670,0.016,0.011
0.342,0.670,0.015,0.010
0.345,0.670,0.017,0.011
0.348,0.670,0.016,0.011
0.351,0.670,0.016,0.010
0.354,0.670,0.015,0.010
0.357,0.670,0.015,0.010
0.360,0.670,0.015,0.010
0.363,0.670,0.015,0.010
0.366,0.670,0.016,0.011
0.369,0.670,0.018,0.012
0.372,0.670,0.015,0.010
0.375,0.670,0.015,0.010
0.378,0.670,0.016,0.010
0.381,0.670,0.015,0.010
0.384,0.670,0.017,0.011
0.387,0.670,0.018,0.012
0.390,0.670,0.015,0.010
0.393,0.670,0.015,0.010
0.396,0.670,0.015,0.010
0.399,0.670,0.015,0.010
0.402,0.670,0.018,0.012
0.405,0.669,0.019,0.013
0.408,0.669,0.021,0.014
0.411,0.669,0.027,0.018
0.414,0.669,0.035,0.023
0.417,0.668,0.043,0.028
0.420,0.668,0.059,0.039
0.423,0.667,0.106,0.071
0.426,0.666,0.137,0.091
0.429,0.663,0.215,0.143
0.432,0.659,0.321,0.212
0.435,0.655,0.464,0.304
0.438,0.647,0.653,0.423
0.441,0.635,0.946,0.600
0.444,0.630,1.052,0.663
0.447,0.612,1.378,0.843
0.450,0.569,1.787,1.018
0.450,0.621,1.246,0.773
0.447,0.657,0.396,0.260
0.444,0.665,0.144,0.096
0.441,0.669,0.036,0.024
0.438,0.670,0.016,0.011
0.435,0.670,0.016,0.010
0.432,0.670,0.015,0.010
0.429,0.670,0.016,0.011
0.426,0.670,0.015,0.010
0.423,0.670,0.015,0.010
0.420,0.670,0.015,0.010
0.417,0.670,0.018,0.012
0.414,0.670,0.016,0.011
0.411,0.670,0.015,0.010
0.408,0.670,0.015,0.010
0.405,0.670,0.015,0.010
0.402,0.670,0.015,0.010
0.399,0.669,0.016,0.011
0.396,0.670,0.016,0.011
0.393,0.669,0.016,0.010
0.390,0.669,0.016,0.010
0.387,0.670,0.015,0.010
0.384,0.669,0.015,0.010
0.381,0.669,0.018,0.012
0.378,0.669,0.016,0.011
0.375,0.669,0.016,0.011
0.372,0.669,0.015,0.010
0.369,0.669,0.015,0.010
0.366,0.669,0.015,0.010
0.363,0.669,0.015,0.010
0.360,0.669,0.016,0.011
0.357,0.669,0.017,0.011
0.354,0.669,0.016,0.011
0.351,0.670,0.015,0.010
0.348,0.669,0.015,0.010
0.345,0.669,0.016,0.011
0.342,0.669,0.015,0.010
0.339,0.669,0.016,0.011
0.336,0.669,0.015,0.010
0.333,0.669,0.015,0.010
0.330,0.669,0.015,0.010
0.327,0.669,0.015,0.010
0.324,0.669,0.015,0.010
0.321,0.669,0.015,0.010
0.318,0.669,0.017,0.011
0.315,0.669,0.015,0.010
0.312,0.669,0.015,0.010
0.309,0.669,0.015,0.010
0.306,0.669,0.018,0.012
0.303,0.669,0.017,0.011
0.300,0.669,0.015,0.010
TERMINATE SCAN MODE
