SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.706,0.015,0.011
0.303,0.706,0.016,0.011
0.306,0.705,0.016,0.011
0.309,0.705,0.015,0.011
0.312,0.705,0.015,0.011
0.315,0.705,0.015,0.011
0.318,0.704,0.016,0.011
0.321,0.704,0.020,0.014
0.324,0.704,0.021,0.015
0.327,0.704,0.026,0.018
0.330,0.703,0.032,0.022
0.333,0.703,0.038,0.027
0.336,0.702,0.049,0.035
0.339,0.701,0.064,0.045
0.342,0.700,0.084,0.059
0.345,0.700,0.108,0.075
0.348,0.698,0.146,0.102
0.351,0.696,0.191,0.133
0.354,0.694,0.246,0.171
0.357,0.691,0.320,0.221
0.360,0.688,0.418,0.288
0.363,0.683,0.531,0.363
0.366,0.678,0.669,0.454
0.369,0.670,0.857,0.574
0.372,0.661,1.067,0.705
0.375,0.648,1.314,0.852
0.378,0.630,1.618,1.020
0.381,0.598,1.981,1.185
0.384,0.523,2.319,1.212
0.387,0.311,2.450,0.762
0.390,0.190,2.476,0.471
0.393,0.146,2.485,0.362
0.396,0.124,2.486,0.308
0.399,0.111,2.487,0.276
0.402,0.102,2.490,0.254
0.405,0.096,2.488,0.239
0.408,0.092,2.488,0.228
0.411,0.088,2.489,0.219
0.414,0.085,2.489,0.212
0.417,0.083,2.488,0.206
0.420,0.081,2.489,0.202
0.423,0.079,2.489,0.198
0.426,0.078,2.490,0.195
0.429,0.077,2.491,0.193
0.432,0.077,2.490,0.191
0.435,0.076,2.491,0.189
0.438,0.075,2.490,0.187
0.441,0.074,2.490,0.185
0.444,0.074,2.491,0.184
0.447,0.073,2.488,0.182
0.450,0.073,2.490,0.181
0.450,0.073,2.487,0.181
0.447,0.073,2.488,0.183
0.444,0.074,2.486,0.183
0.441,0.074,2.487,0.185
0.438,0.075,2.488,0.187
0.435,0.075,2.491,0.188
0.432,0.076,2.488,0.190
0.429,0.077,2.486,0.192
0.426,0.078,2.492,0.195
0.423,0.080,2.486,0.198
0.420,0.081,2.484,0.201
0.417,0.083,2.483,0.206
0.414,0.085,2.484,0.212
0.411,0.088,2.481,0.217
0.408,0.091,2.481,0.227
0.405,0.096,2.481,0.238
0.402,0.102,2.481,0.253
0.399,0.112,2.480,0.276
0.396,0.125,2.477,0.309
0.393,0.148,2.471,0.365
0.390,0.196,2.466,0.482
0.387,0.329,2.436,0.801
0.384,0.529,2.291,1.213
0.381,0.597,1.955,1.166
0.378,0.627,1.603,1.005
0.375,0.645,1.310,0.845
0.372,0.657,1.067,0.701
0.369,0.666,0.856,0.570
0.366,0.674,0.675,0.455
0.363,0.679,0.534,0.363
0.360,0.684,0.416,0.284
0.357,0.687,0.319,0.219
0.354,0.690,0.250,0.172
0.351,0.692,0.189,0.131
0.348,0.693,0.147,0.102
0.345,0.694,0.111,0.077
0.342,0.695,0.084,0.059
0.339,0.696,0.066,0.046
0.336,0.696,0.050,0.035
0.333,0.697,0.043,0.030
0.330,0.697,0.033,0.023
0.327,0.697,0.026,0.018
0.324,0.697,0.021,0.014
0.321,0.697,0.018,0.013
0.318,0.697,0.015,0.011
0.315,0.697,0.015,0.010
0.312,0.697,0.015,0.011
0.309,0.697,0.016,0.011
0.306,0.697,0.015,0.010
0.303,0.697,0.015,0.011
0.300,0.698,0.016,0.011
TERMINATE SCAN MODE
