SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.705,0.016,0.012
0.303,0.705,0.015,0.010
0.306,0.705,0.015,0.011
0.309,0.704,0.016,0.011
0.312,0.704,0.015,0.011
0.315,0.704,0.016,0.011
0.318,0.704,0.017,0.012
0.321,0.703,0.018,0.013
0.324,0.703,0.022,0.015
0.327,0.702,0.026,0.018
0.330,0.702,0.030,0.021
0.333,0.701,0.038,0.027
0.336,0.701,0.050,0.035
0.339,0.700,0.064,0.045
0.342,0.700,0.085,0.059
0.345,0.698,0.109,0.076
0.348,0.697,0.146,0.102
0.351,0.696,0.187,0.130
0.354,0.694,0.243,0.168
0.357,0.691,0.316,0.219
0.360,0.688,0.411,0.283
0.363,0.684,0.523,0.357
0.366,0.679,0.660,0.448
0.369,0.672,0.843,0.567
0.372,0.664,1.045,0.694
0.375,0.653,1.285,0.839
0.378,0.637,1.578,1.005
0.381,0.610,1.928,1.176
0.384,0.557,2.275,1.267
0.387,0.374,2.481,0.928
0.390,0.218,2.513,0.547
0.393,0.162,2.520,0.408
0.396,0.136,2.526,0.344
0.399,0.121,2.524,0.306
0.402,0.111,2.527,0.281
0.405,0.105,2.528,0.265
0.408,0.100,2.527,0.252
0.411,0.096,2.532,0.243
0.414,0.093,2.534,0.235
0.417,0.091,2.532,0.230
0.420,0.089,2.534,0.225
0.423,0.087,2.532,0.221
0.426,0.086,2.534,0.218
0.429,0.085,2.533,0.214
0.432,0.084,2.531,0.212
0.435,0.083,2.532,0.211
0.438,0.082,2.529,0.208
0.441,0.082,2.529,0.206
0.444,0.081,2.530,0.205
0.447,0.080,2.527,0.203
0.450,0.080,2.527,0.202
0.450,0.080,2.523,0.202
0.447,0.081,2.524,0.203
0.444,0.081,2.525,0.205
0.441,0.081,2.522,0.205
0.438,0.082,2.530,0.208
0.435,0.083,2.526,0.209
0.432,0.083,2.525,0.211
0.429,0.085,2.531,0.214
0.426,0.086,2.527,0.217
0.423,0.087,2.532,0.220
0.420,0.089,2.528,0.224
0.417,0.091,2.531,0.230
0.414,0.093,2.532,0.235
0.411,0.096,2.529,0.243
0.408,0.100,2.528,0.253
0.405,0.105,2.529,0.266
0.402,0.112,2.524,0.282
0.399,0.122,2.527,0.309
0.396,0.137,2.524,0.346
0.393,0.165,2.518,0.415
0.390,0.227,2.509,0.571
0.387,0.395,2.468,0.975
0.384,0.557,2.253,1.254
0.381,0.604,1.915,1.157
0.378,0.630,1.568,0.988
0.375,0.645,1.286,0.830
0.372,0.656,1.053,0.691
0.369,0.664,0.850,0.565
0.366,0.671,0.665,0.446
0.363,0.676,0.529,0.357
0.360,0.679,0.413,0.281
0.357,0.682,0.318,0.217
0.354,0.685,0.246,0.168
0.351,0.686,0.190,0.130
0.348,0.687,0.148,0.102
0.345,0.688,0.110,0.076
0.342,0.689,0.085,0.059
0.339,0.689,0.066,0.046
0.336,0.690,0.051,0.035
0.333,0.690,0.040,0.028
0.330,0.690,0.030,0.021
0.327,0.690,0.025,0.017
0.324,0.690,0.021,0.015
0.321,0.690,0.018,0.012
0.318,0.690,0.016,0.011
0.315,0.690,0.015,0.010
0.312,0.690,0.015,0.010
0.309,0.690,0.016,0.011
0.306,0.690,0.015,0.011
0.303,0.690,0.016,0.011
0.300,0.690,0.015,0.011
TERMINATE SCAN MODE
