SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.010
0.303,0.704,0.016,0.011
0.306,0.704,0.016,0.011
0.309,0.704,0.015,0.011
0.312,0.704,0.015,0.011
0.315,0.703,0.016,0.011
0.318,0.703,0.015,0.011
0.321,0.702,0.017,0.012
0.324,0.702,0.021,0.015
0.327,0.702,0.025,0.018
0.330,0.701,0.031,0.022
0.333,0.701,0.038,0.026
0.336,0.700,0.048,0.034
0.339,0.699,0.066,0.046
0.342,0.699,0.084,0.059
0.345,0.697,0.109,0.076
0.348,0.696,0.144,0.100
0.351,0.695,0.187,0.130
0.354,0.693,0.242,0.167
0.357,0.690,0.315,0.217
0.360,0.687,0.410,0.281
0.363,0.683,0.522,0.356
0.366,0.678,0.658,0.446
0.369,0.670,0.840,0.563
0.372,0.662,1.039,0.688
0.375,0.650,1.280,0.832
0.378,0.634,1.569,0.995
0.381,0.608,1.920,1.167
0.384,0.562,2.270,1.277
0.387,0.414,2.527,1.047
0.390,0.234,2.563,0.600
0.393,0.169,2.564,0.434
0.396,0.141,2.564,0.360
0.399,0.125,2.567,0.320
0.402,0.114,2.565,0.293
0.405,0.107,2.569,0.275
0.408,0.102,2.568,0.263
0.411,0.098,2.567,0.252
0.414,0.095,2.569,0.244
0.417,0.093,2.564,0.237
0.420,0.091,2.565,0.232
0.423,0.089,2.564,0.228
0.426,0.088,2.561,0.224
0.429,0.087,2.565,0.222
0.432,0.086,2.562,0.219
0.435,0.085,2.561,0.217
0.438,0.084,2.564,0.215
0.441,0.083,2.559,0.213
0.444,0.083,2.564,0.212
0.447,0.082,2.559,0.210
0.450,0.082,2.559,0.209
0.450,0.082,2.564,0.210
0.447,0.082,2.565,0.211
0.444,0.083,2.566,0.212
0.441,0.084,2.566,0.214
0.438,0.084,2.562,0.215
0.435,0.085,2.568,0.217
0.432,0.085,2.563,0.219
0.429,0.087,2.563,0.222
0.426,0.088,2.561,0.225
0.423,0.089,2.560,0.227
0.420,0.091,2.563,0.232
0.417,0.093,2.560,0.237
0.414,0.095,2.558,0.243
0.411,0.098,2.562,0.251
0.408,0.102,2.559,0.262
0.405,0.107,2.561,0.275
0.402,0.114,2.561,0.293
0.399,0.125,2.555,0.320
0.396,0.142,2.561,0.364
0.393,0.173,2.561,0.444
0.390,0.244,2.556,0.623
0.387,0.437,2.516,1.100
0.384,0.560,2.239,1.254
0.381,0.602,1.902,1.145
0.378,0.627,1.558,0.977
0.375,0.643,1.279,0.822
0.372,0.654,1.044,0.683
0.369,0.662,0.845,0.560
0.366,0.669,0.661,0.443
0.363,0.674,0.527,0.355
0.360,0.678,0.409,0.278
0.357,0.681,0.316,0.215
0.354,0.684,0.245,0.168
0.351,0.685,0.188,0.129
0.348,0.687,0.147,0.101
0.345,0.687,0.110,0.076
0.342,0.688,0.084,0.058
0.339,0.689,0.066,0.045
0.336,0.689,0.053,0.036
0.333,0.689,0.039,0.027
0.330,0.689,0.032,0.022
0.327,0.690,0.026,0.018
0.324,0.690,0.022,0.015
0.321,0.690,0.020,0.014
0.318,0.690,0.017,0.012
0.315,0.690,0.015,0.011
0.312,0.690,0.015,0.010
0.309,0.689,0.016,0.011
0.306,0.689,0.015,0.010
0.303,0.689,0.015,0.011
0.300,0.689,0.016,0.011
TERMINATE SCAN MODE
