SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.701,0.015,0.011
0.303,0.701,0.017,0.012
0.306,0.701,0.016,0.011
0.309,0.700,0.015,0.011
0.312,0.700,0.015,0.011
0.315,0.700,0.015,0.011
0.318,0.699,0.015,0.011
0.321,0.699,0.018,0.013
0.324,0.699,0.021,0.014
0.327,0.698,0.026,0.018
0.330,0.698,0.034,0.024
0.333,0.698,0.040,0.028
0.336,0.697,0.051,0.036
0.339,0.696,0.067,0.047
0.342,0.696,0.085,0.059
0.345,0.695,0.112,0.078
0.348,0.694,0.146,0.101
0.351,0.692,0.192,0.133
0.354,0.690,0.253,0.174
0.357,0.687,0.322,0.221
0.360,0.684,0.417,0.285
0.363,0.680,0.538,0.366
0.366,0.675,0.683,0.461
0.369,0.668,0.870,0.581
0.372,0.660,1.070,0.706
0.375,0.648,1.337,0.867
0.378,0.632,1.643,1.038
0.381,0.605,2.010,1.216
0.384,0.548,2.365,1.297
0.387,0.375,2.561,0.961
0.390,0.214,2.588,0.555
0.393,0.158,2.592,0.410
0.396,0.132,2.593,0.342
0.399,0.117,2.595,0.303
0.402,0.106,2.593,0.276
0.405,0.100,2.594,0.260
0.408,0.095,2.594,0.247
0.411,0.091,2.596,0.237
0.414,0.089,2.593,0.229
0.417,0.086,2.593,0.223
0.420,0.084,2.592,0.218
0.423,0.082,2.593,0.214
0.426,0.081,2.593,0.210
0.429,0.080,2.594,0.208
0.432,0.079,2.596,0.206
0.435,0.078,2.594,0.204
0.438,0.078,2.594,0.201
0.441,0.077,2.593,0.200
0.444,0.076,2.594,0.198
0.447,0.076,2.594,0.197
0.450,0.075,2.591,0.195
0.450,0.075,2.590,0.195
0.447,0.076,2.588,0.196
0.444,0.076,2.588,0.198
0.441,0.077,2.587,0.199
0.438,0.077,2.585,0.200
0.435,0.078,2.585,0.202
0.432,0.079,2.585,0.205
0.429,0.080,2.587,0.207
0.426,0.081,2.586,0.209
0.423,0.082,2.585,0.213
0.420,0.084,2.586,0.218
0.417,0.086,2.587,0.222
0.414,0.088,2.587,0.229
0.411,0.091,2.588,0.236
0.408,0.096,2.588,0.247
0.405,0.100,2.589,0.260
0.402,0.106,2.585,0.275
0.399,0.118,2.581,0.304
0.396,0.134,2.584,0.346
0.393,0.163,2.579,0.421
0.390,0.223,2.576,0.575
0.387,0.398,2.537,1.010
0.384,0.550,2.336,1.285
0.381,0.604,1.964,1.186
0.378,0.629,1.619,1.019
0.375,0.645,1.324,0.854
0.372,0.656,1.073,0.704
0.369,0.664,0.860,0.571
0.366,0.671,0.682,0.457
0.363,0.676,0.536,0.362
0.360,0.680,0.422,0.287
0.357,0.683,0.321,0.219
0.354,0.685,0.251,0.172
0.351,0.687,0.192,0.132
0.348,0.688,0.150,0.103
0.345,0.689,0.113,0.078
0.342,0.690,0.087,0.060
0.339,0.691,0.065,0.045
0.336,0.691,0.051,0.035
0.333,0.691,0.042,0.029
0.330,0.692,0.032,0.022
0.327,0.692,0.026,0.018
0.324,0.692,0.022,0.015
0.321,0.692,0.018,0.012
0.318,0.692,0.016,0.011
0.315,0.691,0.016,0.011
0.312,0.692,0.015,0.011
0.309,0.692,0.015,0.010
0.306,0.692,0.016,0.011
0.303,0.692,0.016,0.011
0.300,0.692,0.016,0.011
TERMINATE SCAN MODE
