SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.683,0.016,0.011
0.303,0.683,0.015,0.010
0.306,0.682,0.015,0.010
0.309,0.682,0.015,0.011
0.312,0.682,0.015,0.010
0.315,0.682,0.016,0.011
0.318,0.681,0.017,0.012
0.321,0.681,0.019,0.013
0.324,0.681,0.025,0.017
0.327,0.681,0.027,0.019
0.330,0.680,0.031,0.021
0.333,0.680,0.042,0.028
0.336,0.679,0.055,0.037
0.339,0.678,0.073,0.050
0.342,0.677,0.108,0.073
0.345,0.676,0.129,0.087
0.348,0.674,0.171,0.115
0.351,0.672,0.214,0.144
0.354,0.671,0.260,0.174
0.357,0.669,0.292,0.196
0.360,0.665,0.415,0.276
0.363,0.659,0.545,0.359
0.366,0.653,0.689,0.450
0.369,0.644,0.890,0.573
0.372,0.627,1.236,0.774
0.375,0.621,1.347,0.836
0.378,0.603,1.627,0.981
0.381,0.578,1.928,1.114
0.384,0.540,2.171,1.172
0.387,0.510,2.384,1.217
0.390,0.322,2.608,0.840
0.393,0.209,2.627,0.548
0.396,0.163,2.631,0.429
0.399,0.134,2.631,0.352
0.402,0.125,2.636,0.330
0.405,0.119,2.634,0.313
0.408,0.115,2.631,0.301
0.411,0.109,2.635,0.288
0.414,0.108,2.634,0.286
0.417,0.105,2.632,0.276
0.420,0.102,2.634,0.269
0.423,0.100,2.629,0.263
0.426,0.099,2.632,0.259
0.429,0.096,2.635,0.254
0.432,0.096,2.631,0.253
0.435,0.095,2.633,0.251
0.438,0.095,2.631,0.249
0.441,0.094,2.631,0.248
0.444,0.094,2.631,0.247
0.447,0.093,2.629,0.244
0.450,0.093,2.633,0.244
0.450,0.093,2.634,0.246
0.447,0.095,2.635,0.250
0.444,0.096,2.634,0.252
0.441,0.097,2.634,0.256
0.438,0.099,2.634,0.262
0.435,0.101,2.634,0.267
0.432,0.104,2.631,0.274
0.429,0.109,2.632,0.287
0.426,0.110,2.630,0.290
0.423,0.113,2.629,0.298
0.420,0.120,2.630,0.315
0.417,0.122,2.626,0.320
0.414,0.130,2.627,0.343
0.411,0.148,2.627,0.388
0.408,0.197,2.623,0.517
0.405,0.291,2.611,0.759
0.402,0.500,2.394,1.197
0.399,0.565,2.012,1.136
0.396,0.583,1.823,1.064
0.393,0.605,1.518,0.919
0.390,0.620,1.265,0.785
0.387,0.625,1.175,0.734
0.384,0.639,0.878,0.561
0.381,0.648,0.688,0.446
0.378,0.653,0.549,0.359
0.375,0.657,0.443,0.291
0.372,0.661,0.324,0.215
0.369,0.663,0.272,0.180
0.366,0.665,0.202,0.134
0.363,0.667,0.159,0.106
0.360,0.666,0.168,0.112
0.357,0.668,0.117,0.078
0.354,0.669,0.082,0.055
0.351,0.670,0.058,0.039
0.348,0.671,0.038,0.026
0.345,0.672,0.025,0.017
0.342,0.672,0.022,0.015
0.339,0.671,0.020,0.014
0.336,0.671,0.021,0.014
0.333,0.671,0.021,0.014
0.330,0.671,0.021,0.014
0.327,0.671,0.017,0.012
0.324,0.671,0.018,0.012
0.321,0.671,0.015,0.010
0.318,0.671,0.016,0.011
0.315,0.671,0.018,0.012
0.312,0.671,0.017,0.011
0.309,0.671,0.015,0.010
0.306,0.671,0.016,0.011
0.303,0.671,0.015,0.010
0.300,0.671,0.015,0.010
TERMINATE SCAN MODE
