SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.708,0.075,0.053
0.303,0.712,0.015,0.011
0.306,0.711,0.016,0.011
0.309,0.711,0.015,0.011
0.312,0.711,0.015,0.011
0.315,0.711,0.016,0.011
0.318,0.711,0.016,0.011
0.321,0.710,0.016,0.012
0.324,0.710,0.020,0.014
0.327,0.710,0.022,0.016
0.330,0.710,0.026,0.019
0.333,0.709,0.033,0.023
0.336,0.709,0.040,0.029
0.339,0.708,0.054,0.038
0.342,0.707,0.072,0.051
0.345,0.707,0.089,0.063
0.348,0.705,0.120,0.085
0.351,0.704,0.156,0.110
0.354,0.703,0.204,0.143
0.357,0.701,0.260,0.182
0.360,0.698,0.344,0.240
0.363,0.694,0.436,0.303
0.366,0.690,0.562,0.387
0.369,0.683,0.723,0.494
0.372,0.676,0.906,0.612
0.375,0.667,1.096,0.731
0.378,0.651,1.366,0.889
0.381,0.621,1.684,1.045
0.384,0.581,1.964,1.140
0.387,0.479,2.217,1.062
0.390,0.330,2.383,0.787
0.393,0.224,2.444,0.548
0.396,0.167,2.461,0.410
0.399,0.138,2.470,0.341
0.402,0.123,2.473,0.304
0.405,0.113,2.476,0.280
0.408,0.107,2.479,0.265
0.411,0.102,2.478,0.252
0.414,0.098,2.482,0.244
0.417,0.095,2.479,0.236
0.420,0.093,2.480,0.230
0.423,0.091,2.480,0.226
0.426,0.090,2.481,0.222
0.429,0.088,2.481,0.219
0.432,0.087,2.482,0.216
0.435,0.086,2.481,0.214
0.438,0.085,2.478,0.212
0.441,0.085,2.478,0.210
0.444,0.084,2.477,0.208
0.447,0.084,2.478,0.207
0.450,0.083,2.473,0.206
0.450,0.083,2.478,0.206
0.447,0.084,2.476,0.207
0.444,0.084,2.482,0.210
0.441,0.086,2.484,0.212
0.438,0.086,2.482,0.214
0.435,0.087,2.482,0.215
0.432,0.088,2.479,0.217
0.429,0.089,2.476,0.220
0.426,0.090,2.481,0.223
0.423,0.092,2.477,0.227
0.420,0.094,2.479,0.233
0.417,0.096,2.479,0.239
0.414,0.099,2.478,0.246
0.411,0.103,2.476,0.256
0.408,0.109,2.475,0.270
0.405,0.117,2.471,0.289
0.402,0.130,2.471,0.320
0.399,0.150,2.461,0.368
0.396,0.193,2.448,0.474
0.393,0.268,2.412,0.648
0.390,0.388,2.335,0.905
0.387,0.518,2.132,1.103
0.384,0.599,1.857,1.112
0.381,0.634,1.533,0.972
0.378,0.653,1.259,0.822
0.375,0.665,1.017,0.676
0.372,0.673,0.830,0.558
0.369,0.680,0.654,0.444
0.366,0.685,0.514,0.352
0.363,0.689,0.409,0.282
0.360,0.691,0.323,0.223
0.357,0.694,0.238,0.165
0.354,0.696,0.184,0.128
0.351,0.697,0.141,0.098
0.348,0.698,0.111,0.078
0.345,0.698,0.083,0.058
0.342,0.699,0.063,0.044
0.339,0.699,0.050,0.035
0.336,0.700,0.037,0.026
0.333,0.700,0.031,0.021
0.330,0.700,0.025,0.017
0.327,0.700,0.021,0.015
0.324,0.700,0.018,0.012
0.321,0.700,0.017,0.012
0.318,0.700,0.015,0.011
0.315,0.700,0.016,0.012
0.312,0.700,0.016,0.011
0.309,0.700,0.015,0.010
0.306,0.700,0.015,0.011
0.303,0.699,0.015,0.011
0.300,0.699,0.015,0.011
TERMINATE SCAN MODE
