SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.697,0.015,0.010
0.303,0.697,0.015,0.011
0.306,0.696,0.015,0.010
0.309,0.696,0.016,0.011
0.312,0.696,0.015,0.011
0.315,0.696,0.017,0.012
0.318,0.696,0.016,0.011
0.321,0.695,0.020,0.014
0.324,0.695,0.022,0.015
0.327,0.695,0.027,0.019
0.330,0.694,0.032,0.023
0.333,0.693,0.041,0.029
0.336,0.693,0.054,0.037
0.339,0.692,0.071,0.049
0.342,0.691,0.089,0.062
0.345,0.690,0.114,0.079
0.348,0.689,0.154,0.106
0.351,0.687,0.202,0.139
0.354,0.685,0.259,0.177
0.357,0.683,0.326,0.222
0.360,0.679,0.432,0.293
0.363,0.674,0.558,0.376
0.366,0.669,0.688,0.460
0.369,0.661,0.877,0.580
0.372,0.651,1.092,0.711
0.375,0.635,1.373,0.872
0.378,0.614,1.659,1.018
0.381,0.573,1.982,1.136
0.384,0.482,2.239,1.080
0.387,0.346,2.432,0.841
0.390,0.225,2.504,0.565
0.393,0.165,2.525,0.418
0.396,0.131,2.534,0.333
0.399,0.115,2.535,0.292
0.402,0.105,2.538,0.266
0.405,0.098,2.540,0.249
0.408,0.094,2.540,0.238
0.411,0.089,2.541,0.227
0.414,0.087,2.542,0.221
0.417,0.084,2.540,0.214
0.420,0.083,2.541,0.210
0.423,0.081,2.539,0.204
0.426,0.079,2.539,0.202
0.429,0.078,2.539,0.199
0.432,0.078,2.540,0.197
0.435,0.077,2.541,0.195
0.438,0.076,2.542,0.193
0.441,0.076,2.543,0.192
0.444,0.075,2.546,0.191
0.447,0.074,2.543,0.189
0.450,0.074,2.543,0.188
0.450,0.074,2.548,0.189
0.447,0.075,2.546,0.190
0.444,0.075,2.548,0.191
0.441,0.076,2.546,0.193
0.438,0.076,2.544,0.194
0.435,0.077,2.544,0.196
0.432,0.078,2.547,0.198
0.429,0.079,2.545,0.201
0.426,0.080,2.543,0.204
0.423,0.081,2.542,0.207
0.420,0.083,2.541,0.211
0.417,0.085,2.539,0.215
0.414,0.088,2.538,0.222
0.411,0.091,2.537,0.231
0.408,0.095,2.533,0.241
0.405,0.100,2.535,0.253
0.402,0.107,2.530,0.271
0.399,0.120,2.526,0.304
0.396,0.142,2.524,0.358
0.393,0.173,2.517,0.434
0.390,0.252,2.488,0.627
0.387,0.382,2.391,0.914
0.384,0.503,2.162,1.088
0.381,0.586,1.897,1.112
0.378,0.619,1.564,0.968
0.375,0.637,1.281,0.816
0.372,0.650,1.031,0.670
0.369,0.659,0.832,0.548
0.366,0.666,0.655,0.436
0.363,0.671,0.509,0.342
0.360,0.674,0.409,0.276
0.357,0.678,0.306,0.207
0.354,0.680,0.243,0.165
0.351,0.682,0.184,0.126
0.348,0.683,0.142,0.097
0.345,0.684,0.107,0.073
0.342,0.685,0.083,0.057
0.339,0.685,0.064,0.044
0.336,0.686,0.050,0.034
0.333,0.686,0.040,0.027
0.330,0.686,0.033,0.023
0.327,0.687,0.026,0.018
0.324,0.687,0.021,0.014
0.321,0.687,0.018,0.012
0.318,0.687,0.018,0.013
0.315,0.687,0.017,0.012
0.312,0.687,0.015,0.010
0.309,0.687,0.015,0.010
0.306,0.687,0.015,0.011
0.303,0.686,0.015,0.010
0.300,0.687,0.015,0.010
TERMINATE SCAN MODE
