SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.676,0.015,0.010
0.303,0.676,0.016,0.011
0.306,0.676,0.017,0.011
0.309,0.676,0.015,0.010
0.312,0.676,0.017,0.011
0.315,0.676,0.016,0.011
0.318,0.676,0.018,0.012
0.321,0.675,0.018,0.012
0.324,0.675,0.022,0.015
0.327,0.675,0.027,0.018
0.330,0.674,0.031,0.021
0.333,0.674,0.038,0.026
0.336,0.673,0.053,0.035
0.339,0.672,0.066,0.044
0.342,0.670,0.086,0.058
0.345,0.669,0.110,0.073
0.348,0.666,0.147,0.098
0.351,0.662,0.190,0.126
0.354,0.657,0.247,0.162
0.357,0.651,0.308,0.200
0.360,0.636,0.409,0.260
0.363,0.604,0.514,0.310
0.366,0.538,0.626,0.337
0.369,0.344,0.699,0.240
0.372,0.169,0.716,0.121
0.375,0.103,0.719,0.074
0.378,0.069,0.720,0.050
0.381,0.055,0.723,0.040
0.384,0.048,0.720,0.034
0.387,0.042,0.720,0.030
0.390,0.038,0.721,0.027
0.393,0.035,0.720,0.025
0.396,0.033,0.721,0.024
0.399,0.031,0.719,0.022
0.402,0.030,0.719,0.021
0.405,0.029,0.719,0.021
0.408,0.028,0.722,0.020
0.411,0.027,0.724,0.020
0.414,0.026,0.722,0.019
0.417,0.026,0.727,0.019
0.420,0.025,0.723,0.018
0.423,0.025,0.723,0.018
0.426,0.025,0.723,0.018
0.429,0.025,0.723,0.018
0.432,0.024,0.724,0.018
0.435,0.024,0.725,0.017
0.438,0.024,0.722,0.017
0.441,0.024,0.725,0.017
0.444,0.024,0.724,0.017
0.447,0.023,0.723,0.017
0.450,0.023,0.725,0.017
0.450,0.023,0.725,0.017
0.447,0.024,0.725,0.017
0.444,0.024,0.728,0.017
0.441,0.024,0.725,0.017
0.438,0.024,0.724,0.017
0.435,0.024,0.725,0.017
0.432,0.024,0.728,0.018
0.429,0.025,0.727,0.018
0.426,0.025,0.725,0.018
0.423,0.025,0.725,0.018
0.420,0.026,0.726,0.019
0.417,0.026,0.726,0.019
0.414,0.027,0.726,0.019
0.411,0.027,0.727,0.020
0.408,0.028,0.726,0.021
0.405,0.029,0.727,0.021
0.402,0.030,0.726,0.022
0.399,0.032,0.727,0.023
0.396,0.034,0.727,0.025
0.393,0.036,0.728,0.026
0.390,0.039,0.727,0.028
0.387,0.043,0.729,0.031
0.384,0.050,0.727,0.036
0.381,0.059,0.728,0.043
0.378,0.075,0.727,0.055
0.375,0.120,0.723,0.087
0.372,0.218,0.718,0.156
0.369,0.400,0.694,0.277
0.366,0.575,0.605,0.348
0.363,0.620,0.492,0.305
0.360,0.638,0.393,0.251
0.357,0.651,0.295,0.192
0.354,0.657,0.235,0.154
0.351,0.661,0.179,0.118
0.348,0.664,0.138,0.092
0.345,0.667,0.101,0.068
0.342,0.668,0.080,0.054
0.339,0.670,0.062,0.041
0.336,0.671,0.050,0.033
0.333,0.671,0.038,0.026
0.330,0.672,0.029,0.020
0.327,0.672,0.024,0.016
0.324,0.672,0.020,0.014
0.321,0.673,0.018,0.012
0.318,0.673,0.016,0.011
0.315,0.673,0.015,0.010
0.312,0.673,0.015,0.010
0.309,0.673,0.016,0.011
0.306,0.673,0.015,0.010
0.303,0.673,0.015,0.010
0.300,0.673,0.016,0.010
TERMINATE SCAN MODE
