SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.702,0.015,0.011
0.303,0.702,0.016,0.011
0.306,0.702,0.015,0.011
0.309,0.702,0.016,0.011
0.312,0.702,0.015,0.011
0.315,0.701,0.015,0.011
0.318,0.701,0.016,0.011
0.321,0.701,0.020,0.014
0.324,0.700,0.021,0.015
0.327,0.700,0.025,0.018
0.330,0.700,0.032,0.022
0.333,0.699,0.042,0.029
0.336,0.699,0.053,0.037
0.339,0.698,0.069,0.048
0.342,0.697,0.095,0.066
0.345,0.696,0.126,0.087
0.348,0.694,0.173,0.120
0.351,0.693,0.205,0.142
0.354,0.691,0.263,0.182
0.357,0.690,0.314,0.216
0.360,0.685,0.435,0.298
0.363,0.681,0.572,0.389
0.366,0.672,0.800,0.538
0.369,0.665,0.979,0.652
0.372,0.645,1.415,0.913
0.375,0.627,1.691,1.061
0.378,0.584,2.043,1.193
0.381,0.477,2.324,1.109
0.384,0.323,2.428,0.784
0.387,0.287,2.468,0.709
0.390,0.171,2.479,0.424
0.393,0.136,2.488,0.338
0.396,0.117,2.486,0.291
0.399,0.104,2.490,0.260
0.402,0.095,2.489,0.235
0.405,0.092,2.488,0.228
0.408,0.089,2.491,0.222
0.411,0.086,2.492,0.215
0.414,0.085,2.490,0.212
0.417,0.084,2.494,0.209
0.420,0.082,2.492,0.204
0.423,0.081,2.492,0.201
0.426,0.080,2.496,0.200
0.429,0.079,2.490,0.196
0.432,0.078,2.497,0.195
0.435,0.078,2.494,0.195
0.438,0.077,2.492,0.192
0.441,0.077,2.495,0.192
0.444,0.077,2.486,0.191
0.447,0.076,2.495,0.191
0.450,0.076,2.493,0.190
0.450,0.077,2.492,0.191
0.447,0.078,2.496,0.196
0.444,0.082,2.492,0.203
0.441,0.090,2.495,0.223
0.438,0.110,2.492,0.274
0.435,0.220,2.479,0.544
0.432,0.614,1.853,1.138
0.429,0.667,0.867,0.578
0.426,0.685,0.334,0.229
0.423,0.691,0.137,0.095
0.420,0.693,0.052,0.036
0.417,0.694,0.030,0.021
0.414,0.694,0.019,0.013
0.411,0.694,0.015,0.011
0.408,0.694,0.015,0.011
0.405,0.694,0.017,0.012
0.402,0.694,0.015,0.010
0.399,0.694,0.016,0.011
0.396,0.694,0.016,0.011
0.393,0.694,0.015,0.010
0.390,0.694,0.017,0.012
0.387,0.694,0.016,0.011
0.384,0.694,0.015,0.010
0.381,0.694,0.015,0.010
0.378,0.694,0.015,0.010
0.375,0.694,0.016,0.011
0.372,0.693,0.016,0.011
0.369,0.694,0.016,0.011
0.366,0.693,0.015,0.010
0.363,0.693,0.015,0.011
0.360,0.693,0.015,0.011
0.357,0.694,0.015,0.010
0.354,0.693,0.016,0.011
0.351,0.693,0.015,0.010
0.348,0.693,0.015,0.010
0.345,0.693,0.016,0.011
0.342,0.693,0.015,0.011
0.339,0.693,0.015,0.010
0.336,0.693,0.016,0.011
0.333,0.693,0.015,0.010
0.330,0.693,0.015,0.011
0.327,0.693,0.015,0.010
0.324,0.693,0.017,0.012
0.321,0.693,0.016,0.011
0.318,0.693,0.015,0.011
0.315,0.693,0.016,0.011
0.312,0.693,0.015,0.011
0.309,0.693,0.015,0.010
0.306,0.693,0.015,0.010
0.303,0.692,0.015,0.010
0.300,0.692,0.015,0.010
TERMINATE SCAN MODE
