SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.720,0.016,0.012
0.303,0.719,0.017,0.012
0.306,0.719,0.015,0.011
0.309,0.719,0.019,0.014
0.312,0.719,0.016,0.011
0.315,0.719,0.015,0.011
0.318,0.719,0.015,0.011
0.321,0.718,0.015,0.011
0.324,0.718,0.017,0.012
0.327,0.717,0.024,0.017
0.330,0.717,0.025,0.018
0.333,0.717,0.032,0.023
0.336,0.716,0.040,0.028
0.339,0.716,0.050,0.036
0.342,0.715,0.063,0.045
0.345,0.714,0.086,0.061
0.348,0.713,0.114,0.081
0.351,0.712,0.147,0.105
0.354,0.710,0.191,0.136
0.357,0.708,0.248,0.175
0.360,0.705,0.328,0.231
0.363,0.701,0.421,0.295
0.366,0.697,0.536,0.374
0.369,0.691,0.695,0.480
0.372,0.683,0.864,0.590
0.375,0.674,1.079,0.727
0.378,0.660,1.343,0.887
0.381,0.639,1.663,1.063
0.384,0.607,2.000,1.215
0.387,0.510,2.319,1.183
0.390,0.280,2.402,0.673
0.393,0.185,2.422,0.448
0.396,0.144,2.424,0.349
0.399,0.124,2.426,0.300
0.402,0.111,2.428,0.269
0.405,0.103,2.428,0.249
0.408,0.097,2.428,0.236
0.411,0.092,2.431,0.225
0.414,0.089,2.432,0.217
0.417,0.087,2.431,0.210
0.420,0.084,2.429,0.205
0.423,0.083,2.433,0.201
0.426,0.081,2.434,0.197
0.429,0.080,2.430,0.194
0.432,0.079,2.433,0.192
0.435,0.078,2.430,0.190
0.438,0.077,2.427,0.187
0.441,0.077,2.430,0.187
0.444,0.076,2.428,0.184
0.447,0.075,2.423,0.183
0.450,0.075,2.429,0.182
0.450,0.075,2.425,0.182
0.447,0.076,2.426,0.183
0.444,0.076,2.422,0.184
0.441,0.076,2.422,0.185
0.438,0.077,2.424,0.187
0.435,0.078,2.423,0.189
0.432,0.079,2.423,0.191
0.429,0.080,2.427,0.194
0.426,0.081,2.424,0.196
0.423,0.082,2.423,0.200
0.420,0.084,2.420,0.204
0.417,0.086,2.415,0.208
0.414,0.089,2.417,0.215
0.411,0.092,2.411,0.222
0.408,0.096,2.404,0.232
0.405,0.102,2.402,0.245
0.402,0.110,2.398,0.263
0.399,0.123,2.400,0.295
0.396,0.144,2.394,0.345
0.393,0.186,2.392,0.444
0.390,0.287,2.374,0.682
0.387,0.513,2.281,1.169
0.384,0.603,1.971,1.188
0.381,0.635,1.646,1.045
0.378,0.655,1.334,0.874
0.375,0.668,1.077,0.720
0.372,0.678,0.871,0.590
0.369,0.685,0.694,0.475
0.366,0.691,0.541,0.374
0.363,0.695,0.421,0.293
0.360,0.699,0.328,0.229
0.357,0.702,0.249,0.175
0.354,0.704,0.191,0.134
0.351,0.705,0.146,0.103
0.348,0.706,0.114,0.080
0.345,0.707,0.083,0.058
0.342,0.708,0.066,0.047
0.339,0.708,0.054,0.039
0.336,0.708,0.039,0.028
0.333,0.709,0.030,0.021
0.330,0.709,0.025,0.018
0.327,0.709,0.021,0.015
0.324,0.709,0.018,0.012
0.321,0.709,0.017,0.012
0.318,0.709,0.016,0.011
0.315,0.709,0.015,0.011
0.312,0.709,0.015,0.010
0.309,0.709,0.015,0.011
0.306,0.709,0.015,0.011
0.303,0.709,0.015,0.011
0.300,0.709,0.016,0.011
TERMINATE SCAN MODE
