SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.641,0.015,0.010
0.303,0.641,0.016,0.010
0.306,0.641,0.015,0.010
0.309,0.641,0.016,0.010
0.312,0.640,0.016,0.010
0.315,0.640,0.016,0.010
0.318,0.640,0.019,0.012
0.321,0.640,0.021,0.013
0.324,0.639,0.025,0.016
0.327,0.639,0.027,0.017
0.330,0.639,0.032,0.021
0.333,0.638,0.040,0.026
0.336,0.638,0.055,0.035
0.339,0.637,0.074,0.047
0.342,0.636,0.102,0.065
0.345,0.635,0.131,0.083
0.348,0.634,0.173,0.110
0.351,0.633,0.213,0.135
0.354,0.631,0.273,0.173
0.357,0.630,0.310,0.195
0.360,0.626,0.436,0.273
0.363,0.623,0.551,0.343
0.366,0.619,0.686,0.425
0.369,0.613,0.897,0.550
0.372,0.601,1.238,0.743
0.375,0.593,1.427,0.846
0.378,0.578,1.746,1.009
0.381,0.546,2.144,1.170
0.384,0.489,2.378,1.162
0.387,0.419,2.557,1.072
0.390,0.226,2.599,0.589
0.393,0.159,2.601,0.413
0.396,0.129,2.598,0.334
0.399,0.111,2.602,0.290
0.402,0.101,2.604,0.263
0.405,0.096,2.599,0.251
0.408,0.092,2.605,0.241
0.411,0.089,2.600,0.231
0.414,0.087,2.603,0.228
0.417,0.085,2.604,0.222
0.420,0.083,2.600,0.216
0.423,0.082,2.605,0.212
0.426,0.080,2.606,0.209
0.429,0.079,2.601,0.205
0.432,0.078,2.601,0.202
0.435,0.077,2.600,0.200
0.438,0.077,2.599,0.199
0.441,0.076,2.597,0.198
0.444,0.076,2.596,0.197
0.447,0.075,2.601,0.196
0.450,0.075,2.597,0.195
0.450,0.076,2.600,0.197
0.447,0.079,2.602,0.205
0.444,0.082,2.601,0.213
0.441,0.089,2.603,0.231
0.438,0.099,2.602,0.258
0.435,0.118,2.602,0.306
0.432,0.176,2.601,0.457
0.429,0.466,2.506,1.167
0.426,0.559,1.998,1.116
0.423,0.586,1.487,0.872
0.420,0.602,1.062,0.639
0.417,0.607,0.904,0.549
0.414,0.612,0.736,0.450
0.411,0.617,0.567,0.350
0.408,0.622,0.398,0.248
0.405,0.624,0.306,0.191
0.402,0.626,0.212,0.133
0.399,0.627,0.163,0.102
0.396,0.628,0.139,0.087
0.393,0.628,0.125,0.079
0.390,0.628,0.111,0.070
0.387,0.628,0.117,0.074
0.384,0.628,0.103,0.065
0.381,0.629,0.071,0.045
0.378,0.629,0.052,0.033
0.375,0.630,0.039,0.025
0.372,0.630,0.031,0.019
0.369,0.630,0.027,0.017
0.366,0.629,0.025,0.016
0.363,0.629,0.024,0.015
0.360,0.629,0.027,0.017
0.357,0.629,0.026,0.016
0.354,0.629,0.028,0.018
0.351,0.629,0.033,0.021
0.348,0.629,0.028,0.017
0.345,0.629,0.017,0.011
0.342,0.629,0.016,0.010
0.339,0.629,0.016,0.010
0.336,0.629,0.015,0.009
0.333,0.629,0.016,0.010
0.330,0.629,0.015,0.009
0.327,0.629,0.016,0.010
0.324,0.629,0.016,0.010
0.321,0.629,0.016,0.010
0.318,0.629,0.015,0.009
0.315,0.629,0.017,0.011
0.312,0.629,0.015,0.009
0.309,0.629,0.015,0.010
0.306,0.629,0.015,0.009
0.303,0.628,0.015,0.009
0.300,0.628,0.016,0.010
TERMINATE SCAN MODE
