SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.632,0.015,0.009
0.303,0.631,0.015,0.009
0.306,0.631,0.015,0.010
0.309,0.631,0.017,0.011
0.312,0.631,0.016,0.010
0.315,0.631,0.015,0.009
0.318,0.630,0.018,0.011
0.321,0.630,0.018,0.011
0.324,0.630,0.021,0.013
0.327,0.630,0.026,0.016
0.330,0.629,0.031,0.019
0.333,0.629,0.040,0.025
0.336,0.628,0.050,0.031
0.339,0.628,0.063,0.040
0.342,0.627,0.087,0.054
0.345,0.626,0.108,0.067
0.348,0.625,0.145,0.091
0.351,0.624,0.187,0.116
0.354,0.622,0.245,0.153
0.357,0.620,0.314,0.195
0.360,0.616,0.412,0.254
0.363,0.613,0.529,0.324
0.366,0.608,0.664,0.404
0.369,0.601,0.853,0.513
0.372,0.592,1.073,0.635
0.375,0.582,1.314,0.764
0.378,0.565,1.630,0.921
0.381,0.536,1.997,1.070
0.384,0.481,2.336,1.123
0.387,0.296,2.466,0.729
0.390,0.177,2.468,0.437
0.393,0.137,2.469,0.339
0.396,0.117,2.469,0.289
0.399,0.105,2.468,0.258
0.402,0.097,2.472,0.239
0.405,0.091,2.467,0.224
0.408,0.086,2.468,0.213
0.411,0.083,2.470,0.205
0.414,0.081,2.468,0.199
0.417,0.078,2.469,0.193
0.420,0.077,2.467,0.189
0.423,0.075,2.465,0.185
0.426,0.074,2.469,0.183
0.429,0.073,2.471,0.180
0.432,0.072,2.471,0.178
0.435,0.071,2.475,0.176
0.438,0.070,2.467,0.174
0.441,0.070,2.473,0.173
0.444,0.069,2.469,0.172
0.447,0.069,2.471,0.171
0.450,0.069,2.471,0.170
0.450,0.069,2.470,0.170
0.447,0.069,2.473,0.171
0.444,0.070,2.474,0.172
0.441,0.070,2.470,0.173
0.438,0.071,2.471,0.174
0.435,0.071,2.470,0.176
0.432,0.072,2.469,0.178
0.429,0.073,2.470,0.180
0.426,0.074,2.468,0.182
0.423,0.075,2.468,0.185
0.420,0.077,2.467,0.190
0.417,0.079,2.469,0.194
0.414,0.081,2.469,0.200
0.411,0.084,2.468,0.206
0.408,0.087,2.468,0.215
0.405,0.092,2.471,0.227
0.402,0.098,2.465,0.241
0.399,0.107,2.468,0.264
0.396,0.120,2.469,0.297
0.393,0.144,2.468,0.355
0.390,0.194,2.469,0.478
0.387,0.327,2.456,0.802
0.384,0.494,2.290,1.131
0.381,0.540,1.930,1.042
0.378,0.564,1.571,0.886
0.375,0.579,1.274,0.737
0.372,0.589,1.044,0.615
0.369,0.597,0.831,0.496
0.366,0.603,0.651,0.393
0.363,0.607,0.516,0.313
0.360,0.611,0.405,0.247
0.357,0.614,0.311,0.191
0.354,0.616,0.238,0.147
0.351,0.618,0.184,0.113
0.348,0.619,0.145,0.090
0.345,0.620,0.108,0.067
0.342,0.620,0.081,0.050
0.339,0.621,0.062,0.039
0.336,0.621,0.050,0.031
0.333,0.621,0.040,0.025
0.330,0.622,0.032,0.020
0.327,0.622,0.025,0.016
0.324,0.622,0.020,0.013
0.321,0.622,0.018,0.011
0.318,0.622,0.016,0.010
0.315,0.622,0.015,0.009
0.312,0.622,0.015,0.009
0.309,0.622,0.015,0.009
0.306,0.622,0.015,0.009
0.303,0.621,0.017,0.011
0.300,0.621,0.017,0.011
TERMINATE SCAN MODE
