SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.630,0.015,0.009
0.303,0.630,0.015,0.009
0.306,0.630,0.015,0.010
0.309,0.630,0.015,0.009
0.312,0.630,0.015,0.009
0.315,0.629,0.016,0.010
0.318,0.629,0.017,0.011
0.321,0.629,0.020,0.012
0.324,0.629,0.022,0.014
0.327,0.628,0.027,0.017
0.330,0.628,0.032,0.020
0.333,0.628,0.041,0.026
0.336,0.627,0.051,0.032
0.339,0.626,0.068,0.043
0.342,0.626,0.092,0.058
0.345,0.625,0.118,0.074
0.348,0.623,0.161,0.100
0.351,0.622,0.200,0.124
0.354,0.620,0.257,0.159
0.357,0.619,0.307,0.190
0.360,0.614,0.432,0.265
0.363,0.610,0.549,0.335
0.366,0.605,0.690,0.418
0.369,0.597,0.910,0.544
0.372,0.586,1.150,0.675
0.375,0.577,1.357,0.783
0.378,0.559,1.670,0.934
0.381,0.527,2.060,1.084
0.384,0.473,2.324,1.098
0.387,0.363,2.545,0.925
0.390,0.203,2.573,0.522
0.393,0.149,2.573,0.384
0.396,0.125,2.577,0.322
0.399,0.109,2.576,0.280
0.402,0.100,2.575,0.258
0.405,0.095,2.574,0.244
0.408,0.090,2.572,0.232
0.411,0.086,2.572,0.222
0.414,0.085,2.577,0.218
0.417,0.082,2.574,0.210
0.420,0.080,2.575,0.206
0.423,0.078,2.577,0.202
0.426,0.077,2.572,0.198
0.429,0.076,2.578,0.196
0.432,0.075,2.575,0.193
0.435,0.075,2.576,0.192
0.438,0.074,2.577,0.190
0.441,0.073,2.575,0.188
0.444,0.073,2.576,0.187
0.447,0.072,2.575,0.186
0.450,0.072,2.572,0.184
0.450,0.072,2.573,0.185
0.447,0.072,2.570,0.185
0.444,0.073,2.570,0.187
0.441,0.073,2.573,0.189
0.438,0.074,2.572,0.190
0.435,0.075,2.576,0.193
0.432,0.076,2.577,0.195
0.429,0.077,2.574,0.198
0.426,0.078,2.576,0.200
0.423,0.079,2.575,0.205
0.420,0.081,2.576,0.209
0.417,0.083,2.580,0.214
0.414,0.086,2.574,0.220
0.411,0.089,2.574,0.228
0.408,0.093,2.573,0.239
0.405,0.098,2.573,0.253
0.402,0.108,2.569,0.277
0.399,0.123,2.570,0.317
0.396,0.144,2.566,0.368
0.393,0.187,2.568,0.480
0.390,0.288,2.556,0.735
0.387,0.441,2.492,1.098
0.384,0.527,2.068,1.090
0.381,0.554,1.720,0.953
0.378,0.572,1.402,0.802
0.375,0.586,1.097,0.643
0.372,0.595,0.876,0.521
0.369,0.601,0.708,0.426
0.366,0.606,0.546,0.331
0.363,0.610,0.434,0.265
0.360,0.613,0.350,0.215
0.357,0.616,0.259,0.160
0.354,0.618,0.203,0.125
0.351,0.619,0.151,0.093
0.348,0.620,0.118,0.073
0.345,0.621,0.085,0.053
0.342,0.621,0.069,0.043
0.339,0.622,0.052,0.032
0.336,0.622,0.039,0.024
0.333,0.622,0.031,0.020
0.330,0.623,0.028,0.017
0.327,0.623,0.021,0.013
0.324,0.623,0.020,0.013
0.321,0.623,0.016,0.010
0.318,0.623,0.015,0.010
0.315,0.623,0.015,0.009
0.312,0.623,0.015,0.009
0.309,0.623,0.015,0.009
0.306,0.623,0.016,0.010
0.303,0.623,0.015,0.009
0.300,0.623,0.016,0.010
TERMINATE SCAN MODE
