SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.631,0.018,0.011
0.303,0.631,0.015,0.009
0.306,0.631,0.015,0.010
0.309,0.631,0.015,0.010
0.312,0.630,0.016,0.010
0.315,0.630,0.018,0.011
0.318,0.629,0.015,0.010
0.321,0.629,0.018,0.011
0.324,0.629,0.021,0.013
0.327,0.628,0.027,0.017
0.330,0.628,0.030,0.019
0.333,0.628,0.041,0.025
0.336,0.627,0.049,0.031
0.339,0.627,0.063,0.039
0.342,0.626,0.086,0.054
0.345,0.625,0.106,0.066
0.348,0.624,0.143,0.089
0.351,0.622,0.184,0.115
0.354,0.620,0.238,0.148
0.357,0.618,0.308,0.190
0.360,0.615,0.406,0.249
0.363,0.611,0.520,0.318
0.366,0.606,0.659,0.400
0.369,0.600,0.842,0.505
0.372,0.592,1.050,0.621
0.375,0.582,1.299,0.756
0.378,0.566,1.607,0.910
0.381,0.544,1.972,1.072
0.384,0.509,2.354,1.197
0.387,0.396,2.662,1.054
0.390,0.221,2.679,0.592
0.393,0.160,2.681,0.429
0.396,0.132,2.679,0.355
0.399,0.117,2.683,0.314
0.402,0.106,2.678,0.284
0.405,0.099,2.680,0.267
0.408,0.095,2.679,0.253
0.411,0.091,2.673,0.242
0.414,0.087,2.675,0.233
0.417,0.085,2.675,0.227
0.420,0.083,2.672,0.222
0.423,0.081,2.675,0.218
0.426,0.080,2.675,0.215
0.429,0.079,2.677,0.211
0.432,0.078,2.675,0.208
0.435,0.077,2.677,0.207
0.438,0.076,2.680,0.205
0.441,0.076,2.679,0.203
0.444,0.075,2.676,0.201
0.447,0.075,2.680,0.201
0.450,0.074,2.679,0.199
0.450,0.074,2.680,0.199
0.447,0.075,2.680,0.201
0.444,0.075,2.679,0.202
0.441,0.076,2.679,0.203
0.438,0.076,2.679,0.205
0.435,0.077,2.680,0.207
0.432,0.078,2.680,0.209
0.429,0.079,2.674,0.211
0.426,0.080,2.677,0.215
0.423,0.082,2.676,0.218
0.420,0.083,2.675,0.223
0.417,0.085,2.678,0.229
0.414,0.088,2.679,0.235
0.411,0.091,2.681,0.244
0.408,0.096,2.681,0.256
0.405,0.100,2.680,0.268
0.402,0.107,2.681,0.288
0.399,0.118,2.675,0.316
0.396,0.135,2.679,0.361
0.393,0.165,2.679,0.443
0.390,0.234,2.677,0.626
0.387,0.418,2.642,1.106
0.384,0.506,2.310,1.169
0.381,0.538,1.927,1.037
0.378,0.560,1.578,0.884
0.375,0.574,1.275,0.732
0.372,0.584,1.037,0.605
0.369,0.592,0.838,0.495
0.366,0.598,0.648,0.388
0.363,0.602,0.516,0.311
0.360,0.606,0.403,0.244
0.357,0.609,0.308,0.188
0.354,0.611,0.241,0.147
0.351,0.612,0.181,0.111
0.348,0.613,0.142,0.087
0.345,0.614,0.106,0.065
0.342,0.615,0.080,0.049
0.339,0.615,0.063,0.039
0.336,0.616,0.046,0.029
0.333,0.616,0.037,0.023
0.330,0.616,0.031,0.019
0.327,0.616,0.025,0.015
0.324,0.616,0.020,0.013
0.321,0.616,0.018,0.011
0.318,0.616,0.016,0.010
0.315,0.616,0.016,0.010
0.312,0.616,0.015,0.009
0.309,0.616,0.015,0.010
0.306,0.616,0.016,0.010
0.303,0.616,0.015,0.009
0.300,0.616,0.016,0.010
TERMINATE SCAN MODE
