SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.636,0.015,0.009
0.303,0.636,0.016,0.010
0.306,0.635,0.016,0.010
0.309,0.635,0.015,0.010
0.312,0.635,0.016,0.010
0.315,0.635,0.016,0.010
0.318,0.635,0.016,0.010
0.321,0.634,0.018,0.011
0.324,0.634,0.021,0.013
0.327,0.634,0.026,0.016
0.330,0.633,0.030,0.019
0.333,0.633,0.038,0.024
0.336,0.632,0.048,0.031
0.339,0.632,0.065,0.041
0.342,0.631,0.085,0.053
0.345,0.630,0.109,0.069
0.348,0.629,0.146,0.092
0.351,0.627,0.187,0.118
0.354,0.625,0.243,0.152
0.357,0.623,0.315,0.196
0.360,0.620,0.415,0.257
0.363,0.616,0.527,0.325
0.366,0.611,0.667,0.408
0.369,0.604,0.858,0.518
0.372,0.563,1.061,0.597
0.375,0.545,1.295,0.706
0.378,0.509,1.587,0.808
0.381,0.418,1.873,0.783
0.384,0.307,2.071,0.635
0.387,0.189,2.130,0.403
0.390,0.172,2.433,0.419
0.393,0.135,2.448,0.330
0.396,0.117,2.464,0.287
0.399,0.104,2.460,0.255
0.402,0.095,2.450,0.234
0.405,0.090,2.452,0.220
0.408,0.085,2.453,0.210
0.411,0.082,2.441,0.199
0.414,0.078,2.408,0.188
0.417,0.076,2.413,0.184
0.420,0.075,2.429,0.182
0.423,0.073,2.416,0.177
0.426,0.073,2.461,0.181
0.429,0.072,2.471,0.179
0.432,0.072,2.470,0.177
0.435,0.071,2.472,0.176
0.438,0.070,2.475,0.174
0.441,0.070,2.471,0.172
0.444,0.069,2.476,0.171
0.447,0.069,2.475,0.171
0.450,0.069,2.469,0.169
0.450,0.068,2.471,0.169
0.447,0.069,2.468,0.170
0.444,0.069,2.473,0.171
0.441,0.070,2.472,0.173
0.438,0.071,2.470,0.175
0.435,0.071,2.472,0.176
0.432,0.072,2.471,0.178
0.429,0.073,2.470,0.180
0.426,0.074,2.471,0.183
0.423,0.075,2.467,0.185
0.420,0.077,2.472,0.190
0.417,0.078,2.472,0.194
0.414,0.081,2.470,0.200
0.411,0.084,2.469,0.207
0.408,0.087,2.466,0.215
0.405,0.092,2.468,0.227
0.402,0.098,2.467,0.243
0.399,0.108,2.463,0.266
0.396,0.122,2.469,0.302
0.393,0.148,2.465,0.364
0.390,0.201,2.464,0.494
0.387,0.339,2.458,0.834
0.384,0.508,2.253,1.144
0.381,0.547,1.898,1.039
0.378,0.571,1.537,0.877
0.375,0.585,1.244,0.727
0.372,0.594,1.015,0.603
0.369,0.602,0.811,0.488
0.366,0.608,0.632,0.385
0.363,0.613,0.500,0.306
0.360,0.616,0.395,0.244
0.357,0.619,0.295,0.183
0.354,0.621,0.229,0.142
0.351,0.623,0.178,0.111
0.348,0.624,0.135,0.084
0.345,0.625,0.102,0.064
0.342,0.626,0.078,0.049
0.339,0.626,0.063,0.039
0.336,0.626,0.048,0.030
0.333,0.627,0.039,0.024
0.330,0.627,0.031,0.019
0.327,0.627,0.026,0.016
0.324,0.627,0.020,0.013
0.321,0.628,0.017,0.011
0.318,0.627,0.016,0.010
0.315,0.627,0.015,0.009
0.312,0.627,0.016,0.010
0.309,0.627,0.018,0.011
0.306,0.627,0.016,0.010
0.303,0.627,0.015,0.010
0.300,0.627,0.016,0.010
TERMINATE SCAN MODE
