SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.633,0.016,0.010
0.303,0.633,0.015,0.010
0.306,0.633,0.016,0.010
0.309,0.633,0.016,0.010
0.312,0.632,0.015,0.010
0.315,0.632,0.016,0.010
0.318,0.632,0.017,0.011
0.321,0.632,0.021,0.013
0.324,0.631,0.024,0.015
0.327,0.631,0.029,0.018
0.330,0.631,0.035,0.022
0.333,0.630,0.043,0.027
0.336,0.629,0.056,0.035
0.339,0.629,0.082,0.051
0.342,0.627,0.124,0.078
0.345,0.625,0.183,0.114
0.348,0.622,0.268,0.166
0.351,0.619,0.357,0.221
0.354,0.614,0.487,0.299
0.357,0.613,0.489,0.300
0.360,0.616,0.403,0.249
0.363,0.610,0.575,0.351
0.366,0.601,0.798,0.479
0.369,0.584,1.172,0.684
0.372,0.543,1.809,0.982
0.375,0.460,2.302,1.059
0.378,0.292,2.464,0.719
0.381,0.168,2.480,0.417
0.384,0.133,2.478,0.331
0.387,0.118,2.483,0.294
0.390,0.102,2.484,0.253
0.393,0.094,2.480,0.232
0.396,0.088,2.484,0.218
0.399,0.083,2.483,0.205
0.402,0.078,2.482,0.194
0.405,0.076,2.485,0.190
0.408,0.075,2.481,0.185
0.411,0.073,2.487,0.182
0.414,0.072,2.482,0.180
0.417,0.072,2.483,0.178
0.420,0.071,2.484,0.175
0.423,0.070,2.483,0.174
0.426,0.070,2.483,0.174
0.429,0.069,2.486,0.173
0.432,0.069,2.480,0.171
0.435,0.069,2.486,0.171
0.438,0.069,2.484,0.170
0.441,0.068,2.485,0.170
0.444,0.068,2.488,0.170
0.447,0.068,2.484,0.168
0.450,0.068,2.488,0.168
0.450,0.068,2.486,0.170
0.447,0.070,2.484,0.174
0.444,0.073,2.485,0.182
0.441,0.082,2.481,0.203
0.438,0.108,2.481,0.268
0.435,0.403,2.420,0.975
0.432,0.587,1.035,0.607
0.429,0.617,0.285,0.176
0.426,0.624,0.084,0.052
0.423,0.626,0.029,0.018
0.420,0.627,0.015,0.010
0.417,0.627,0.015,0.010
0.414,0.627,0.017,0.011
0.411,0.627,0.016,0.010
0.408,0.627,0.015,0.010
0.405,0.626,0.015,0.010
0.402,0.626,0.015,0.010
0.399,0.626,0.015,0.010
0.396,0.626,0.015,0.009
0.393,0.626,0.016,0.010
0.390,0.626,0.016,0.010
0.387,0.626,0.016,0.010
0.384,0.626,0.015,0.009
0.381,0.626,0.015,0.009
0.378,0.626,0.015,0.009
0.375,0.626,0.015,0.009
0.372,0.626,0.016,0.010
0.369,0.626,0.017,0.011
0.366,0.626,0.017,0.011
0.363,0.626,0.016,0.010
0.360,0.626,0.015,0.009
0.357,0.626,0.015,0.009
0.354,0.625,0.015,0.009
0.351,0.625,0.015,0.009
0.348,0.625,0.015,0.010
0.345,0.625,0.015,0.009
0.342,0.625,0.016,0.010
0.339,0.625,0.015,0.010
0.336,0.625,0.017,0.011
0.333,0.625,0.016,0.010
0.330,0.625,0.015,0.009
0.327,0.625,0.015,0.009
0.324,0.625,0.016,0.010
0.321,0.625,0.015,0.010
0.318,0.625,0.015,0.009
0.315,0.625,0.015,0.009
0.312,0.625,0.015,0.010
0.309,0.625,0.015,0.009
0.306,0.624,0.015,0.009
0.303,0.625,0.015,0.009
0.300,0.624,0.016,0.010
TERMINATE SCAN MODE
