SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.625,0.015,0.010
0.303,0.625,0.016,0.010
0.306,0.624,0.015,0.009
0.309,0.624,0.015,0.009
0.312,0.624,0.015,0.009
0.315,0.624,0.015,0.009
0.318,0.624,0.016,0.010
0.321,0.624,0.018,0.011
0.324,0.623,0.021,0.013
0.327,0.623,0.026,0.016
0.330,0.622,0.034,0.021
0.333,0.622,0.039,0.024
0.336,0.621,0.051,0.032
0.339,0.620,0.066,0.041
0.342,0.619,0.090,0.056
0.345,0.618,0.115,0.071
0.348,0.617,0.148,0.092
0.351,0.615,0.189,0.117
0.354,0.613,0.246,0.151
0.357,0.611,0.300,0.183
0.360,0.606,0.422,0.256
0.363,0.601,0.536,0.322
0.366,0.595,0.673,0.401
0.369,0.586,0.877,0.514
0.372,0.573,1.123,0.644
0.375,0.562,1.320,0.742
0.378,0.541,1.629,0.882
0.381,0.506,1.974,0.998
0.384,0.448,2.244,1.005
0.387,0.334,2.446,0.816
0.390,0.190,2.466,0.468
0.393,0.143,2.464,0.351
0.396,0.121,2.462,0.298
0.399,0.107,2.468,0.264
0.402,0.099,2.467,0.244
0.405,0.094,2.468,0.231
0.408,0.090,2.466,0.221
0.411,0.086,2.465,0.212
0.414,0.084,2.465,0.207
0.417,0.081,2.464,0.200
0.420,0.080,2.463,0.196
0.423,0.078,2.464,0.192
0.426,0.077,2.462,0.189
0.429,0.076,2.465,0.186
0.432,0.075,2.462,0.184
0.435,0.074,2.463,0.182
0.438,0.073,2.468,0.181
0.441,0.073,2.465,0.180
0.444,0.072,2.467,0.178
0.447,0.072,2.466,0.177
0.450,0.072,2.463,0.176
0.450,0.072,2.465,0.177
0.447,0.072,2.464,0.178
0.444,0.073,2.461,0.180
0.441,0.074,2.462,0.182
0.438,0.075,2.463,0.184
0.435,0.076,2.462,0.186
0.432,0.077,2.465,0.189
0.429,0.078,2.464,0.192
0.426,0.079,2.467,0.195
0.423,0.081,2.463,0.199
0.420,0.083,2.467,0.205
0.417,0.085,2.466,0.209
0.414,0.088,2.463,0.218
0.411,0.093,2.466,0.228
0.408,0.099,2.466,0.243
0.405,0.107,2.458,0.264
0.402,0.123,2.463,0.303
0.399,0.147,2.457,0.360
0.396,0.188,2.461,0.463
0.393,0.290,2.445,0.708
0.390,0.417,2.336,0.974
0.387,0.483,2.132,1.030
0.384,0.529,1.726,0.912
0.381,0.551,1.419,0.781
0.378,0.568,1.120,0.636
0.375,0.577,0.925,0.534
0.372,0.586,0.732,0.429
0.369,0.592,0.592,0.351
0.366,0.598,0.447,0.267
0.363,0.601,0.355,0.213
0.360,0.604,0.296,0.179
0.357,0.606,0.221,0.134
0.354,0.608,0.166,0.101
0.351,0.610,0.131,0.080
0.348,0.610,0.100,0.061
0.345,0.612,0.071,0.044
0.342,0.612,0.057,0.035
0.339,0.612,0.046,0.028
0.336,0.612,0.036,0.022
0.333,0.613,0.027,0.017
0.330,0.613,0.024,0.014
0.327,0.613,0.019,0.012
0.324,0.613,0.019,0.012
0.321,0.613,0.018,0.011
0.318,0.613,0.015,0.009
0.315,0.613,0.015,0.009
0.312,0.612,0.015,0.009
0.309,0.613,0.016,0.010
0.306,0.613,0.016,0.010
0.303,0.612,0.015,0.009
0.300,0.612,0.015,0.009
TERMINATE SCAN MODE
