SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.635,0.015,0.010
0.303,0.634,0.015,0.009
0.306,0.634,0.015,0.009
0.309,0.634,0.015,0.010
0.312,0.634,0.015,0.010
0.315,0.634,0.015,0.009
0.318,0.633,0.016,0.010
0.321,0.633,0.018,0.011
0.324,0.633,0.021,0.013
0.327,0.632,0.026,0.016
0.330,0.632,0.031,0.020
0.333,0.631,0.040,0.025
0.336,0.631,0.050,0.032
0.339,0.630,0.065,0.041
0.342,0.630,0.082,0.052
0.345,0.629,0.110,0.069
0.348,0.627,0.145,0.091
0.351,0.626,0.185,0.116
0.354,0.624,0.243,0.152
0.357,0.622,0.313,0.195
0.360,0.619,0.409,0.253
0.363,0.616,0.522,0.321
0.366,0.611,0.661,0.404
0.369,0.605,0.845,0.511
0.372,0.596,1.056,0.630
0.375,0.586,1.301,0.763
0.378,0.572,1.605,0.917
0.381,0.547,1.969,1.077
0.384,0.501,2.325,1.164
0.387,0.311,2.477,0.772
0.390,0.185,2.477,0.458
0.393,0.142,2.480,0.352
0.396,0.121,2.479,0.300
0.399,0.108,2.481,0.269
0.402,0.100,2.480,0.247
0.405,0.094,2.477,0.232
0.408,0.089,2.478,0.221
0.411,0.086,2.475,0.212
0.414,0.083,2.476,0.205
0.417,0.081,2.479,0.201
0.420,0.079,2.473,0.195
0.423,0.078,2.476,0.192
0.426,0.076,2.474,0.188
0.429,0.075,2.475,0.186
0.432,0.074,2.477,0.184
0.435,0.073,2.474,0.182
0.438,0.073,2.478,0.181
0.441,0.072,2.479,0.179
0.444,0.072,2.476,0.178
0.447,0.071,2.480,0.177
0.450,0.071,2.477,0.176
0.450,0.071,2.478,0.177
0.447,0.071,2.479,0.177
0.444,0.072,2.476,0.179
0.441,0.072,2.479,0.179
0.438,0.073,2.480,0.181
0.435,0.074,2.479,0.183
0.432,0.075,2.479,0.185
0.429,0.075,2.476,0.187
0.426,0.076,2.473,0.189
0.423,0.078,2.480,0.192
0.420,0.079,2.472,0.196
0.417,0.081,2.477,0.201
0.414,0.083,2.479,0.206
0.411,0.086,2.476,0.212
0.408,0.090,2.479,0.222
0.405,0.094,2.476,0.232
0.402,0.100,2.477,0.248
0.399,0.109,2.479,0.270
0.396,0.122,2.475,0.302
0.393,0.144,2.477,0.357
0.390,0.191,2.475,0.472
0.387,0.329,2.476,0.815
0.384,0.500,2.299,1.151
0.381,0.543,1.949,1.058
0.378,0.566,1.594,0.903
0.375,0.581,1.300,0.755
0.372,0.591,1.054,0.623
0.369,0.598,0.848,0.508
0.366,0.605,0.664,0.401
0.363,0.609,0.526,0.321
0.360,0.612,0.411,0.252
0.357,0.615,0.314,0.193
0.354,0.618,0.246,0.152
0.351,0.619,0.186,0.115
0.348,0.620,0.146,0.091
0.345,0.621,0.110,0.068
0.342,0.622,0.081,0.051
0.339,0.622,0.065,0.041
0.336,0.622,0.050,0.031
0.333,0.623,0.039,0.024
0.330,0.623,0.031,0.019
0.327,0.623,0.026,0.016
0.324,0.623,0.020,0.012
0.321,0.623,0.018,0.011
0.318,0.623,0.015,0.010
0.315,0.623,0.016,0.010
0.312,0.623,0.016,0.010
0.309,0.623,0.015,0.009
0.306,0.622,0.018,0.011
0.303,0.623,0.015,0.009
0.300,0.623,0.015,0.009
TERMINATE SCAN MODE
